Identifier,Response,Web Search Sources,Time Taken,Input Tokens,Reasoning Tokens,Output Tokens,Reasoning Effort,Error Log,Response IDs,Successful
vote|reduce3|16|0,"[""{\n    \""square entries describe more pervasive student-safety, bullying, harassment, substance-use, and mental-health crises with weak or delayed remedies than circle entries\"": \""This captures the many square reviews reporting fights, drugs, overdoses, sexualized incidents, pervasive bullying, racial harassment and mental-health absenteeism — often coupled with slow or dismissive responses — and is distinct from administrative-process or facility problems because it centers on student harms and how (poorly) they are resolved rather than on logistics or program offerings.\"",\n    \""square entries document more administrative and organizational failures — poor communication, scheduling/transfer/attendance policy mishandling, retaliatory/unprofessional administration, and special‑education/IEP noncompliance — than circle entries\"": \""This groups the abundant square complaints about rude front offices, lost records, counselor errors, attendance/discipline policy issues, retaliation, and special‑education noncompliance, and is kept separate from 'safety' (which is about incidents) and from 'facilities'/'programs' (which are about resources and offerings).\"",\n    \""square entries document more concrete advanced academic pathways, AP/IB/CTE/dual‑enrollment offerings and measurable college outcomes (and attendant track/teacher stratification) than circle entries\"": \""This captures the repeated square evidence of IB/AP/dual‑enrollment, CTE/magnet programs, elite college matriculation and the resulting tracking/uneven instruction, and is explicitly about curricular/program strength and outcomes rather than safety, administration, facilities, or extracurricular prioritization.\"",\n    \""square entries document worse physical capacity, maintenance, sanitation and resource shortfalls (overcrowding, pest infestation, dilapidated facilities, outdated/insufficient materials) than circle entries\"": \""This groups the many square-specific reports of overcrowded classes, trailers/portables, mold/rodent problems, missing textbooks and maintenance decay, which are operational/infrastructure issues distinct from discipline/safety incidents, administrative misconduct, or programmatic breadth.\"",\n    \""square entries emphasize athletics/extracurricular prominence and institutional prioritization of sports (sometimes at the expense of academics) more than circle entries\"": \""This covers square reviewers' frequent statements about strong/high‑profile sports and arts, booster/athletics spending, athlete favoritism and pay‑to‑play dynamics, and is kept separate from academic-program strength (curricula/dual enrollment) and from facility or governance failures.\""\n}""]",,21.574616193771362,23741,1216,1720,,[],['resp_097f73cf2b9b3b0d006a739c552f348192ae9e64c9ff10a4b0'],True
vote|reduce3|18|0,"[""{\n    \""square entries document more administrative and staff dysfunction — scheduling/counseling failures, recordkeeping errors, favoritism/corruption, staff misconduct, and leadership instability — than circle entries\"": \""Groups all reviewer evidence about governance and personnel breakdowns (e.g., named unprofessional admins, retire‑rehire/financial scandals, counselor absence, grade manipulation, nepotism) into a single governance/staff‑mismanagement bucket; this is distinct from facility/logistics, safety, program quality, or instructional unevenness because it centers on human/organizational misconduct and failures rather than physical resources, student incidents, or curricular strengths/variability.\"",\n    \""square entries report more acute facility, capacity, and operational problems (overcrowding, logistical scheduling, supply shortages, parking/traffic and inconsistent tech/facility upgrades) than circle entries\"": \""Captures concrete building, space and daily‑operations complaints (overcrowded classes, locked bathrooms, broken lunch/schedule logistics, HVAC/cleaning problems, bus/transport failures, intermittent capital upgrades) and is kept separate from administrative misconduct (which is about governance), student safety incidents, program offerings, or instructional quality.\"",\n    \""square entries describe more pervasive student-safety, bullying, harassment, substance-use, and mental-health crises with weak or delayed remedies than circle entries\"": \""Aggregates all reports of fights, gang/drug activity, bullying (including against disabled/LGBTQ students), suicides/anxiety and inadequate or punitive responses by staff into one safety/mental‑health climate bucket; this is not an administrative bucket (which covers governance failings) nor a facilities bucket (which covers buildings/logistics), nor does it describe program breadth or instructional unevenness.\"",\n    \""square entries document broader and better‑resourced advanced academic, CTE, and extracurricular program offerings and measurable postsecondary outcomes than circle entries\"": \""Collects the numerous concrete claims of extensive AP/IB/dual‑enrollment, CTE/shop/vocational pathways, strong band/arts/athletics, college acceptances and scholarships into one program‑strength/outcomes bucket; this focuses on available offerings and documented postsecondary results, and is intentionally distinct from 'polarized instruction' which is about uneven delivery within those programs.\"",\n    \""square entries display a more polarized instructional experience than circle entries: distinct pockets of high‑intensity individualized support and advanced teaching alongside uneven classroom quality and neglect of average/struggling students\"": \""Groups evidence that the same school both offers elite, high‑intensity AP/IB tracks or attentive teachers while simultaneously neglecting regular, special‑education or lower‑track students (IEP noncompliance, uneven teacher quality, reliance on parental advocacy), emphasizing intra‑school instructional inequality rather than program breadth, administrative misconduct, facilities, or safety problems.\""\n}""]",,23.434184074401855,23578,1088,1680,,[],['resp_07924f5238ca58b0006a739c543898819c998b49565635a481'],True
vote|reduce3|17|0,"[""{\n  \""square entries report more pervasive student safety, bullying, substance‑use, and violent‑incident problems (and frequent failures to address them) than circle entries\"": \""Groups all raw terms describing peer violence, fights, gangs, vaping/drug culture, bullying (including racial/LGBTQ hostility), threats (bombs/guns), and repeated failures or delays in incident response — distinct from administrative governance (which is about policy/favoritism), facilities (which is about space/maintenance), academic programs, or extracurricular breadth.\"",\n  \""square entries document stronger advanced-academic programs and measurable college-prep outcomes (AP/IB/dual-enrollment/scholarships) than circle entries\"": \""Captures the many items that name AP/IB/dual-enrollment/STEM/CTE pathways, test scores, college matriculation and AP success evidence — focused on program content and outcomes rather than teacher/admin behavior, safety, operations, or extracurricular prominence.\"",\n  \""square entries report more administrative and staff governance problems — authoritarian or politicized leadership, inconsistent/favoritism‑based discipline, secrecy/poor recordkeeping, special‑education noncompliance, and parent‑communication failures — than circle entries\"": \""Collects reviewer reports about leadership instability, favoritism/corruption, rude/unresponsive administrators and counselors, IEP/504 noncompliance, grading/record errors and punitive or uneven discipline — a governance/people-failure cluster separable from physical facility/operational breakdowns, student-safety incident descriptions, curricular/program strength, or extracurricular offerings.\"",\n  \""square entries report more acute facility, operational, and resourcing problems (overcrowding, maintenance, scheduling, tech, budgets, and communication) than circle entries\"": \""Groups concrete logistics and material-resourcing complaints — overcrowding, HVAC/AC failures, traffic/parking, outdated books/computers, supply shortages, chaotic registration/scheduling and cafeteria/transport issues — distinct from governance (who runs the school), student-safety incidents (behavioral crises), curricular program strength, or club/arts prevalence.\"",\n  \""square entries report more numerous, higher‑profile extracurriculars, competitive arts and athletics, and active parent/alumni engagement than circle entries\"": \""Captures the widespread, named extracurricular and performing-arts/athletics successes, booster/parent involvement, traditions and alumni pride — focused on program breadth and community engagement rather than academic rigor, safety incidents, governance failures, or facility/logistics problems.\""\n}""]",,26.762842178344727,23313,1536,2047,,[],['resp_03bd2d50957463c8006a739c544cc0819289377d565b066002'],True
vote|reduce3|13|0,"[""{\n    \""square entries report worse facilities, funding and capacity problems (overcrowding, aging or outdated buildings, large class sizes and resource cuts) than circle entries\"": \""Groups the concrete physical‑plant and operational resource evidence (overcrowding, HVAC/AC absence, mold/cleanliness, parking/transport, classroom capacity, bond-funded renovations vs. decay) — a distinct, facility/capacity domain that is about space and material resources rather than leadership behavior, safety incidents, extracurricular breadth, or academic-program strength.\"",\n    \""square entries report greater administrative mismanagement, favoritism/corruption, and poor communication/operational responsiveness than circle entries\"": \""Captures governance and front‑office dysfunction (nepotistic hiring, favoritism, record/grade/communication failures, punitive/arbitrary policies, poor parent/district responsiveness) — focused on institutional decision‑making and responsiveness rather than building conditions, student safety events, extracurricular offerings, or curricular program strength.\"",\n    \""Square entries describe substantially stronger advanced-academic programming and college-preparatory pathways (AP/IB/dual-enrollment, honors, magnets, and measurable elite‑college outcomes) than circle entries\"": \""Groups all evidence of concrete, named academic pathways and measurable postsecondary outcomes (AP/IB/dual enrollment, academies, early‑college, STEM/CTE credentials, elite acceptances and scholarship metrics) — an academic‑program axis distinct from physical facilities, governance problems, student‑safety crises, or nonacademic extracurricular prominence.\"",\n    \""square entries report more frequent and severe student-safety and behavior incidents (fights, gangs, drugs, bullying) and systematic failures to address them than circle entries\"": \""Consolidates reports about on‑ and off‑campus safety/crisis phenomena (fights, weapons, gang/drug activity, sexual harassment/assault, pervasive bullying) and the school’s weak/slow incident response — a safety/crisis climate theme separate from governance process critiques, facilities shortcomings, curricular offerings, or extracurricular abundance.\"",\n    \""square entries document more numerous, higher‑profile extracurriculars, competitive arts and athletics, and active parent/alumni engagement than circle entries\"": \""Groups concrete programmatic breadth and community engagement evidence (many clubs, award‑winning arts, sustained championship athletics, booster/PTA involvement, trade/MBIT/vocational pathways) — focused on extracurricular ecosystem and community pride rather than facilities/maintenance, governance failures, safety incidents, or core academic program rigor.\""\n}""]",,27.341420650482178,23297,1344,1912,,[],['resp_09d058eae9363380006a739c54353c819e8625e3aacfb9727e'],True
vote|reduce3|4|0,"[""{\n  \""square entries emphasize athletics/extracurricular prominence and institutional prioritization of sports (sometimes at the expense of academics) more than circle entries\"": \""Groups many raw terms about strong/visible sports, booster/parent mobilization, pay‑to‑play fees, coach favoritism and cultural prioritization of athletics/spirited events—this is about program emphasis and community/support for extracurriculars (distinct from facility breakdown, student safety incidents, governance failures, or academic-program strength).\"",\n  \""square entries report more tangible operational, facility, and capacity breakdowns that disrupt schooling (overcrowding, maintenance, hazardous buildings, scheduling/busing failures, poor food service) than circle entries\"": \""Clusters the school‑building and logistical failures (overcrowded lunches/classes, HVAC/AC, plumbing/cleanliness, parking/traffic, bus/schedule errors, cafeteria/food and sanitation) that affect day‑to‑day operations and are materially different from governance/discipline, student safety incidents, curricular offerings, or extracurricular prominence.\"",\n  \""square entries report more frequent, severe student safety/behavior problems and unaddressed bullying/drug/gang/violence incidents than circle entries\"": \""Aggregates the recurring raw reports of fights, gang/drug activity, weapon/bomb threats, pervasive bullying/harassment and ineffective incident handling—a distinct theme about student conduct and on‑campus danger rather than facilities, program breadth, or administrative policy failures per se.\"",\n  \""square entries describe stronger and wider advanced-academic and programmatic offerings and measurable college-prep outcomes (AP/IB/dual-enrollment/STEM/vocational pathways and elite matriculation) than circle entries\"": \""Groups all mentions of concrete AP/IB/dual‑enrollment/CTE/magnet offerings, honors/AP rigor, test‑prep supports and named college matriculation outcomes—this is a programmatic/academic‑rigor axis separate from extracurricular prominence, physical infrastructure, safety, or governance issues.\"",\n  \""square entries document greater administrative and staff dysfunction — unprofessional conduct, favoritism, broken commitments, fee/transcript enforcement, counselor overload, and failures in special‑education/IEP responsiveness — than circle entries\"": \""Captures governance and personnel failures (nepotism, favoritism, rude/unresponsive front office, transcript/counseling errors, IEP noncompliance, cover‑ups and turnover) that concern how the school is run and communicate, clearly separable from physical plant, student behavior, extracurricular strength, or curriculum offerings.\""\n}""]",,28.179311752319336,23232,1920,2461,,[],['resp_09616b48707daf5a006a739c5435c081a2a6b3513b99647510'],True
vote|reduce3|24|0,"[""{\n    \""square entries report more pervasive student-safety and exclusionary social‑climate problems (bullying, fights, drugs, racism, sexual assault) with poor incident handling than circle entries\"": \""This bucket groups all reviewer evidence about student safety, peer harassment, substance/gang/violence incidents and the school’s failure to resolve them — a distinct cluster about on-campus threats and incident response that is separable from facility, programmatic, or governance criticisms.\"",\n    \""square entries document more administrative and staff unresponsiveness, rudeness, favoritism, secrecy/cover‑ups, and inconsistent discipline than circle entries\"": \""This bucket captures governance and personnel misconduct (record‑keeping errors, favoritism, cover‑ups, counseling/IEP failures and dismissive staff) which concerns leadership behavior and policy/accountability rather than student safety, physical resources, or program offerings.\"",\n    \""square entries report more acute facility, operational, and resourcing problems (overcrowding, maintenance, scheduling, tech, budgets, and communication) than circle entries\"": \""This groups concrete, material and logistical failures — HVAC, cafeteria, overcrowded classes, buses, scheduling, supplies and tech — which are infrastructural/operational problems distinct from administrative malpractice, student safety incidents, curricular strength, or extracurricular emphasis.\"",\n    \""square entries document broader and better‑resourced advanced academic, CTE, and extracurricular program offerings and measurable postsecondary outcomes than circle entries\"": \""This bucket aggregates evidence of stronger, named academic pathways (AP/IB/dual‑enrollment, CTE academies, honors/STEM) and measurable college/scholarship outcomes — a curricular/programmatic strength dimension that is conceptually separate from facilities, safety, administration, or general extracurricular culture.\"",\n    \""square entries emphasize broader extracurricular/arts/athletics breadth and stronger community/booster support but also more athletic prioritization and favoritism than circle entries\"": \""This captures the intangible extracurricular ecosystem (large band/theatre/athletics, booster/parent mobilization, pay‑to‑play and athlete favoritism) — focusing on prominence and community investment in activities, which differs from programmatic academic strength, infrastructure problems, safety incidents, or staff/governance failures.\""\n}""]",,28.659626960754395,23805,1536,2000,,[],['resp_00ad4d2157d798bb006a739c5460bc81a29f5d0ef4d9f41a99'],True
vote|reduce3|5|0,"[""{\n    \""square entries describe more pervasive student-safety, bullying, harassment, substance-use, and mental-health crises with weak or delayed remedies than circle entries\"": \""This groups all evidence about frequent fights, bullying, drugs, sexualized incidents, student fear and suicide attempts plus the school's failure/slow response — a distinct theme about student safety and climate that is about incidents and their resolution, not about facilities, academic programs, staff governance, or extracurricular breadth.\"",\n    \""square entries document stronger, broader, and more concretely‑described advanced academic, AP/IB/dual‑enrollment, vocational/CTE, and college‑preparation pathways (and measurable postsecondary outcomes) than circle entries\"": \""This captures every item about named AP/IB/dual/CTE pathways, honors/AP outcomes, elite college admits and measurable college‑prep success — a single academic-programs/outcomes axis that is separate from student safety, physical plant issues, administrative process failures, or extracurricular/athletics emphasis.\"",\n    \""square entries contain more concrete facility, capacity, and operational complaints (overcrowding, HVAC/temperature, cafeterias, locked bathrooms, construction impacts, safety infrastructure failures) than circle entries\"": \""This groups all tangible, physical and logistical problems (building disrepair, mold, overcrowding, food/water/AC problems, parking, schedule/logistics) that disrupt daily schooling and are materially different from governance/communication failures, student conduct, academic-program descriptions, or program prioritization.\"",\n    \""square entries document more administrative and staff dysfunction — scheduling/counseling failures, recordkeeping errors, favoritism/corruption, staff misconduct, and leadership instability — than circle entries\"": \""This bucket aggregates governance and personnel failures (poor parent communication, counselor errors, favoritism, hiring/board corruption, punitive policies, IEP noncompliance and unprofessional staff) which are process and accountability problems distinct from physical facilities, incident prevalence (safety), curricular strength, or extracurricular prominence.\"",\n    \""square entries emphasize athletics/extracurricular prominence and institutional prioritization of sports (sometimes at the expense of academics) more than circle entries\"": \""This groups all claims about an outsized extracurricular/athletics/arts ecosystem, booster/parent mobilization, school‑spirit traditions, athletic favoritism or pay‑to‑play spending priorities — a program‑prioritization and community‑engagement dimension that differs from curricular rigor, safety/climate incidents, facilities, or administrative process failures.\""\n}""]",,29.23835587501526,23680,1792,2341,,[],['resp_055827732319a653006a739c543d3c819c94d32ef2e36f67eb'],True
vote|reduce3|21|0,"[""{\n    \""square entries document more concrete advanced academic pathways, AP/IB/CTE/dual‑enrollment offerings and measurable college outcomes (and attendant track/teacher stratification) than circle entries\"": \""This groups the many square reviews that list specific programs (AP/IB/dual‑enrollment, magnets, CTE), test/college metrics and elite matriculations—distinct from instructional variability because it captures explicit program supply and measurable outcomes rather than within‑school quality differences.\"",\n    \""square entries show more polarized instructional quality and uneven student supports—strong advanced‑track instruction and extracurriculars contrasted with weak general education, special‑education failures, and reliance on external tutoring—than circle entries\"": \""This captures the repeated square theme that some tracks/classes are excellent while regular and special‑education students are neglected (uneven teaching, IEP breakdowns), which is conceptually distinct from simply listing advanced programs or from broader admin or safety failures.\"",\n    \""square entries report more student-safety incidents, pervasive bullying, substance/weapon problems, and ineffective behavior-management than circle entries\"": \""This isolates concrete accounts of fights, drugs, lockdowns, pervasive bullying and poor behavior-management in square reviews—a distinct safety/climate cluster that does not overlap with program breadth, administrative corruption, or facilities complaints.\"",\n    \""square entries document more administrative and staff dysfunction — unprofessional conduct, favoritism, broken commitments, fee/transcript enforcement, counselor overload, and failures in special‑education/IEP responsiveness — than circle entries\"": \""This groups governance and front‑office failures (favoritism, grade/credit manipulation, ignored petitions, rude/unresponsive staff and counseling/IEP breakdowns) which are operational and accountability issues separate from program offerings, safety incidents, facility condition, or extracurricular strength.\"",\n    \""square entries document stronger, named extracurricular, arts and athletics programs and higher parent/community volunteer involvement (and also report athletics prioritization/pay‑to‑play) than circle entries\"": \""This captures square reviews that enumerate high‑profile bands, choirs, state championships, booster funding and pay‑to‑play/athlete favoritism—distinct from facility or admin problems because it describes program prominence, parent/booster engagement, and resource prioritization toward extras rather than governance or safety.\"" \n}""]",,30.500924825668335,23607,1984,2465,,[],['resp_004079f08b26bedb006a739c543ca8819e999036592aeefd8c'],True
vote|reduce3|2|0,"[""{\n    \""square entries document more administrative and staff dysfunction — scheduling/counseling failures, recordkeeping errors, favoritism/corruption, staff misconduct, and leadership instability — than circle entries\"": \""Groups many reviews that point to governance, staffing, communication, and personnel-accountability failures (e.g., unresponsive superintendents, counselor overload, cover‑ups, forced resignations and union protection) into a single governance/operations bucket that is distinct from facility, safety, programmatic, or instructional-quality claims.\"",\n    \""square entries report more acute facility, operational, and resourcing problems (overcrowding, maintenance, scheduling, tech, budgets, and communication) than circle entries\"": \""Captures concrete physical‑plant and logistics failures (overcrowding, pests, broken HVAC, busing/transport and cafeteria/food complaints, construction impacts and contested capital spending) and is kept separate from administrative misconduct (which is about governance/people) and from safety or programmatic offerings.\"",\n    \""square entries report more pervasive student-safety, bullying, harassment, substance‑use and racial/sexual‑orientation hostility — often paired with ineffective administrative responses — than circle entries\"": \""Groups all reviewer evidence about student safety and hostile social climate (bullying, fights, gangs, weapons, drugs, harassment and staff complacency in responses) into a single safety/climate bucket that is conceptually different from facilities, governance failures, instructional quality, or program breadth.\"",\n    \""square entries document substantially richer, named academic pathways and measurable college‑prep outcomes (AP/IB/dual enrollment/CTE, test scores, elite admits) than circle entries\"": \""Collects the concrete programmatic strengths and measurable post‑secondary outcomes reviewers attribute to some schools (magnet programs, AP/IB/dual credit, vocational credentials, scholarship/elite admits) and is kept distinct from instructional variability or extracurricular/athletics prominence.\"",\n    \""square entries show more polarized instructional quality and uneven student supports—strong advanced‑track instruction and extracurriculars contrasted with weak general education, special‑education failures, and reliance on external tutoring—than circle entries\"": \""Groups the pattern of instructional stratification and unequal supports (pockets of excellent high‑track teaching vs. neglected regular/special‑ed students, reliance on outside tutoring) into a distinct bucket that does not duplicate governance, facility, safety, or mere presence of advanced programs.\""\n}""]",,30.557677030563354,23774,2048,2601,,[],['resp_0d82d88f6dc244d9006a739c54571c81a2b51aee60bb02be67'],True
vote|reduce3|14|0,"[""{\n    \""square entries document substantially stronger and more extensive advanced academic programs, college‑preparatory pathways, and measurable alumni outcomes than circle entries\"": \""Many Square reviews enumerate AP/IB/dual‑enrollment/academy offerings, high test/scholarship/elite‑college placement and explicit college‑prep pipelines (contrasting Circle's lack of advanced-course evidence), and this theme is distinct from safety, facilities, admin, or extracurricular topics because it specifically captures academic-program breadth, rigor, and measurable student outcomes.\"",\n    \""Square entries report more frequent and severe student-safety and behavioral crises with weaker incident resolution than circle entries\"": \""Numerous Square reports detail fights, drugs, bullying, suicides, tolerated substance use and violent incidents (often describing slow, punitive, or victim‑blaming responses), and this cluster is separable from administrative dysfunction (which covers governance and recordkeeping) because it centers on on‑campus student misconduct, immediate safety incidents, and crisis outcomes.\"",\n    \""square entries document greater administrative and staff dysfunction — unprofessional conduct, favoritism, broken commitments, fee/transcript enforcement, counselor overload, and failures in special‑education/IEP responsiveness — than circle entries\"": \""Square reviews repeatedly name mismanagement, favoritism (athlete/parent‑based), staff misconduct, IEP/SpEd failures, record errors, and governance secrecy, a coherent governance/staff‑behavior category that is conceptually different from safety incidents (the latter are the harms) and from facilities or curricular strengths.\"",\n    \""square entries report more tangible operational, facility, and capacity breakdowns that disrupt schooling (overcrowding, maintenance, hazardous buildings, scheduling/busing failures, poor food service) than circle entries\"": \""Square comments include overcrowded classes, broken cafeteria/lunch‑line failures, dilapidated or newly renovated construction impacts, sanitation shortages and scheduling/attendance mishandles—an operational/physical‑plant cluster distinct from programmatic academic strength, student behavior crises, staff governance, or extracurricular breadth.\"",\n    \""Square entries describe broader extracurricular breadth, stronger school spirit, and higher community/parent mobilization (often coupled with resource prioritization toward athletics/music) than circle entries\"": \""Many Square reviews name extensive bands, JROTC, state‑level sports/music accolades, booster/parent involvement and visible school‑spirit traditions—this community/extracurricular emphasis is separate from academic-program strength (coursework/outcomes), safety issues, administrative dysfunction, and facility problems because it specifically captures opportunities, traditions, and local support/prioritization of extracurriculars.\""\n}""]",,30.959529161453247,23564,1792,2346,,[],['resp_0f89cf78bd2efa75006a739c541d0081a3aba6d60a32166e77'],True
