Identifier,Response,Web Search Sources,Time Taken,Input Tokens,Reasoning Tokens,Output Tokens,Reasoning Effort,Error Log,Response IDs,Successful
vote|reduce2|12|0,"[""{\n    \""square entries report worse physical facilities, maintenance, cleanliness, capacity strain, and health hazards (mold, pests, overcrowding) than circle entries\"": \""Groups many raw items about building condition, sanitation, HVAC/AC, crowded classes, parking/traffic and meal/bathroom hygiene into a single infrastructural/operational bucket; this is distinct from administrative governance, student safety incidents, academic-program strength, and extracurricular breadth, which are captured by other buckets.\"",\n    \""square entries report more severe and frequent student‑safety and behavioral crises — and often describe ineffective on‑site crisis response — than circle entries\"": \""Aggregates the numerous reports of fights, weapons, drug sales/vaping, bullying/harassment, sexualized incidents and ineffective protection/discipline into a single safety/behavioral‑climate bucket that is conceptually separate from facility decay, administrative favoritism or programmatic strength.\"",\n    \""square entries document more administrative dysfunction, opaque or punitive governance, favoritism, and poor communication than circle entries\"": \""Bundles complaints about unresponsive or hostile administrators, favoritism/nepotism, recordkeeping/scheduling failures, arbitrary policy enforcement, and poor parent communication into a governance/operations‑failure bucket that is clearly different from physical facilities, safety incidents, curricular rigor, or extracurricular offerings.\"",\n    \""square entries document substantially stronger, named academic pathways and measurable college‑prep outcomes (AP/IB/dual enrollment/CTE, test scores, elite admits) than circle entries\"": \""Collects all evidence about AP/IB/dual‑enrollment, academies, measurable college/Alumni outcomes and stratified honors-track rigor into a single academic‑program/college‑prep bucket, which does not overlap with facilities, safety, governance, or extracurricular/athletics prominence.\"",\n    \""square entries emphasize broader, higher‑profile extracurricular and competitive programs (performing arts, band, athletics, JROTC, state/national trips) that circle entries typically lack\"": \""Groups the many concrete descriptions of band/choir/theater, high‑level athletics, ROTC/UIL and booster/fundraising activity (and attendant claims of athletic favoritism) into one extracurricular/activities bucket that is distinct from academic-program strength, safety/climate, facilities, or administrative dysfunction.\""\n}""]",,20.932703018188477,28797,1216,1715,,[],['resp_0cd5ffe6dd5b23d3006a739bc810088191a84864dce42b71fc'],True
vote|reduce2|10|1,"[""{\n    \""square entries document stronger, broader, and more concretely‑described advanced academic, AP/IB/dual‑enrollment, vocational/CTE, and college‑preparation pathways (and measurable postsecondary outcomes) than circle entries\"": \""Groups reviews that explicitly catalog curricular pathways (AP, IB, dual‑credit, CTE, scholarship totals, college placements) — a curricular/program/outcome cluster distinct from complaints about facilities, discipline, extracurricular funding, or governance failures.\"",\n    \""square entries document more administrative and counseling failures, inconsistent staff responsiveness, leadership instability, favoritism/discriminatory enforcement, and governance/resource scandals than circle entries\"": \""Captures evidence about leadership, counselor/office unresponsiveness, IEP/recordkeeping failures, nepotism/favoritism and board/budget scandal — a governance/staff-accountability cluster that is conceptually separate from academic-program strength, physical facilities, student-safety climate, or extracurricular emphasis.\"",\n    \""square entries report more pervasive student-safety and exclusionary social‑climate problems (bullying, fights, drugs, racism, sexual assault) with poor incident handling than circle entries\"": \""Groups firsthand accounts of bullying, fights, drugs, hate incidents, eating‑disorder norms and unsafe campus events plus administrators failing to address them — a student‑behavior and safety/climate cluster distinct from program offerings, facilities, governance, or extracurricular funding.\"",\n    \""square entries report more tangible operational, facility, and capacity breakdowns that disrupt schooling (overcrowding, maintenance, hazardous buildings, scheduling/busing failures, poor food service) than circle entries\"": \""Covers concrete, physical and operational disruptions — overcrowded classes, mold/asbestos, broken bubblers/AC, scheduling/locker/bus breakdowns and pay‑to‑participate fees — which are infrastructural/operational issues separate from pedagogy, student safety responses, governance, or extracurricular priorities.\"",\n    \""square entries emphasize stronger extracurricular/athletics programs, community pride, and resource prioritization for those activities — often accompanied by athlete favoritism, pay-to-play costs, or diverted funding — more than circle entries\"": \""Groups evidence of robust/celebrated arts/athletics, alumni/PTA fundraising and community pride paired with claims of funding diversion, athlete favoritism, and participation costs — a distinct cluster about extracurricular prominence and resource allocation, not to be conflated with curricular rigor, facility failure, safety incidents, or administrative/process dysfunction.\""\n}""]",,23.25012707710266,21611,1280,1834,,[],['resp_08183868a450815c006a739bc824a8819e9dee07cbaaa3f5f3'],True
vote|reduce2|11|0,"[""{\n    \""square entries describe stronger formal advanced-academic pathways and measurable college-preparatory outcomes than circle entries\"": \""Groups all evidence about AP/IB/dual‑enrollment/magnet programs, high test scores, National Merit/college acceptances and explicit college‑prep outcomes; this is narrowly academic-program/outcome focused and does not conflate those facts with extracurricular breadth, facilities conditions, safety incidents, or governance problems.\"",\n    \""square entries contain more concrete facility, capacity, and operational complaints (overcrowding, HVAC/temperature, cafeterias, locked bathrooms, construction impacts, safety infrastructure failures) than circle entries\"": \""Captures tangible building, space and day‑to‑day operational problems (overcrowding, pests, broken bathrooms, parking/traffic, bell schedule, tech rollouts) and active capital projects; this bucket is about physical/infrastructure/logistics and is kept separate from incident‑based safety, program breadth, academic offerings, or leadership behavior.\"",\n    \""square entries report far more pervasive student safety, bullying, substance‑abuse and violent‑incident problems with inadequate or inconsistent staff responses than circle entries\"": \""Groups repeated, concrete accounts of fights, bullying, drugs, weapons, police involvement, self‑harm/suicide claims and failures to protect or consistently discipline—focusing on student conduct and immediate responses rather than structural facilities, program offerings, or governance/favoritism issues.\"",\n    \""square entries document greater administrative dysfunction, favoritism, punitive/inconsistent discipline, and poor complaint or counseling responsiveness than circle entries\"": \""Encompasses governance and staff‑behavior patterns (unresponsive principals/counselors, nepotism/favoritism, grade‑changing, punitive alternative placements, IEP/504 failures and recordkeeping/communication breakdowns), a managerial/policy theme distinct from physical facilities, student safety incidents, curricular offerings, or extracurricular breadth.\"",\n    \""Square entries document broader, higher‑participation extracurricular, arts, vocational and community fundraising/support than circle entries\"": \""Groups all material about extensive arts/sports/CTE/exchange programs, booster/parent fundraising, high‑profile facilities for athletics/arts, auditioned/selective extracurriculars and pay‑to‑play/fee dynamics; this program/community‑engagement bucket is separate from academic rigor, facility condition, student safety incidents, or administrative governance problems.\""\n}""]",,25.16692304611206,28745,1216,1743,,[],['resp_0fea4b202a5d068a006a739bc80cb881a199143006f6869011'],True
vote|reduce2|17|1,"[""{\n    \""square entries report more operational and capacity failures (overcrowding, cafeteria/food logistics, busing/parking, event mismanagement, facility pests/maintenance) than circle entries\"": \""This groups reviews that describe concrete, day‑to‑day infrastructure and logistics breakdowns (locked/closed bathrooms, overcrowded cafeterias/halls, HVAC/asbestos/leaking ceilings, chaotic orientation/lines, parking/busing problems) and is distinct from programmatic strength or governance failings because it focuses on physical capacity and operations rather than staff behavior, extracurricular breadth, safety incidents, or curricular offerings.\"",\n    \""square entries document broader, better‑resourced extracurricular, vocational, arts, athletics programs and facility/partnership investments than circle entries\"": \""This captures the many square reviews that name rich, well‑funded programs and capital investments (band/arts academies, IB/CTE/ROTC, vocational certifications, new buildings/athletic fields, parent booster support) and is mutually exclusive from operational failures, safety/climate, governance, or academics because it centers on program variety and resourcing/partnership evidence rather than broken facilities, violent incidents, administrative process, or course rigor/outcomes.\"",\n    \""square entries report more frequent severe student safety and conduct problems (bullying, fights, drugs, weapons, sexual harassment) and more instances of those incidents being ignored or inadequately investigated than circle entries\"": \""This bucket groups reviews describing student‑behavior and safety crises (guns/lockdowns, pervasive fights, drug use, sexual harassment, severe bullying) and the school’s failure to protect/vigorously investigate—distinct from governance/favoritism (process/policy failures), physical facilities issues, or curricular/program strengths because it specifically addresses student threats to safety and their direct consequences.\"",\n    \""square entries report more administrative and operational dysfunction, inconsistent rule enforcement, favoritism/nepotism, and bureaucratic resistance than circle entries\"": \""This groups evidence about leadership and governance problems (opaque decision‑making, favoritism/ASB nepotism, arbitrary/harsh discipline, unresponsive counselors, cover‑ups, frequent turnover and punitive policy shifts) and is separate from safety incidents (student misbehavior) or capacity complaints because it focuses on how adults run/policy the school rather than the physical plant, extracurricular investment, or academic program availability/outcomes.\"",\n    \""square entries document substantially richer, named academic pathways and measurable college‑prep outcomes (AP/IB/dual enrollment/CTE, test scores, elite admits) than circle entries\"": \""This bucket collects reviews that explicitly describe curricular depth and measurable academic results (IB/AP/Cambridge, dual‑enrollment credits, CTE credentials, high test scores and scholarship/college placements) and is distinct from extracurricular resourcing, facilities/capacity, safety/climate, or governance issues because it targets course offerings and demonstrable student academic outcomes.\""\n}""]",,26.49613094329834,21768,1344,1962,,[],['resp_0aad9ef1cb56adf6006a739bc829f0819f83c6943252329ef7'],True
vote|reduce2|14|0,"[""{\n    \""square entries report more pervasive student-safety and misconduct problems (bullying, fights, drugs, sexual/violent incidents) than circle entries\"": \""This bucket groups all reports about on-campus safety, bullying, substance abuse, fights, weapons/violence and related failures to protect students — a distinct operational/climate domain that does not overlap with facility condition, curricular strength, extracurricular breadth, or governance/communication issues.\"",\n    \""square entries report stronger and more numerous advanced academic and college-preparatory programs than circle entries\"": \""This bucket captures concrete programmatic evidence (AP/IB/dual-enrollment/CTE offerings, test scores, scholarships, measurable college outcomes) and is deliberately separate from extracurricular prominence, facility/capacity constraints, administrative dysfunction, or safety/climate complaints.\"",\n    \""square entries report worse facilities, funding and capacity problems (overcrowding, aging or outdated buildings, large class sizes and resource cuts) than circle entries\"": \""This bucket groups physical‑plant, funding, overcrowding and material‑resource evidence (pests, mold, lunch logistics, textbooks, transportation) that is materially different from student safety incidents, instructional program strength, extracurricular offerings, or governance dysfunction.\"",\n    \""square entries report more administrative and staff governance problems — authoritarian or politicized leadership, inconsistent/favoritism‑based discipline, secrecy/poor recordkeeping, special‑education noncompliance, and parent‑communication failures — than circle entries\"": \""This bucket covers governance, leadership, personnel conduct, IEP/noncompliance, favoritism/nepotism and recordkeeping/communication breakdowns that drive or exacerbate other issues but are analytically distinct from program offerings, facilities, safety incidents, or extracurricular assets.\"",\n    \""Square entries report broader, higher‑profile extracurricular, arts and athletics opportunities plus stronger alumni/community engagement and parent fundraising than Circle entries\"": \""This bucket groups named, high‑visibility extracurricular and community phenomena (award‑winning bands, travel clubs, boosters, pay‑to‑play/athlete favoritism and parent donations) and is kept separate from academic program strength, physical infrastructure, safety climate, or governance failures.\""\n}""]",,29.038141012191772,28433,1600,2073,,[],['resp_05660ba47185aed9006a739bc83280819e8367e42a240242b5'],True
vote|reduce2|13|1,"[""{\n    \""square entries report more facility, capacity, and resource‑allocation problems (overcrowding, aging/renovated buildings, traffic/parking, budget cuts and skewed funding priorities) than circle entries\"": \""This bucket groups all concrete infrastructure, space, logistics, and spending‑priority complaints (e.g., overcrowded halls, broken HVAC, traffic/parking, budget cuts, and visible misallocation) and is explicitly about physical/capacity/resource constraints — distinct from safety incidents, instructional quality, governance/corruption, or programmatic strength.\"",\n    \""Square entries report more frequent and severe student safety, violence, bullying, substance‑use, and on‑campus misconduct — often with slow or ineffective security/administrative response — than circle entries.\"": \""This bucket collects reports of threats to student safety and campus misconduct (drugs, fights, chronic bullying, sexual harassment, and weak incident response), which are operational safety/behavior problems that are conceptually separate from facility resourcing, program offerings, instructional polarization, or leadership/governance failures.\"",\n    \""square entries display a more polarized instructional experience than circle entries: distinct pockets of high‑intensity individualized support and advanced teaching alongside uneven classroom quality and neglect of average/struggling students\"": \""This bucket covers within‑school instructional inequality — strong AP/IB/honors instruction and individualized help coexisting with dull/weak college‑prep classes and ignored average students — a pedagogical/track‑segregation pattern that is different from overall program abundance, safety, facilities, or governance issues.\"",\n    \""Square entries describe substantially stronger advanced-academic programming and college-preparatory pathways (AP/IB/dual-enrollment, honors, magnets, and measurable elite‑college outcomes) than circle entries\"": \""This bucket groups mentions of formal advanced programs and measurable postsecondary outcomes (IB, many APs, dual‑enrollment, scholarship and elite college placements), focusing on the existence and performance of high‑end academic pathways rather than on intra‑school inequity, safety, facilities, or administrative misconduct.\"",\n    \""square entries document more systemic administrative and governance failures — corruption/favoritism, hiring problems, grade manipulation, fiscal misprioritization, consolidation/board mismanagement, and routine communication/accountability breakdowns — than circle entries\"": \""This bucket isolates leadership, governance and accountability breakdowns (favoritism/nepotism, fiscal misuse, politicized boards, defensive/cover‑up behavior and poor parent/staff communication), which are institutional/governance problems clearly separable from physical resources, student safety incidents, instructional quality contrasts, or the presence of advanced programs.\""\n}""]",,30.48808979988098,21709,1856,2429,,[],['resp_0270ac0a605614b7006a739bc82678819cac92071742eeea2c'],True
vote|reduce2|13|0,"[""{\n    \""Square entries describe broader extracurricular breadth, stronger school spirit, and higher community/parent mobilization (often coupled with resource prioritization toward athletics/music) than circle entries\"": \""This captures the cluster of evidence about richer clubs/arts/athletics, visible booster/parent fundraising, school‑spirit traditions and athlete privilege—distinct from facility, academic, safety or governance claims because it is about program breadth, community engagement, and visible resource prioritization rather than building condition, instructional rigor, incidents, or admin misconduct.\"",\n    \""square entries document substantially stronger and more extensive advanced academic programs, college‑preparatory pathways, and measurable alumni outcomes than circle entries\"": \""This groups all concrete programmatic and outcome evidence (AP/IB/dual enrollment, STEM labs, scholarships, elite college matriculation) around academic pathway strength and measurable post‑secondary results, which is conceptually separate from extracurricular prominence, facility problems, safety incidents, or governance dysfunction.\"",\n    \""square entries report more frequent and severe student‑safety problems (bullying, fights, drug incidents, sexualized conduct) and describe inadequate or indifferent disciplinary/administrative responses than circle entries\"": \""This bucket merges incident frequency/severity and the school climate/discipline failure narrative (bullying, weapons, drugs, assaults and poor incident handling) into one safety/climate theme that is separate from governance procedure/finance issues or program/facility descriptions.\"",\n    \""Square entries report more administrative and staff governance problems, unresponsiveness, turnover, and misconduct than circle entries\"": \""This groups allegations about leadership mismanagement, favoritism/nepotism, personnel misconduct, opaque or punitive policies, counseling/IEP failures and poor communication—a governance/staff‑accountability cluster distinct from safety incidents, physical resources, academic program strength, or extracurricular breadth.\"",\n    \""square entries report more chronic resource, facility, and capacity shortfalls (overcrowding, aging/unsanitary buildings, supply shortages, transportation, food, and basic infrastructure) than circle entries\"": \""This captures concrete operational and physical‑plant evidence—overcrowding, leaks, pests, closed libraries, staffing for logistics and tech/food failures—kept separate from programmatic strength, student safety incidents, or governance/favoritism complaints because it specifically concerns material capacity and day‑to‑day operational infrastructure.\""\n}""]",,30.66564106941223,28736,1664,2185,,[],['resp_0c6357ae7e60b060006a739bc80a9c819eac8c6b9ab00c15bb'],True
vote|reduce2|9|1,"[""{\n    \""square entries report more pervasive student-safety and exclusionary social‑climate problems (bullying, fights, drugs, racism, sexual assault) with poor incident handling than circle entries\"": \""This bucket groups all evidence about frequency/severity of student harm and the school's failure to keep students safe or inclusive (bullying, fights, drugs, suicides, homophobic incidents and how incidents are handled), which is substantively about student safety and climate and does not overlap with governance, facilities, program breadth, or tracking issues covered by the other buckets.\"",\n    \""Square entries show more administrative dysfunction, favoritism, politicization, and operational mismanagement (responsiveness, record‑keeping, staffing, funding priorities) than Circle entries\"": \""This bucket captures governance and management failings (nepotism, favoritism, unresponsive leadership, staffing/record/legal missteps, budget priorities) distinct from day‑to‑day facility problems, student safety incidents, program offerings, or within‑school instructional stratification.\"",\n    \""square entries report worse facilities, overcrowding, and operational/resource constraints (aging or moldy buildings, overcrowded classes, HVAC/food/transportation problems, and cuts to electives) than circle entries\"": \""This bucket groups concrete, physical and logistical deficits—building condition, cleanliness, HVAC/food/transport, overcrowding and material shortages—which are operational/infra issues separate from leadership behavior, safety incidents, program richness, or curricular stratification.\"",\n    \""square entries document broader and better‑resourced advanced academic, CTE, and extracurricular program offerings and measurable postsecondary outcomes than circle entries\"": \""This bucket collects all claims about program breadth and resourcing (AP/IB/dual enrollment, CTE/STEM/biomed tracks, high‑profile clubs/arts/athletics, and measurable college placements or scholarships), focusing on program strength and outcomes rather than facility state, safety, governance, or internal inequities.\"",\n    \""square entries exhibit high within‑school stratification and uneven instructional quality—polarized student outcomes and 'two‑tier' programs—more than circle entries\"": \""This bucket isolates patterns of tracked/segregated classes, sharply uneven teacher quality, and two‑tier outcomes (AP/IB vs regular-track neglect) — a within‑school inequality phenomenon distinct from overall program richness, physical resources, safety incidents, or administrative mismanagement.\""\n}""]",,30.78416109085083,21730,1664,2204,,[],['resp_04a16925f66a0f6c006a739bc80d2481a08ab26c2cb92700c9'],True
vote|reduce2|19|1,"[""{\n    \""square entries describe more pervasive student-safety, bullying, harassment, substance-use, and mental-health crises with weak or delayed remedies than circle entries\"": \""Captures recurring raw items about fights, bullying, drug activity, sexual/assault allegations, student self‑harm/mental‑health crises and the school’s failure to respond — this is about on‑campus student safety and crisis response and is distinct from (a) staff/leadership misconduct, (b) facility/resource problems, (c) academic/extracurricular program strength, and (d) operational failures in guidance/IEP/records.\"",\n    \""square entries document more administrative and staff unresponsiveness, rudeness, favoritism, secrecy/cover‑ups, and inconsistent discipline than circle entries\"": \""Groups reports of rude front‑office staff, nepotism, favoritism toward influential families, record‑withholding and cover‑ups and uneven/exclusive enforcement of rules — a people/decision‑making misconduct cluster that is about personnel behavior and governance rather than facility condition, student‑safety incidents, curricular breadth, or technical student‑support breakdowns.\"",\n    \""square entries report more acute facility, operational, and resourcing problems (overcrowding, maintenance, scheduling, tech, budgets, and communication) than circle entries\"": \""Captures concrete physical and logistical complaints (overcrowded classes, failing HVAC/infestations, moldy food, dated textbooks, slow wifi, scheduling/trailer/transportation issues, pay‑to‑participate fees) and is specifically about infrastructure and resource capacity rather than staff malpractice, safety incidents, program quality, or special‑education/guidance case management.\"",\n    \""square entries describe substantially broader and more concrete advanced academic, extracurricular, and college/career pathway offerings than circle entries\"": \""Groups the many concrete positive program descriptions (AP/IB/Cambridge, dual‑enrollment, AVID/early‑college, CTE/vocational pathways, strong arts/music/theater, internships, and measurable scholarship/college outcomes) and is explicitly about program breadth and student opportunity — separate from safety, personnel conduct, building/resources, or failures in guidance/IEP implementation.\"",\n    \""square entries document more operational and student‑support failures (guidance/IEP/records/mismanagement) — including both concrete special‑education and mental‑health service problems — than circle entries\"": \""Bundles evidence about dysfunctional guidance offices, poor college counseling, IEP/504 noncompliance, denied evaluations, withheld records and case‑management breakdowns — a systems‑and‑service failure theme focused on how supports are delivered (or not), distinct from acute safety incidents, staff favoritism, physical resource shortfalls, or curricular/program quality.\""\n}""]",,30.816635847091675,22176,1600,2188,,[],['resp_0524ce695fb82d69006a739bc8135081a1a9570c7bdaa5f0d8'],True
vote|reduce2|5|0,"[""{\n    \""square entries document more administrative and operational dysfunction, inconsistent rule enforcement, favoritism/nepotism, and bureaucratic resistance than circle entries\"": \""Groups reviews that allege leadership breakdowns, opaque board/district decisions, biased discipline, recordkeeping errors, retaliatory outreach, and hiring/grade manipulation—this is about governance and operational policy failures and does not overlap with safety incidents, facilities conditions, curricular breadth, or extracurricular prominence.\"",\n    \""square entries report more student safety, bullying, substance‑use, and violent‑behavior problems than circle entries\"": \""Captures reviews that describe concrete threats to student safety (bullying, fights, gangs, drugs, weapon incidents, suicides) and failures/inconsistency in incident response—a discrete cluster focused on student conduct and protection rather than building condition, administrative politics, academic offerings, or extracurricular life.\"",\n    \""square entries report more pronounced facility, capacity, and logistical problems (overcrowding, trailers, severe maintenance, transportation and sanitation failures) — but also document some capital upgrades — compared with circle entries\"": \""Groups evidence about physical plant, overcrowding, scheduling/transportation bottlenecks, sanitation/food hazards and the paradox of simultaneous capital projects—this bucket is about space, infrastructure and daily logistics distinct from governance, safety/climate, academics, or extracurricular programming.\"",\n    \""square entries document stronger, broader advanced‑academic, magnet, CTE and college-prep programs and measurable postsecondary outcomes than circle entries\"": \""Collects reviews that list AP/IB/magnet/CTE/dual‑enrollment offerings, scholarship and elite‑college placements, and vocational certifications—this is explicitly academic-program strength and outcomes, not administrative misconduct, campus condition, safety incidents, or club/athletic culture.\"",\n    \""square entries report a broader, higher-profile extracurricular and arts/sports ecosystem and visible school traditions than circle entries\"": \""Groups reports emphasizing state‑level athletics, competitive arts, marching band, JROTC, boosters, school spirit and pay‑to‑play/athlete‑favoritism—an extracurricular/community‑engagement cluster separate from facility capacity issues, safety incidents, administrative governance, or academic-program content.\""\n}""]",,31.421544790267944,29053,1728,2177,,[],['resp_075ae1921c3de41f006a739bc7f3e4819eb85297192adeb494'],True
