Identifier,Response,Web Search Sources,Time Taken,Input Tokens,Reasoning Tokens,Output Tokens,Reasoning Effort,Error Log,Response IDs,Successful
vote|reduce4|10|0,"[""{\n    \""square entries show greater variability and extremes in teacher/instructional quality and student support (from highly committed/inspirational teachers to abusive, neglectful, or discriminatory staff) than circle entries\"": \""This groups reviews that describe a wide spread in classroom practice and staff behavior (e.g., named 'hidden gem' teachers vs. teachers who bully, swear, or fail to meet IEPs); it is distinct from administrative/governance failures (which are about leadership/operations), facilities, safety incidents, or program availability because it focuses on in‑class instructional conduct and direct student support.\"",\n    \""square entries describe more administrative and governance failures (turnover, mismanagement, favoritism, policy experiments, scheduling/operational errors, unresponsiveness) than circle entries\"": \""This captures complaints about leaders, recordkeeping, favoritism, chaotic registration, policy changes and unresponsiveness (e.g., erased program progress, nepotism, frequent superintendent turnover); it is separate from teacher quality (staff conduct in classrooms), facility/resource deficits, program offerings, and student safety incidents.\"",\n    \""square entries report more and broader named advanced academic programs and measurable college/credit outcomes (AP/IB/JROTC/dual‑enrollment, internships, high ACT/college placements) than circle entries\"": \""This groups concrete programmatic evidence (IB, magnet tracks, dual enrollment, internships, AP/college credit and documented matriculation) describing what curricular/career pathways exist and their measurable outcomes, which is a different factual axis than staff behavior, administration, facilities, or safety climate.\"",\n    \""square entries report more facility, capacity, sanitation, and resource/funding shortfalls and operational constraints (overcrowding, dilapidated buildings, unsanitary cafeterias/bathrooms, lack of books/computers, traffic/entry congestion) than circle entries\"": \""This clusters tangible infrastructure and operational resource problems (leaking roofs, cockroaches, bus overcrowding, overcrowded halls, insufficient textbooks) and is distinct from governance (who runs the school), pedagogy/programming (what the school offers), or student conduct/safety incidents.\"",\n    \""Square entries report far more pervasive safety, bullying, substance‑use, and violent‑incident problems (and administrative failure to address them) than circle entries\"": \""This bucket groups the accounts of bullying, fights, drug presence, assaults, police escalations and failures to remediate (including victim‑blaming), and is kept separate from teacher variability, administrative mismanagement, program offerings, and physical resource complaints because it centers on student safety and behavioral climate rather than programmatic or operational features.\""\n}""]",,22.546050786972046,20677,832,1426,,[],['resp_03921b6b032f28d0006a74d7b8b08c8191b865f261f5e866b0'],True
vote|reduce4|15|0,"[""{\n    \""square entries contain more concrete operational, facility and scheduling/resource claims (overcrowding or underpopulation, renovated vs dilapidated buildings, cafeteria/bathroom problems, block/modified schedules, parent portals, transportation cuts, distance-learning failures) than circle entries\"": \""Groups together the many concrete, physical and scheduling/resource complaints in the raw terms (crowding, bathrooms, start times, parent‑portal, closures, renovations) and is distinct from staff/behavior/program themes because it describes building, capacity and procedural operations rather than people, safety incidents, pedagogy or extracurricular offerings.\"",\n    \""Square entries show greater polarization and variability in teacher quality and instructional delivery (from highly supportive, individualized help to disengaged, absent, or unprofessional teachers) than Circle entries\"": \""Captures the repeated raw-term pattern that square reviews describe both very high‑quality, highly engaged teachers and deeply disengaged/unprofessional instructors (including differentiated staffing by track), and is kept separate from administration, safety, facility, and program‑availability buckets because it specifically concerns classroom instruction and teacher performance.\"",\n    \""square entries report more frequent and severe student-safety and behavioral incidents (bullying, fights, drugs, weapons, lockdowns) than circle entries\"": \""Clusters the extensive safety-related evidence in the raw terms—daily fights, drug use, gang/assault reports, self‑harm references and ineffective anti‑bullying responses—separating climate/safety failures from administrative/process failures, instructional quality, facility constraints, or extracurricular breadth.\"",\n    \""square entries report more staff/administration problems — unresponsiveness, bullying or abusive staff behavior, punitive or inconsistent discipline, favoritism (often toward athletes), governance failures and record/credit mishandling — than circle entries\"": \""Groups the administrative and governance complaints (nepotism/favoritism, inconsistent enforcement, unresponsive guidance/counseling, lost paperwork, grade/diploma manipulation) into one bucket focused on adults’ policies and institutional management, distinct from classroom teaching, physical facilities, safety incidents, or program offerings.\"",\n    \""square entries report more and broader extracurricular/arts/athletic offerings and simultaneously more athletic favoritism or athletics‑first prioritization than circle entries\"": \""Collects the frequent, concrete descriptions of extensive clubs/bands/ROTC/JROTC/travel and award‑winning arts/STEM activities together with recurrent claims that athletics or donors are prioritized—this is about program breadth and resource prioritization for extracurriculars, separate from academic program strength, facility constraints, staff behavior, or safety issues.\""\n}""]",,28.62633514404297,20728,1792,2323,,[],['resp_054303d0ff7bb1d5006a74d7b8e32c819dabd9a71ff79fe927'],True
vote|reduce4|7|0,"[""{\n    \""square entries report more facility, capacity, sanitation, and resource/funding shortfalls and operational constraints (overcrowding, dilapidated buildings, unsanitary cafeterias/bathrooms, lack of books/computers, traffic/entry congestion) than circle entries\"": \""This cluster groups all concrete, physical- and resource-related problems (crowding, maintenance, supplies, buses, cafeterias) found across many raw terms; it is distinct from governance or staff-performance themes because it focuses on buildings, capacity and material resource shortfalls rather than who runs or teaches the school.\"",\n    \""square entries describe more administrative and governance failures (turnover, mismanagement, favoritism, policy experiments, scheduling/operational errors, unresponsiveness) than circle entries\"": \""This bucket captures governance/leadership dysfunction, policy missteps, misprioritization and recordkeeping/favoritism at the administrative level; it is separated from facility problems, safety incidents, academic program breadth, and teacher variability because it centers on institutional decision‑making and governance practices rather than tangible facilities, student behavior, course offerings, or frontline staff performance.\"",\n    \""square entries report more frequent and severe student safety, bullying, substance‑use, physical‑violence, and sexual‑misconduct incidents and failures to address them than circle entries\"": \""This groups the recurrent, concrete safety and hostile‑climate reports (fights, gangs, drugs, sexual harassment, suicides and ineffective anti‑bullying responses) into a single student‑safety/climate theme that is conceptually separate from administrative dysfunction, facility issues, academic program strength, and teacher variability.\"",\n    \""square entries report stronger and more numerous formal academic programs and measurable college/career outcomes (IB/AP/AVID/dual‑credit/CTE, scholarships, high AP scores) than circle entries\"": \""This bucket captures concrete programmatic academic strengths and measurable outcomes (AP/IB/CTE/dual‑credit, college matriculation, scholarships) documented across many entries and is intentionally distinct from classroom delivery or teacher behavior—it records what formal programs and postsecondary results exist, not how staff or discipline operate.\"",\n    \""square entries show greater variability and polarization in teacher/staff performance, morale, and student support — including both high‑contact committed teachers and widespread apathy, counselor failures, special‑education mismanagement, turnover, and low morale — compared with circle entries\"": \""This groups reports about inconsistent frontline staff quality and student supports (excellent tutors and counselors alongside neglectful teachers, high turnover, IEP failures and morale issues) and is kept separate from administration/governance (policy level) and from program availability or safety incidents because it focuses on day‑to‑day staff behavior and support variability rather than institutional policy, facilities, or program listings.\""\n}""]",,29.079169988632202,20833,1664,2261,,[],['resp_0bf072797efe8b0f006a74d7b8aac0819e8626a84a1b42c266'],True
vote|reduce4|0|0,"[""{\n    \""Square entries report far more pervasive safety, bullying, substance‑use, and violent‑incident problems (and administrative failure to address them) than circle entries\"": \""This captures the cluster of concrete safety/hostile‑climate reports (bullying, drugs, fights, sexual misconduct, threats/lockdowns) and repeated claims that administrators failed to protect students — a distinct phenomenon (frontline safety incidents and response) that is different from governance/operations, facilities, academic offerings, or teacher‑quality issues represented by the other buckets.\"",\n    \""square entries describe more administrative and governance failures (turnover, mismanagement, favoritism, policy experiments, scheduling/operational errors, unresponsiveness) than circle entries\"": \""This groups reviews that point to leadership and policy dysfunction (opaque discipline decisions, favoritism, recordkeeping and scheduling errors, unresponsive admins/turnover) — a managerial/governance problem separate from student safety incidents, building resources, program availability, or variability in classroom instruction.\"",\n    \""square entries report more facility, capacity, sanitation, and resource/funding shortfalls and operational constraints (overcrowding, dilapidated buildings, unsanitary cafeterias/bathrooms, lack of books/computers, traffic/entry congestion) than circle entries\"": \""This groups all concrete, physical‑infrastructure and resourcing problems (overcrowding, pests, broken bathrooms, insufficient lockers/desks, tech/transportation issues and budget tradeoffs) — a facilities/resources domain that is operationally distinct from governance decisions, safety incidents, instructional quality, or academic program breadth.\"",\n    \""square entries report more and broader named advanced academic programs and measurable college/credit outcomes (AP/IB/JROTC/dual‑enrollment, internships, high ACT/college placements) than circle entries\"": \""This captures concrete curricular and programmatic strengths and measurable outcomes (IB/AP/dual‑credit, CTE/JROTC, internships, National Merit/college matriculation) — an offerings/outcomes dimension clearly separable from complaints about staff behavior, safety, facilities, or administrative mismanagement.\"",\n    \""square entries show greater variability and polarization in teacher/staff performance, morale, and student support — including both high‑contact committed teachers and widespread apathy, counselor failures, special‑education mismanagement, turnover, and low morale — compared with circle entries\"": \""This groups evidence about the delivery side of schooling (wide spread from exemplary, highly engaged mentors to apathetic/abusive teachers, inconsistent counselors, and spotty special‑education implementation) — focusing on instructional/support variability rather than program availability, physical resources, governance structures, or safety incident frequency.\""\n}""]",,29.74640393257141,20755,1664,2247,,[],['resp_0c939ffdf14f0c87006a74d7b88ca881a3aa73ed6e41dc8121'],True
vote|reduce4|12|0,"[""{\n    \""square entries show greater variability and polarization in teacher/staff performance, morale, and student support — including both high‑contact committed teachers and widespread apathy, counselor failures, special‑education mismanagement, turnover, and low morale — compared with circle entries\"": \""Groups many raw items documenting co‑existing extremes in staff quality, counselor/IEP failures, and turnover into a single staff‑quality cluster; this is clearly about who is delivering supports (distinct from what programs exist, building conditions, extracurriculars, or incidents of student safety).\"",\n    \""square entries report stronger advanced academic programs and measurable postsecondary/career outcomes (AP/IB/STEAM, national scholarships, college matriculation, vocational credentials) than circle entries\"": \""Captures the repeated, concrete claims that square schools list more formal advanced/AP/IB/CTE/dual‑credit pathways and clearer college/career metrics — a program‑and‑outcomes category separate from teacher behavior, campus operations, extracurricular emphasis, or safety incidents.\"",\n    \""square entries report more and broader extracurricular/arts/athletic offerings and simultaneously more athletic favoritism or athletics‑first prioritization than circle entries\"": \""Groups all evidence about breadth/quality of clubs, arts, sports and the recurring complaint that athletics are prioritized or athletes favored; this is about programming and allocation bias, not building condition, instructional rigor, or safety events.\"",\n    \""square entries report more facility, capacity, sanitation, and resource/funding shortfalls and operational constraints (overcrowding, dilapidated buildings, unsanitary cafeterias/bathrooms, lack of books/computers, traffic/entry congestion) than circle entries\"": \""Collects the operational and physical‑resource claims (crowding, maintenance, sanitation, scheduling/transportation hassles) into a facilities/operations bucket that is materially different from staff quality, curricular offerings, extracurricular emphasis, or student‑safety incidents.\"",\n    \""Square entries report more frequent, severe student-safety and hostile-climate incidents (violence, gangs, drugs, sexual assault, targeted hate and pervasive bullying) and also describe ineffective or inconsistent anti-bullying/discipline responses than Circle entries\"": \""Groups all reports of fights, lockdowns, substance use, racial/sexual harassment and the documented failure or inconsistency of discipline into a single safety/hostile‑climate theme, distinct from program availability, facilities, staff variability, or extracurricular focus.\""\n}""]",,29.900580167770386,20706,1728,2264,,[],['resp_0c196caacb6547e7006a74d7b8937881a0b24c113ce599049c'],True
vote|reduce4|21|0,"[""{\n    \""square entries describe stronger, concrete advanced academic and career-technical offerings and measurable postsecondary outcomes than circle entries\"": \""This bucket captures substantive, programmatic academic differences (AP/IB/dual‑enrollment, vocational pathways, scholarships and college matriculation) — distinct from safety, facilities, extracurricular emphasis, or personnel conduct because it documents concrete course/program availability and measurable student outcomes rather than staffing, operational, or climate issues.\"",\n    \""Square entries report more frequent, severe student-safety and hostile-climate incidents (violence, gangs, drugs, sexual assault, targeted hate and pervasive bullying) and also describe ineffective or inconsistent anti-bullying/discipline responses than Circle entries\"": \""This bucket isolates incidents and school-safety climate (weapon/drug incidents, assaults, pervasive bullying and administration failure to protect) and is separate from programmatic strength, facilities shortages, extracurricular priorities, or staff governance problems because it is about student harm and safety response, not offerings or resource/policy management.\"",\n    \""square entries report more and broader extracurricular/arts/athletic offerings and simultaneously more athletic favoritism or athletics‑first prioritization than circle entries\"": \""This bucket groups claims about the quantity/visibility of extracurriculars (bands, choirs, many clubs, championship teams) and cultural prioritization of sports (special treatment/funding skew toward athletics), which is a distinct axis from academic programs, safety incidents, facilities/space constraints, or personnel misconduct.\"",\n    \""square entries report more facility, capacity, sanitation, and resource/funding shortfalls and operational constraints (overcrowding, dilapidated buildings, unsanitary cafeterias/bathrooms, lack of books/computers, traffic/entry congestion) than circle entries\"": \""This bucket covers physical-plant, enrollment-capacity, materials and logistical failures (overcrowding, broken lockers, no textbooks/computers, poor bathrooms/food, bad circulation) and is mutually exclusive from staff behavior, extracurricular breadth, academic-program strength, or safety-incident narratives because it focuses on tangible space, equipment and resourcing problems.\"",\n    \""square entries report more staff/administration problems — unresponsiveness, bullying or abusive staff behavior, punitive or inconsistent discipline, favoritism (often toward athletes), governance failures and record/credit mishandling — than circle entries\"": \""This bucket captures personnel- and governance-level dysfunction (unresponsive counselors/admins, abusive teachers, inconsistent/punitive discipline, mismanaged records/credits, board/district misprioritization) and is distinct from safety-event reporting, facility/resource deficits, academic-program offerings, or extracurricular emphasis because it concerns how adults run and enforce policy rather than what programs exist or the building condition.\""\n}""]",,29.904470205307007,20877,1664,2221,,[],['resp_080733277fbd2e40006a74d7b8b7c081a08ffdb4f769464257'],True
vote|reduce4|19|0,"[""{\n    \""square entries report more frequent and severe student safety, bullying, substance‑use, physical‑violence, and sexual‑misconduct incidents and failures to address them than circle entries\"": \""Groups many raw claims of drugs, fights, sexual assaults, pervasive bullying and failed emergency/discipline responses into a single safety‑climate cluster distinct from administration, instruction, facilities, or programmatic strength.\"",\n    \""square entries report stronger advanced academic programs and measurable postsecondary/career outcomes (AP/IB/STEAM, national scholarships, college matriculation, vocational credentials) than circle entries\"": \""Captures all concrete evidence about breadth/intensity of AP/IB/CTE, dual‑credit, scholarships and college placement outcomes, which is a programmatic/outcome axis separate from teacher conduct, safety, facilities or governance.\"",\n    \""square entries report more administrative mismanagement, inconsistent enforcement, favoritism, and recordkeeping or policy failures than circle entries\"": \""Groups governance problems (grade interference, scheduling/credit mishandling, nepotism, unreturned calls, policy misprioritization) into an administrative/governance bucket that is distinct from physical resources, safety incidents, teacher quality, or program offerings.\"",\n    \""square entries show greater variability and extremes in teacher/instructional quality and student support (from highly committed/inspirational teachers to abusive, neglectful, or discriminatory staff) than circle entries\"": \""Collects the polarized teacher‑level evidence—both exceptional mentoring/tutoring and abusive, negligent, or racist teacher behavior and special‑ed failures—separating classroom delivery/ staff conduct from admin failures, safety incidents, facilities, or program lists.\"",\n    \""square entries report more facility, capacity, transportation, and resource‑prioritization problems (overcrowding, poor layout, cafeteria/bathroom failures, and athletic funding skew) than circle entries\"": \""Groups all physical and operational resource claims (overcrowding, A/C/bedbug/cleanliness issues, traffic, textbook/tech shortages, athletic vs instructional spending) into a facilities/resources bucket distinct from governance, instruction, safety, or program strength.\""\n}""]",,29.917919158935547,20779,1408,1849,,[],['resp_000ebbf6533f1ebe006a74d7b8b3288191a3fcb82133ef329b'],True
vote|reduce4|17|0,"[""{\n    \""square entries document more concrete advanced academic, vocational, and college‑preparation programs and measurable student outcomes than circle entries\"": \""Captures the concrete presence of AP/IB/dual‑enrollment, CTE/vocational pathways, college credits/scholarships and alumni matriculation claims in Square reviews (what programs/outcomes exist), which is distinct from operational/facility, safety, administrative, or teacher‑quality issues in the other buckets.\"",\n    \""square entries contain more concrete operational, facility and scheduling/resource claims (overcrowding or underpopulation, renovated vs dilapidated buildings, cafeteria/bathroom problems, block/modified schedules, parent portals, transportation cuts, distance-learning failures) than circle entries\"": \""Groups all explicit, tangible logistics, building condition and scheduling/resource complaints or renovations (space, buses, registration lines, bathrooms, schedules) that are about school infrastructure and processes rather than program offerings, safety incidents, governance failures, or teacher instructional variability.\"",\n    \""square entries describe more administrative and governance failures (turnover, mismanagement, favoritism, policy experiments, scheduling/operational errors, unresponsiveness) than circle entries\"": \""Isolates governance-level dysfunction (leadership turnover, cronyism, district/superintendent misprioritization, opaque policies and unresponsiveness) that drives or co-occurs with problems but is conceptually distinct from frontline teacher variability, facilities, program availability, or student-safety incidents.\"",\n    \""square entries show greater variability and polarization in teacher/staff performance, morale, and student support — including both high‑contact committed teachers and widespread apathy, counselor failures, special‑education mismanagement, turnover, and low morale — compared with circle entries\"": \""Targets frontline human-capacity evidence (wide spread from inspirational, high‑contact mentors to absent/unqualified or abusive teachers, plus counselor and special-ed handling) which is about instructional and student‑support quality separate from school governance, physical resources, curricular offerings, or safety/violence metrics.\"",\n    \""Square entries report more frequent and severe student-safety and hostile-climate incidents (violence, gangs, drugs, sexual assault, targeted hate and pervasive bullying) and also describe ineffective or inconsistent anti-bullying/discipline responses than Circle entries\"": \""Collects all reports of student violence, gang/drug presence, pervasive bullying/targeted hate and administrators’ failures to protect students — a discrete safety/climate domain distinct from program breadth, facilities/logistics, governance practices, or teacher‑level variability.\""\n}""]",,30.38915205001831,20754,1664,2234,,[],['resp_056824222cb4e0b7006a74d7b8ade4819eb42460401732e0a3'],True
vote|reduce4|23|0,"[""{\n    \""square entries describe stronger, concrete advanced academic and career-technical offerings and measurable postsecondary outcomes than circle entries\"": \""This bucket groups all items documenting explicit program availability and measurable postsecondary results (AP/IB/dual‑enrollment, CTE/vocational pathways, scholarships, college admits) — a distinct factual axis about what curricular opportunities and outcomes a school provides versus staff behavior, safety, facilities, or governance.\"",\n    \""Square entries report far more pervasive safety, bullying, substance‑use, and violent‑incident problems (and administrative failure to address them) than circle entries\"": \""This captures the cluster of reviews describing student-safety incidents (fights, weapons, sexual assault, hate vandalism, drug use) plus descriptions that administration fails to remediate — a discrete theme about school climate and incident response, not about curricular offerings, staff variability, facilities, or governance mechanics.\"",\n    \""square entries report more administrative and governance dysfunction, unresponsiveness, and budget/policy misprioritization than circle entries\"": \""This bucket isolates governance-level failures (board/district politics, favoritism, budget misallocation, policy experiments, denying transfers, poor communication/recordkeeping) which are organizational and decision-making problems distinct from frontline teacher performance, physical facilities, student-safety incidents, or the presence of academic programs.\"",\n    \""square entries show greater variability and extremes in teacher/instructional quality and student support (from highly committed/inspirational teachers to abusive, neglectful, or discriminatory staff) than circle entries\"": \""This groups reports about instructional delivery and staff conduct — wide swings from exemplary, hands‑on teachers to unprofessional/abusive or neglectful educators and inconsistent special‑education/counselor support — a personnel/instructional-quality axis separate from governance, facilities, safety incidents, or program availability.\"",\n    \""square entries report more facility, capacity, transportation, and resource‑prioritization problems (overcrowding, poor layout, cafeteria/bathroom failures, and athletic funding skew) than circle entries\"": \""This bucket covers concrete physical- and resource-level problems (dilapidated buildings, overcrowded classes, sanitation, lost-and-found/front-office issues, and misallocated spending toward athletics) — distinctly about material capacity and resource allocation rather than programs offered, staff conduct, safety incident frequency, or governance malpractice.\""\n}""]",,31.222856044769287,20765,1856,2395,,[],['resp_00fa1e89e45a149a006a74d7b8ab8c819f9dea6b1808ae0749'],True
vote|reduce4|22|0,"[""{\n    \""square entries report more facility, capacity, sanitation, and resource/funding shortfalls and operational constraints (overcrowding, dilapidated buildings, unsanitary cafeterias/bathrooms, lack of books/computers, traffic/entry congestion) than circle entries\"": \""Groups of raw terms describing physical plant, sanitation, space, equipment and funding shortfalls (collapsed ceilings, roaches/rodents, dilapidated cafeterias, overcrowded lunch lines, HVAC/locker problems, cut positions) clearly cluster under concrete facility/resource failures and are conceptually distinct from staff behavior, programs, discipline, or governance issues captured by other buckets.\"",\n    \""Square entries report more frequent, severe student-safety and hostile-climate incidents (violence, gangs, drugs, sexual assault, targeted hate and pervasive bullying) and also describe ineffective or inconsistent anti-bullying/discipline responses than Circle entries\"": \""A large set of reviews documents student-safety harms and hostile peer climates (fights, drugs, bullying, racial harassment, sexual misconduct) plus explicit failures of anti‑bullying enforcement, which is a single, actionable safety/climate construct separate from (a) building condition, (b) program availability, (c) teacher variability, or (d) administrative governance failures.\"",\n    \""square entries show greater variability and extremes in teacher/instructional quality and student support (from highly committed/inspirational teachers to abusive, neglectful, or discriminatory staff) than circle entries\"": \""Many raw items describe a polarized teacher experience—teachers who 'go the extra mile' alongside examples of unprofessional, punitive, or discriminatory instructors and inconsistent counseling/sped support—which is a personnel/instructional-quality pattern distinct from formal program offerings, facilities, student-safety incidents, or central administration failures.\"",\n    \""square entries describe more administrative and governance failures (turnover, mismanagement, favoritism, policy experiments, scheduling/operational errors, unresponsiveness) than circle entries\"": \""Numerous entries point to governance and operational breakdowns (credit/record errors, favoritism toward athletes, website/scheduling meltdowns, opaque decision‑making, unresponsive principals/superintendents) — a leadership/governance cluster that is separable from frontline teacher variability, facility condition, safety incidents, or curricular/program availability.\"",\n    \""square entries report stronger and more numerous formal academic programs and measurable college/career outcomes (IB/AP/AVID/dual‑credit/CTE, scholarships, high AP scores) than circle entries\"": \""A distinct and large subset of reviews catalogue concrete academic offerings and measurable outcomes (AP/IB/dual enrollment, scholarships, college credits, vocational pathways), which describes programmatic strength and student outcomes rather than facilities, discipline, teacher variability, or administrative governance.\""\n}""]",,32.06814694404602,20700,2048,2681,,[],['resp_009b15f07b51565b006a74d7b8b140819d9988daec6a279b57'],True
