Identifier,Response,Web Search Sources,Time Taken,Input Tokens,Reasoning Tokens,Output Tokens,Reasoning Effort,Error Log,Response IDs,Successful
vote|reduce3|20|0,"[""{\n    \""circle entries report greater administrative dysfunction, favoritism, leadership turnover, governance problems, and resource/operational mismanagement than square entries\"": \""This bucket captures reviews that allege board/leadership-level failures (nepotism, crony hires, misallocated spending, secretive governance, selective discipline) and is distinct from safety, facilities, academic-program, and community themes because it targets systemic governance and personnel decision-making rather than physical conditions, student behavior, instructional offerings, or community feel.\"",\n    \""circle entries report more pervasive student safety, bullying, gang, drug and violent‑incident problems and more frequent ineffective enforcement than square entries\"": \""This bucket groups reports of on-campus harm and the school's failure to protect students (bullying, fights, drugs, assaults, sexual misconduct, and staff inaction), and is mutually exclusive because it concerns campus safety/behavioral climate rather than governance processes, physical resource deficits, academic programming, or small‑school connectedness.\"",\n    \""circle entries describe stronger and more numerous structured academic pathways—AP/IB/STEM, dual‑enrollment, and vocational/career programs (and explicit college‑prep outcomes)—than square entries\"": \""This bucket aggregates concrete, programmatic academic strengths and measurable postsecondary outcomes (advanced courses, academies, dual-credit, awards, scholarship totals) and is separate from facilities, safety, governance, and community personalization because it focuses on curricular and pathway offerings and student attainment metrics.\"",\n    \""circle entries emphasize a smaller, close‑knit, family‑like community, higher personalized attention, and active alumni/parent involvement more than square entries\"": \""This bucket covers reviews describing small‑school scale, tight alumni/parent networks, one‑on‑one teacher support and school spirit (rallies/recognition), which is distinct from governance complaints, safety incidents, physical resource issues, or descriptions of formal academic pathways because it centers on social cohesion and personalized relationships.\"",\n    \""circle entries report more chronic facilities, resource, and operational shortfalls (overcrowding, HVAC/pests, missing materials, mandatory fees and opaque charges) than square entries\"": \""This bucket groups concrete material and logistical deficits (aging buildings, textbook/tech shortages, sanitation/food problems, overcrowding, parking/transportation, fee opacity) and is mutually exclusive from governance, safety, academic-program, and community-personalization buckets because it focuses on tangible infrastructure and operational execution rather than people/policy, student behavior, curricular offerings, or social culture.\""\n}""]",,30.23611330986023,23622,1664,2191,,[],['resp_0fd5cc35924fadfe006a739912b67081a2abfc0a460b4f4fc8'],True
vote|reduce3|24|0,"[""{\n    \""circle entries describe a small, family‑like, personalized community with consistently caring teachers and one‑on‑one supports more than square entries\"": \""Captures the cluster of reviews describing small‑school/family atmosphere, close teacher‑student bonds, and individualized attention; this is distinct from programmatic strength, safety problems, facilities, and governance because it speaks to community size/relational culture rather than resources, curricular offerings, discipline, or leadership behavior.\"",\n    \""circle entries describe broader, more formalized academic/program offerings and measurable college/career outcomes (academies, AP/IB, dual‑enrollment, vocational/CTE, and rich extracurriculars) than square entries\"": \""Groups together all concrete programmatic strengths (AP/IB, dual‑credit, CTE pathways, award‑winning arts/athletics, documented scholarships/matriculation) and is separate from personalization, safety/climate, facilities, or administrative governance because it focuses on curriculum, credentialing, and measurable post‑school outcomes.\"",\n    \""circle entries report pervasive student safety, bullying, harassment, substance‑use, and discriminatory/toxic student‑climate problems with administrative inaction more than square entries\"": \""Collects all evidence about student behavior, targeted harassment (race/LGBTQ/ableism), gangs/drugs, and ineffective or inconsistent staff responses; this cluster is about on‑campus peer harm and protection failures and is therefore distinct from facility condition, curricular offerings, community intimacy, or governance mechanics.\"",\n    \""circle entries report more concrete facilities, funding, and resource shortfalls (outdated buildings/technology, missing textbooks, cafeteria/food issues, overcrowding) than square entries\"": \""Encompasses the concrete, physical and operational resource complaints—maintenance, overcrowding, tech rollouts, food/bathroom problems and opaque spending—and remains distinct from programmatic offerings, personnel culture, student safety climate, or governance/favoritism issues.\"",\n    \""circle entries report more administrative dysfunction, nepotism, and poor institutional governance than square entries\"": \""Groups reviews documenting favoritism, nepotism, selective discipline, cover‑ups, poor recordkeeping/transcript/registration responses, and adversarial school‑board behavior; this governance/HR/decision‑making cluster is separate from classroom/program quality, campus facilities, relational community size, or student safety incidents.\""\n}""]",,31.30780863761902,23737,1856,2386,,[],['resp_0230b06a1ccf98aa006a739912bf8881a2aa914caa2927e23b'],True
vote|reduce3|12|0,"[""{\n    \""circle entries report more pervasive student misconduct, bullying, harassment, and safety incidents (with ineffective or inconsistent staff response) than square entries\"": \""This bucket groups reviews that document on-the-ground student-safety problems (bullying, fights, theft, drugs, sexual/physical incidents) and staff failure or inconsistency in responding, and it is distinct from governance, facilities, academic-program, or staff-professionalism themes because it focuses on student behavior and immediate safety/discipline dynamics rather than who runs the system or what programs exist.\"",\n    \""circle entries report more administrative dysfunction, nepotism, and poor institutional governance than square entries\"": \""This bucket captures reviews that allege biased hiring/favoritism, cronyism, politicized boards, leadership turnover, cover‑ups, retaliation, and recordkeeping/policy failures—issues about how the institution is governed and managed—separate from facilities, student-safety incidents, curricular strength, or positive staff responsiveness.\"",\n    \""circle entries describe stronger, more numerous advanced-academic and college-prep programs and measurable postsecondary outcomes than square entries\"": \""This bucket groups reviews that name AP/IB/dual-enrollment, academies, vocational certifications, internships and documented college placements or test-score metrics, focusing on programmatic academic breadth and measurable outcomes rather than safety, governance, facilities, or staff communication quality.\"",\n    \""circle entries report more concrete facility, operational, and logistical problems (deferred maintenance, overcrowding, no AC, transportation/drop‑off failures, high direct fees) than square entries\"": \""This bucket covers tangible infrastructure and operational complaints or upgrades—cleanliness, pests, HVAC, overcrowding, bus/schedule errors, food quality and maintenance—which are materially different from governance conduct, student-behavior climates, academic-program strength, or staff professionalism narratives.\"",\n    \""square entries portray more consistently responsive, engaged, and professional staff and leadership (timely communication, counseling, accessible principals) than circle entries\"": \""This bucket groups reviews that emphasize reliable, proactive teacher/counselor support and accessible, professional administrators—an interpersonal/staff-responsiveness contrast to circle's governance failures, student-safety problems, facility/resource narratives, or circle's academic-program claims and therefore mutually exclusive from those institutional or infrastructural buckets.\""\n}""]",,34.21420693397522,23389,1856,2338,,[],['resp_0275511830b93118006a739912a1b0819c91899a01896c60b3'],True
vote|reduce3|15|0,"[""{\n    \""circle entries document more extensive formal advanced academic and career pathways and measurable postsecondary outcomes (AP/IB/dual‑enrollment, career academies, internships, scholarship totals) than square entries\"": \""This bucket groups reviews citing tangible programmatic rigor and documented outcomes (IB/AP, dual‑enrollment, academies, scholarship totals, early college credits and measurable alumni success) and is distinct from governance, facilities, safety, or community themes because it captures curricular pathways and postsecondary results rather than administrative behavior, physical conditions, student conduct, or social cohesion.\"",\n    \""circle entries report more administrative dysfunction, favoritism, turnover, and operational/process failures (guidance, testing, transcripts, fees) than square entries\"": \""This bucket collects complaints about governance, cronyism/nepotism, recordkeeping and process breakdowns (scheduling/credits, counselor failures, opaque fees, board inaction, leadership instability) and is mutually exclusive from the safety, facilities, academic-program, and community buckets because it concerns institutional decision‑making and operational governance rather than infrastructure, student incidents, curricular offerings, or parental/community culture.\"",\n    \""circle entries report more chronic student safety problems, violence, bullying, drugs, and hostile peer climates than square entries\"": \""This bucket captures reviews describing recurring on‑campus threats to student safety (bullying, fights, gang/drug activity, sexual/physical incidents) and the school’s inconsistent or punitive responses, and is separate from the administrative‑dysfunction bucket because its core evidence is incident prevalence and discipline outcomes rather than board/process failures or favoritism.\"",\n    \""circle entries report more concrete facility, capacity, and resource statements (both investments and shortages)—including overcrowding, cleanliness problems, PE/wait‑lists, renovations, and targeted spending critiques—than square entries\"": \""This bucket groups specific, tangible operational/facility evidence (no heat/AC, expired food, missing textbooks, overcrowding, renovations vs. misallocated spending, tech rollouts) and is distinct from academic-program strength, governance failures, student safety, and community personalization because it focuses on physical infrastructure and resource allocation rather than programs, behavior, or social relationships.\"",\n    \""circle entries report stronger small‑town / faith‑oriented community ties, parental/alumni involvement, and more personalized one‑on‑one support than square entries\"": \""This bucket aggregates reports of close‑knit community characteristics (multigenerational enrollment, chapel/religious life, visible principal familiarity, active alumni/parent mobilization, and individualized teacher support) and is mutually exclusive from programmatic rigor, facilities, admin failures, and safety buckets because it describes social culture and personalization rather than curricula, infrastructure, incident rates, or governance/process problems.\""\n}""]",,35.91929507255554,23506,2048,2665,,[],['resp_0b245529da8e5a23006a739912b4dc819fa4e457c05e142806'],True
vote|reduce3|6|0,"[""{\n    \""circle entries report more pervasive staff and governance dysfunction—favoritism, nepotism, unprofessional conduct, poor responsiveness, punitive/inconsistent discipline, high turnover, and district/board mismanagement—than square entries\"": \""Captures the systemic personnel and governance failures (hiring favoritism, cover‑ups, recordkeeping and counselor errors, retaliatory discipline) described across many circle reviews and is distinct from safety incidents (student behavior), facilities/logistics, academic program strength, and community/club strengths which are addressed by other buckets.\"",\n    \""circle entries report pervasive safety, bullying, harassment, substance‑use, and discriminatory/toxic student‑climate problems with administrative inaction more than square entries\"": \""Groups all student‑conduct and interpersonal‑safety failures (bullying, fights, drugs, sexual assaults, racism/sexism, ineffective anti‑bullying response) into one theme focused on pupil safety and school climate, separate from staff/governance misconduct, physical facilities/resource issues, curricular/program strength, and small‑school community positives.\"",\n    \""circle entries describe stronger and more numerous structured academic pathways—AP/IB/STEM, dual‑enrollment, and vocational/career programs (and explicit college‑prep outcomes)—than square entries\"": \""Aggregates all concrete advanced‑academics, career/CTE pathways, measurable college‑prep outcomes and external partnerships into a single academic‑program strength bucket, keeping programmatic rigor distinct from operational/resource descriptions, safety/climate issues, governance problems, and community/extracurricular culture.\"",\n    \""circle entries contain far more concrete facility, operational and resource details — both positive and negative — (technology, textbooks, HVAC, food, busing, class sizes, security measures) than square entries\"": \""Groups overcrowding, HVAC/cleanliness, missing textbooks, busing/lunch logistics, fees/tuition and facility investments into an operational/resources bucket that is about physical capacity and service delivery rather than personnel behavior, student safety, curricular offerings, or community cohesion.\"",\n    \""circle entries report stronger small‑school personalization, multigenerational/alumni ties, parent engagement, and arts/extracurricular identity than square entries\"": \""Holds together descriptions of close‑knit community features (small‑school feel, alumni/parent activism, arts/band/theater prominence and high extracurricular participation) as a distinct positive social/identity dimension, separate from academic-program strength, facilities/logistics, staff/governance dysfunction, and student‑safety problems.\""\n}""]",,36.55120301246643,23898,1920,2461,,[],['resp_06a45cf56a04a22b006a739912fe3881929534a3f267d3f4c3'],True
vote|reduce3|7|0,"[""{\n    \""circle entries report more administrative dysfunction, favoritism, turnover, and operational/process failures (guidance, testing, transcripts, fees) than square entries\"": \""This bucket groups reviews that describe governance and process breakdowns—board/leadership failures, nepotism, records/transcript/testing/fee mishandling, and high staff churn—and is distinct from facility, safety, academic-program, or community claims because it focuses on institutional leadership and operational policy failures rather than physical conditions, student behavior, curricular strength, or parental/community culture.\"",\n    \""circle entries report more concrete operational/facility and logistics details and complaints (transportation punctuality, pickup delays, lunch/food quality, bathrooms, trailers, device rollouts, overcrowding) than square entries\"": \""This bucket captures tangible, on‑site resource and logistics issues (busing, meals, sanitation, HVAC/pests, overcrowding, tech rollouts, scheduling) that are about physical infrastructure and daily operations rather than governance, student safety incidents, curricular offerings, or the school's social/community character.\"",\n    \""circle entries report more frequent and more severe student safety, bullying, gang/drug, and violent‑incident problems (often coupled with staff inaction) than square entries\"": \""This bucket groups reviews that document student‑safety failures—bullying, fights, gang/drug activity, sexual/violent assaults and ineffective or inconsistent disciplinary response—and is mutually exclusive from administrative/process complaints, facility logistics, academic-program strength, or community support themes because it centers on behavioral safety and enforcement outcomes within the student body and staff response.\"",\n    \""circle entries report stronger, more concrete advanced/college‑preparatory and career/vocational programming and measurable postsecondary outcomes than square entries\"": \""This bucket captures evidence of curricular/programmatic strength—AP/IB/dual enrollment, academies, CTE/vocational certs, internships and documented college placement or credits—which is clearly different from governance problems, facility/logistics issues, safety/climate incidents, or claims about small‑school/community culture.\"",\n    \""circle entries report a stronger familylike community, visible school spirit, parental/alumni engagement, and personalized student support than square entries\"": \""This bucket groups reviews emphasizing close‑knit culture, active parent/alumni involvement, individualized teacher/counselor attention, and prominent extracurricular/fine‑arts identity—a people‑and‑community‑support theme that is substantively distinct from infrastructure complaints, school safety incidents, governance dysfunction, or academic-program descriptions.\""\n}""]",,40.264230251312256,23228,2368,2889,,[],['resp_010378b9b15133ba006a739912bba4819cb561acce8c77d5db'],True
vote|reduce3|1|0,"[""{\n    \""circle entries report stronger/expanded formal advanced academic programs, measurable college‑preparation outcomes, and external partnerships than square entries\"": \""This groups all concrete programmatic evidence (AP/IB/dual‑enrollment, internships, partnerships, quantifiable graduation/college metrics) that reviewers attribute to Circle schools and is distinct from governance, safety, facilities, or community‑culture topics because it focuses solely on curricular pathways and postsecondary outcomes.\"",\n    \""circle entries report more administrative dysfunction, inconsistent policy enforcement, poor recordkeeping/communication, and politicized or adversarial governance than square entries\"": \""This captures reviews describing governance failings (nepotism, board problems, withheld IEP information, record/transcript errors, adversarial parent‑administration relations) and is kept separate from safety, physical resources, academic program strength, or community warmth because it addresses institutional decision‑making and process breakdowns.\"",\n    \""circle entries report more frequent and more severe student safety, bullying, gang/drug, and violent‑incident problems (often coupled with staff inaction) than square entries\"": \""This groups the many reports of fights, threats, drug use, sexual/physical assaults, targeted harassment and administrators or staff failing to intervene—an on‑campus safety/behavior cluster that is different from governance problems, facilities/logistics, curricular offerings, or claims of close community.\"",\n    \""circle entries report more operational and facility resource problems, staffing shortages, and instructional breakdowns (missing textbooks, hygiene, failed tech rollouts) than square entries\"": \""This bucket collects concrete, physical and logistical failures—overcrowding, sanitation/food complaints, bus/pickup delays, outdated tech, staffing shortages and scheduling/credit errors—and is distinct from governance (who runs the school), safety (student misconduct), academic-program strength, and community/personalization.\"",\n    \""circle entries emphasize a smaller, close‑knit, family‑like community, higher personalized attention, and active alumni/parent involvement more than square entries\"": \""This groups reviews that describe small‑school personalization, strong parent/alumni engagement, visible school spirit, one‑on‑one tutoring and K–12 multigenerational ties, separating culture and relational supports from concrete programs, safety incidents, governance failures, or facilities/logistics.\""\n}""]",,41.9351441860199,23505,2240,2753,,[],['resp_0b30c6e0f41ff484006a739912e8948192b69ea9aa1e87973d'],True
vote|reduce3|3|0,"[""{\n    \""circle entries report more administrative and governance dysfunction plus operational failures in support services (turnover, secrecy, favoritism, misallocation, cover‑ups, counselor/scheduling/records breakdowns) than square entries\"": \""This bucket groups reviews that describe leadership/board-level failures, nepotism, cover‑ups, high staff turnover and back-office breakdowns (transcripts, scheduling, counselor errors) — a governance/operations cluster distinct from safety, facilities, academics, or community culture issues.\"",\n    \""circle entries report more frequent and severe student safety/discipline problems (bullying, fights, gang/drug incidents) and ineffective on‑the‑ground intervention than square entries\"": \""This bucket captures all accounts of violent/threatening student behavior, pervasive bullying, drugs/gangs and failures of immediate protective response, which is substantively about student-safety/discipline practice and distinct from governance, facilities, academic offerings, or parental/alumni cohesion.\"",\n    \""circle entries report more concrete facility, material, and operational resource failures (mold, no heat/AC, inedible food, outdated books, bus/attendance errors) than square entries\"": \""This groups the hard infrastructure and logistics complaints — HVAC, sanitation, overcrowding, buses, missing textbooks and fee/food issues — which are resource/infrastructure problems separate from leadership conduct, safety climate, curricular strength, or community culture.\"",\n    \""circle entries describe stronger, more numerous structured academic pathways—AP/IB/STEM, dual‑enrollment, and vocational/career programs (and explicit college‑prep outcomes)—than square entries\"": \""This bucket collects concrete programmatic evidence of advanced coursework, dual‑credit/college partnerships, vocational/CTE pathways and measurable postsecondary outcomes — an academic-program cluster that is conceptually distinct from safety, facilities, governance, or school‑spirit/community themes.\"",\n    \""circle entries emphasize a small, family‑like, community‑integrated school environment with close staff‑student relationships and high parent/alumni involvement more than square entries\"": \""This bucket groups descriptions of small-school personalization, strong alumni/parent networks, school spirit and extracurricular identity (band, boosters, tailgating) — a community/cohesion theme that does not overlap with physical‑plant problems, governance failures, safety incidents, or curricular/program strength.\""\n}""]",,43.09971213340759,23915,2560,3071,,[],['resp_04695d8cfcca719b006a739912b75c8191b3b64d751b8f58a3'],True
vote|reduce3|8|0,"[""{\n    \""circle entries report more pervasive student-safety and behavior problems (bullying, fights, drugs, open-campus skipping) and more frequent school failures to protect students than square entries\"": \""This cluster captures the many reviews documenting concrete safety incidents and ineffective on-site protection (bullying, fights, drugs, hazing, ignored reports), and is distinct from governance/facility/academic themes because it focuses on student misconduct and frontline protection outcomes rather than leadership, resources, or program quality.\"",\n    \""Circle entries report more administrative unprofessionalism, favoritism, nepotism, governance failures, and poor responsiveness (coverups, selective discipline, leadership instability) than square entries\"": \""This groups the repeated allegations about biased enforcement, nepotism, retaliatory staffing, leadership turnover and cover-ups into a single governance/staff‑misconduct bucket that is about institutional behavior and decision‑making, not the separate issues of student safety incidents or physical resource shortcomings.\"",\n    \""circle entries report more concrete facility, material, and operational resource failures (mold, no heat/AC, inedible food, outdated books, bus/attendance errors) than square entries\"": \""This bucket isolates tangible, operational problems (HVAC, sanitation, overcrowding, food, textbooks, fees, tech rollouts, parking/transport) evident in many reviews and keeps them separate from programmatic/people issues like academics, extracurriculars, or governance.\"",\n    \""circle entries report stronger advanced academic programs and measurable college-prep outcomes than square entries\"": \""This captures the consistent reports of IB/AP/dual‑enrollment, measurable college matriculation and scholarship outcomes—an academic-program strength axis that is conceptually distinct from community climate, facilities, or administrative misconduct.\"",\n    \""circle entries report a stronger familylike community, visible school spirit, parental/alumni engagement, and personalized student support than square entries\"": \""This groups comments about small‑school personalization, multigenerational ties, active parent/alumni volunteerism, caring teachers and one‑on‑one support into a single relational/community bucket that is separate from safety incidents, governance failures, facilities, or formal academic offerings.\""\n}""]",,43.953298807144165,23144,2048,2525,,[],['resp_000e548043e6c7a3006a739912b66481a0bbd58c7f6fc68e77'],True
vote|reduce3|21|0,"[""{\n    \""circle entries report more pervasive student safety and discipline failures (bullying, frequent fights, drugs, sexual/physical assaults) and ineffective school responses than square entries\"": \""This cluster captures the many concrete incident-driven complaints (bullying, gang/drug activity, assaults, ineffective or punitive handling of incidents) that are about student safety and on-the-ground discipline outcomes; it is kept distinct from administrative/governance dysfunction (which is about leadership behavior, favoritism, and recordkeeping) and from facilities or programmatic strength (which concern buildings, resources, or curricula).\"",\n    \""circle entries report more concrete operational and facility shortcomings (outdated curriculum/technology gaps, missing textbooks, overcrowding, cleanliness/food safety problems, parking/traffic hazards, and mixed renovation/funding narratives) than square entries\"": \""This bucket groups together the specific, material and logistical deficits reviewers describe (broken facilities, tech rollouts or absences, busing/food/locker/overcrowding issues and explicit hidden fees), and is intentionally separate from community/personalization, safety incidents, governance failures, and academic-program descriptions because it focuses solely on physical/operational resource conditions and logistics.\"",\n    \""circle entries report more administrative dysfunction, favoritism, turnover, and operational/process failures (guidance, testing, transcripts, fees) than square entries\"": \""Many entries accuse leadership and governance of nepotism, cover‑ups, poor responsiveness, unstable principals, and broken processes (IEP/records/credit transfers/hidden fees), so this bucket isolates institutional/governance and process-level failures distinct from frontline safety incidents, physical resource problems, or curricular/program strengths.\"",\n    \""circle entries document more extensive formal advanced academic and career pathways and measurable postsecondary outcomes (AP/IB/dual‑enrollment, career academies, internships, scholarship totals) than square entries\"": \""This bucket groups concrete programmatic evidence of advanced academics, CTE/career academies, dual‑credit/IB/AP offerings and documented college/career outcomes—features about curricular rigor and structured pathways that are conceptually different from community warmth, facility problems, disciplinary crises, or leadership/governance issues.\"",\n    \""circle entries report stronger small‑town / faith‑oriented community ties, parental/alumni involvement, and more personalized one‑on‑one support than square entries\"": \""This captures cultural and relational strengths (family‑like climate, faith/values orientation, active parent/alumni engagement, small‑school personalization and individualized teacher support) and is kept separate from material/resource conditions, programmatic rigor, safety incidents, and governance dysfunction because it describes social/community climate and personalized support rather than operations, incidents, or formal programs.\""\n}""]",,45.92769694328308,23809,2048,2660,,[],['resp_029fd7cc1c70006f006a739912ba14819dab25fe5dda322728'],True
