Identifier,Response,Web Search Sources,Time Taken,Input Tokens,Reasoning Tokens,Output Tokens,Reasoning Effort,Error Log,Response IDs,Successful
vote|final2|17|0,"[""{\n    \""circle entries report stronger and more extensive advanced academic programs, college‑preparation pathways, CTE/dual‑enrollment and measurable student outcomes than square entries\"": \""This bucket groups reviews that describe concrete curricular offerings (AP/IB, honors, dual‑enrollment, CTE, scholarship/college outcomes and measurable test/API improvements) and is mutually exclusive from the governance bucket because it captures program content and student outcomes (what the school offers and delivers academically), not administrative procedures, and is distinct from the other selected buckets because it is about curricular/program availability and outcomes rather than community engagement, safety incidents, or day‑to‑day facility/support failures.\"",\n    \""circle entries report stronger community/parental/alumni engagement and richer localized extracurricular identity (small-town family continuity, active parent/alumni mobilization, celebrated band/arts/FFA/vocational programs and student-driven clubs) than square entries\"": \""This bucket groups reviews describing sustained parent/alumni volunteerism, local traditions, celebrated extracurricular identities (band/arts/FFA), and community partnerships, and is mutually exclusive from the governance bucket because it captures grassroots stakeholder involvement and cultural identity rather than administrative policy or record problems, and it differs from the academic, safety, and operations buckets by focusing on social capital and community extracurricular identity rather than programs, safety incidents, or facilities/support logistics.\"",\n    \""circle entries report more pervasive student-safety and disciplinary breakdowns (bullying, fights, gangs, sexual harassment, substance use) and more frequent failure to remediate them than square entries\"": \""This bucket collects accounts of repeated, concrete safety and behavior incidents (bullying, fights, drug arrests, sexualization, pervasive theft) and the school's inability or unwillingness to fix them, and is mutually exclusive from the governance bucket because it focuses on on‑the‑ground safety incidents and student conduct outcomes rather than administrative policy mechanics, and it is distinct from the facilities/operational bucket and the academic/community buckets because it centers on safety/discipline occurrences and remediation, not physical plant, programs, or community engagement.\"",\n    \""circle entries report more concrete operational, facility, and day‑to‑day student support failures and inconsistencies (food safety, transportation, pest/mold, lost records, IEP/counseling problems, aftercare costs) than square entries\"": \""This bucket captures tangible, everyday service and facility breakdowns—cafeteria/food quality, unreliable buses, dirty or unsecured buildings, scheduling/registration errors, IEP/counseling gaps, device/textbook shortages—and is mutually exclusive from the governance bucket because it documents concrete service/facility failures experienced by students and families rather than higher‑level policy or governance misconduct, and it differs from the academic, community, and safety buckets by centering on operational supports and physical infrastructure rather than curricula, social capital, or student safety incidents.\""\n}""]",,17.426125049591064,21050,576,1198,,[],['resp_0661ded9522724e9006a74d580890481a1b82e4e83ecb9586c'],True
vote|final2|12|0,"[""{\n    \""circle entries report stronger and more extensive advanced academic programs, college‑preparation pathways, CTE/dual‑enrollment and measurable student outcomes than square entries\"": \""This captures concrete curricular and outcome capacity (AP/IB, dual‑enrollment, CTE, measurable college matriculation and AP pass rates) which is an academic-programming dimension distinct from administrative/governance mechanics (so it does not overlap the already‑selected governance/policy bucket).\"",\n    \""circle entries report stronger community/parental/alumni engagement and richer localized extracurricular identity (small-town family continuity, active parent/alumni mobilization, celebrated band/arts/FFA/vocational programs and student-driven clubs) than square entries\"": \""This groups evidence about external/community engagement and institutional identity (alumni networks, parental volunteers, town rituals, arts/band/club traditions) that is about social capital and extracurricular identity rather than internal policy or operational failures, keeping it separate from the governance‑focused bucket.\"",\n    \""circle entries report more pervasive student-safety and disciplinary breakdowns (bullying, fights, gangs, sexual harassment, substance use) and more frequent failure to remediate them than square entries\"": \""This groups prevalence and severity of student behavioral problems and the school’s failure to protect/remediate victims (incidents, violence, harassment, tolerated bullying), a safety/climate phenomenon distinct from formal governance/paperwork failures and from facility/operational defects.\"",\n    \""circle entries report more concrete operational, facility, and day‑to‑day student support failures and inconsistencies (food safety, transportation, pest/mold, lost records, IEP/counseling problems, aftercare costs) than square entries\"": \""This groups tangible, everyday operational and facility deficiencies and direct student support gaps (cafeteria safety, pests, sanitation, transportation, on‑site clinic, tutoring, IEP implementation inconsistencies) and is framed as physical/operational service failures rather than high‑level governance/policy misconduct.\""\n}""]",,18.497871160507202,21413,960,1411,,[],['resp_04c2e5428bc68b89006a74d580861481a1b9c481379b4dc1cf'],True
vote|final2|0|0,"[""{\n    \""circle entries report more pervasive student-safety and disciplinary breakdowns (bullying, fights, gangs, sexual harassment, substance use) and more frequent failure to remediate them than square entries\"": \""Captures reviews that document actual safety incidents and ineffective remediation (bullying, fights, drugs, threats) — a climate/outcome-focused theme distinct from the already‑selected governance bucket because it highlights prevalence and impact of student misconduct and failure to protect students rather than procedural/policy or recordkeeping dysfunction.\"",\n    \""circle entries report stronger community/parental/alumni engagement and richer localized extracurricular identity (small-town family continuity, active parent/alumni mobilization, celebrated band/arts/FFA/vocational programs and student-driven clubs) than square entries\"": \""Groups the many circle reviews describing deep parental/alumni investment, multigenerational ties, and distinctive local extracurricular cultures (band, arts, vocational pride) — a community/identity/program-availability pattern that is different from administrative/governance faults, facilities issues, or academic-program rigor.\"",\n    \""circle entries report more concrete operational, facility, and day‑to‑day student support failures and inconsistencies (food safety, transportation, pest/mold, lost records, IEP/counseling problems, aftercare costs) than square entries\"": \""Aggregates the tangible, operational complaints in circle reviews about building cleanliness, pests, food quality, buses, lost transcripts, special‑education follow‑through and parent-facing systems — focusing on physical/service delivery failures that are separable from policy/governance critiques and from broader safety‑climate or programmatic strengths.\"",\n    \""circle entries report stronger and more extensive advanced academic programs, college‑preparation pathways, CTE/dual‑enrollment and measurable student outcomes than square entries\"": \""Groups the many circle claims of concrete academic offerings and measurable outcomes (IB/AP/dual‑enrollment, ROTC/CTE pathways, college acceptances and scholarships) — a programmatic/achievement theme that is distinct from staff/admin behavior, facility/operational problems, or community/extracurricular identity.\""\n}""]",,19.69007396697998,20995,768,1243,,[],['resp_08ab3e3686b0c84d006a74d5809644819287af71bc8678bc7d'],True
vote|final2|22|0,"[""{\n    \""circle entries report stronger and more extensive advanced academic programs, college‑preparation pathways, CTE/dual‑enrollment and measurable student outcomes than square entries\"": \""This groups all concrete curricular/programmatic strengths in circle reviews (AP/IB, dual enrollment, CTE/majors, honors tracks, measurable college outcomes and scholarships); it is distinct from the already‑selected governance bucket because it describes what instructional programs and outcomes the school provides (curriculum and postsecondary results), not policy/process failures, and it does not overlap with the safety, community/engagement, or facilities/service failure buckets.\"",\n    \""circle entries report more pervasive student-safety and disciplinary breakdowns (bullying, fights, gangs, sexual harassment, substance use) and more frequent failure to remediate them than square entries\"": \""This groups on‑the‑ground safety and behavior problems and the school’s failure to stop or remediate them (daily bullying, assaults, gangs, drugs, sexualized conduct and inadequate response); it is mutually exclusive from the governance bucket because it captures incidents and climate (student conduct and enforcement outcomes) rather than higher‑level administrative policy or procedural dysfunction, and it is separate from academic-program, community/engagement, and facilities/service issues.\"",\n    \""circle entries report stronger community/parental/alumni engagement and richer localized extracurricular identity (small-town family continuity, active parent/alumni mobilization, celebrated band/arts/FFA/vocational programs and student-driven clubs) than square entries\"": \""This groups testimony about local social capital and identity—active parents, alumni pride, town continuity, traditions, and signature extracurriculars—that shape school life; it is distinct from governance (policy failures), safety incidents, academic-program strength, and day‑to‑day operations because it centers on stakeholder engagement and cultural/extracurricular identity rather than policies, safety, physical services, or curriculum.\"",\n    \""circle entries report more concrete operational, facility, and day‑to‑day student support failures and inconsistencies (food safety, transportation, pest/mold, lost records, IEP/counseling problems, aftercare costs) than square entries\"": \""This groups tangible service and facility breakdowns and routine support gaps described in circle reviews (broken buses, moldy/expired food, parking/drop‑off hazards, testing/administering mistakes, inconsistent IEP/counseling), and is mutually exclusive from the governance bucket because it focuses on frontline service delivery and physical infrastructure failures rather than formal administrative policy or political favoritism, and it does not cover academic program quality, safety/climate incidents, or community engagement.\""\n}""]",,19.88718581199646,21061,960,1521,,[],['resp_060258a3364cb94c006a74d58087848191973994deb5c6e30c'],True
vote|final2|20|0,"[""{\n    \""circle entries report more pervasive student-safety and disciplinary breakdowns (bullying, fights, gangs, sexual harassment, substance use) and more frequent failure to remediate them than square entries\"": \""Groups texts that document concrete safety incidents, widespread peer violence/substance issues, and an ineffective remedial/schoolwide safety climate—this is about on-the-ground student safety and climate (incidents + non‑remediation) and is distinct from policy/governance failures, facility/operational problems, academic-program strength, or community/extracurricular engagement.\"",\n    \""circle entries report stronger and more extensive advanced academic programs, college‑preparation pathways, CTE/dual‑enrollment and measurable student outcomes than square entries\"": \""Captures claims of concrete academic offerings and measurable outcomes (AP/dual‑credit, career‑technical certifications, scholarship/college matriculation data) and is focused on programmatic academic capacity and results rather than safety, everyday facilities/services, governance/policy breakdowns, or local extracurricular/community identity.\"",\n    \""circle entries report stronger community/parental/alumni engagement and richer localized extracurricular identity (small-town family continuity, active parent/alumni mobilization, celebrated band/arts/FFA/vocational programs and student-driven clubs) than square entries\"": \""Groups descriptions of civic/family ties, volunteer/alumni mobilization, community rituals and flagship extracurricular culture (band, JROTC, FFA, town support) and is specifically about social/community embeddedness and extracurricular identity, not about academic program rigor, incident/safety rates, administrative policy dysfunction, or routine operational failures.\"",\n    \""circle entries report more concrete operational, facility, and day‑to‑day student support failures and inconsistencies (food safety, transportation, pest/mold, lost records, IEP/counseling problems, aftercare costs) than square entries\"": \""Collects operational and service delivery breakdowns — degraded facilities, cafeteria/bus/maintenance issues, inconsistent IEP/counseling follow‑through, lost records and fee/aftercare problems — focusing on daily logistical supports rather than systemic governance/policy misconduct, safety-incident prevalence, academic program strength, or community/extracurricular vibrancy.\""\n}""]",,19.981173992156982,20999,1088,1551,,[],['resp_06c4e24debb21775006a74d5808540819da9fccab3b629b142'],True
vote|final2|4|0,"[""{\n    \""circle entries report more concrete operational, facility, and day‑to‑day student support failures and inconsistencies (food safety, transportation, pest/mold, lost records, IEP/counseling problems, aftercare costs) than square entries\"": \""This bucket is explicitly about tangible facilities and daily service breakdowns (buses, buildings, maintenance, access, and operational student supports) and is distinct from the finalized governance bucket (which targets policy/recordkeeping/nepotism), the safety/discipline bucket (which targets incidents and behavioral climate), the academic-program bucket (which targets curricular/college pathways), and the community/extracurricular bucket (which targets parent/alumni and club identity).\"",\n    \""circle entries report stronger and more extensive advanced academic programs, college‑preparation pathways, CTE/dual‑enrollment and measurable student outcomes than square entries\"": \""This bucket groups programmatic academic strengths (AP/IB/AICE, dual‑enrollment, academies, certifications, measurable test/college outcomes) and is narrowly about curricular/offering capacity and outcomes rather than facility operations, administrative recordkeeping/discipline policy, student-safety incidents, or community/extracurricular culture, so it remains mutually exclusive with the other selected buckets.\"",\n    \""circle entries report more pervasive student-safety and disciplinary breakdowns (bullying, fights, gangs, sexual harassment, substance use) and more frequent failure to remediate them than square entries\"": \""This bucket captures prevalence and severity of student-safety problems and the school’s failure to address them (bullying, assaults, gangs, drugs, sexual harassment) — a behavioral/climate category that is meaningfully different from governance/policy dysfunction, everyday facility/support failures, academic-program offerings, and community/extracurricular engagement.\"",\n    \""circle entries report stronger community/parental/alumni engagement and richer localized extracurricular identity (small-town family continuity, active parent/alumni mobilization, celebrated band/arts/FFA/vocational programs and student-driven clubs) than square entries\"": \""This bucket collects signals of local social capital, multi‑generational enrollment, booster/alumni activism and a dense extracurricular identity (arts, band, FFA, vocational pride), which is about community embeddedness and program culture and is distinct from the other buckets addressing governance, facilities/logistics, safety/climate, or academic-program strength.\""\n}""]",,21.305402040481567,20779,1024,1571,,[],['resp_0e24a9764468a227006a74d580954c81a188e81729e57f19bf'],True
vote|final2|19|0,"[""{\n    \""circle entries report stronger and more extensive advanced academic programs, college‑preparation pathways, CTE/dual‑enrollment and measurable student outcomes than square entries\"": \""Groups all concrete claims about curricular breadth and measurable achievement (AP/IB/dual‑enrollment, CTE certifications, ACT/SAT/higher‑education matriculation and scholarships) and is distinct from governance, safety, community, or facilities because it focuses on substantive program offerings and outcomes rather than policy failures, incidents, or physical/service conditions.\"",\n    \""circle entries report more pervasive student-safety and disciplinary breakdowns (bullying, fights, gangs, sexual harassment, substance use) and more frequent failure to remediate them than square entries\"": \""Captures recurring, incident‑level safety and behavior problems and the school climate they create (frequency/severity of fights, bullying, gang activity, assaults and how those incidents are handled), which is about student wellbeing and on‑campus behavior rather than program strength, community engagement, or purely administrative/process failures.\"",\n    \""circle entries report stronger community/parental/alumni engagement and richer localized extracurricular identity (small-town family continuity, active parent/alumni mobilization, celebrated band/arts/FFA/vocational programs and student-driven clubs) than square entries\"": \""Groups statements about external/local social capital and extracurricular identity (active PTSA, multigenerational ties, alumni attachment, distinctive arts/FFA/JROTC or club cultures) and is distinct from academic program descriptions, safety incidents, and facility/operational service problems because it refers to community relationships and program identity rather than institutional functioning or physical conditions.\"",\n    \""circle entries report more concrete operational, facility, and day‑to‑day student support failures and inconsistencies (food safety, transportation, pest/mold, lost records, IEP/counseling problems, aftercare costs) than square entries\"": \""Aggregates tangible service and facility deficits and everyday support breakdowns (building condition, overcrowding, tech/science labs, transportation, meal/cleanliness issues, IEP/counseling delivery, lost records), which are about material resources and service delivery distinct from governance/policy misconduct, incident‑level safety, curricular offerings, or community engagement.\""\n}""]",,21.69704794883728,20619,896,1412,,[],['resp_00cb3396fa91d5b2006a74d580987c8191bc1d0bd6425fb3d2'],True
vote|final2|9|0,"[""{\n    \""circle entries report stronger community/parental/alumni engagement and richer localized extracurricular identity (small-town family continuity, active parent/alumni mobilization, celebrated band/arts/FFA/vocational programs and student-driven clubs) than square entries\"": \""This bucket groups concrete evidence of outward community social capital (long‑term volunteers, multigenerational enrollment, townwide attendance at games/arts, alumni returning as staff, robust club/arts/FFA traditions) and is distinct from governance, safety, facilities, or curricular‑offering complaints because it describes community engagement and extracurricular identity rather than administrative procedures, incident prevalence, physical services, or program availability.\"",\n    \""circle entries report more pervasive student-safety and disciplinary breakdowns (bullying, fights, gangs, sexual harassment, substance use) and more frequent failure to remediate them than square entries\"": \""This bucket captures on‑the‑ground incidence and severity of student harm and peer misconduct (bullying, assaults, gang/drug visibility, sexualized behavior) and the school climate that produces harm — a descriptive, incident‑level safety pattern separate from the already‑selected governance bucket (which targets policy/records/process failures) and from facility/operational problems or curricular strengths.\"",\n    \""circle entries report stronger and more extensive advanced academic programs, college‑preparation pathways, CTE/dual‑enrollment and measurable student outcomes than square entries\"": \""This bucket groups concrete academic/programmatic offerings and measurable postsecondary outcomes (AP/IB counts, CTE/shops, dual‑credit/A+ pathways, college placements and scholarships) and is mutually exclusive with governance, safety, and facilities buckets because it concerns curriculum and outcome pathways rather than administrative responsiveness, student safety incidents, or day‑to‑day operational services.\"",\n    \""circle entries report more concrete operational, facility, and day‑to‑day student support failures and inconsistencies (food safety, transportation, pest/mold, lost records, IEP/counseling problems, aftercare costs) than square entries\"": \""This bucket focuses on physical infrastructure and service delivery problems (bus failures/overcrowding, cafeteria quality, aging or modernized buildings, 1:1 device programs, on‑site tutoring availability, IEP/counseling access) as immediate service shortfalls experienced daily — a materially different axis from governance/policy dysfunction (board/discipline/records procedures), safety incident prevalence, or curricular/program offerings.\""\n}""]",,22.099946975708008,20888,1088,1601,,[],['resp_05e85eef14b75797006a74d5806550819da160daebe9db6326'],True
vote|final2|5|0,"[""{\n    \""circle entries report stronger community/parental/alumni engagement and richer localized extracurricular identity (small-town family continuity, active parent/alumni mobilization, celebrated band/arts/FFA/vocational programs and student-driven clubs) than square entries\"": \""Groups the many circle claims about dense local social capital and celebrated extracurricular identity (parent-run committees, multi‑generational enrollment, booster/volunteer activity, named theater/band/FFA successes), which is conceptually distinct from governance failures (the locked-in bucket) because it describes community/programmatic strength and social capital rather than broken policies or office procedures.\"",\n    \""circle entries report more pervasive student-safety and disciplinary breakdowns (bullying, fights, gangs, sexual harassment, substance use) and more frequent failure to remediate them than square entries\"": \""Captures the repeated circle reports of on-campus violence, pervasive bullying, drug/vape problems and inadequate behavioral remediation/enforcement; this focuses on operational safety incidents and climate (occurrence and remediation) rather than the administrative/policy dysfunction called out in the locked-in governance bucket.\"",\n    \""circle entries report more concrete operational, facility, and day‑to‑day student support failures and inconsistencies (food safety, transportation, pest/mold, lost records, IEP/counseling problems, aftercare costs) than square entries\"": \""Groups circle items about physical plant, daily service delivery and frontline student supports (cafeteria food, water quality, classroom materials, scheduling/lunch logistics, lost transcripts, IEP follow‑through, technology rollouts), which are tangible facility/operational failures distinct from governance-level policy abuse or favoritism.\"",\n    \""circle entries report stronger and more extensive advanced academic programs, college‑preparation pathways, CTE/dual‑enrollment and measurable student outcomes than square entries\"": \""Collects circle assertions of concrete academic-program strength (AP, dual enrollment, academies, CTE capstones, dual diplomas, measurable ACT/college‑acceptance outcomes), a programmatic/academic‑opportunity cluster that is separate from community engagement, safety incidents, and governance or facility complaints.\""\n}""]",,22.100133180618286,21022,640,1102,,[],['resp_06480f01ff88d764006a74d5808dbc8191ab277dd393086a4b'],True
vote|final2|18|0,"[""{\n    \""circle entries report stronger community/parental/alumni engagement and richer localized extracurricular identity (small-town family continuity, active parent/alumni mobilization, celebrated band/arts/FFA/vocational programs and student-driven clubs) than square entries\"": \""This bucket captures the social capital and program-identity claims in circle reviews (active PTSA/alumni, tight small‑town ties, celebrated FFA/band/arts and long-standing traditions) and is distinct from the already‑selected governance bucket because it describes community engagement and program identity (who participates, traditions, alumni ties) rather than administrative policies, procedural failures, or record/discipline mechanics.\"",\n    \""circle entries report more concrete operational, facility, and day‑to‑day student support failures and inconsistencies (food safety, transportation, pest/mold, lost records, IEP/counseling problems, aftercare costs) than square entries\"": \""This bucket groups tangible day‑to‑day service and facility breakdowns (poor cafeteria/food, unreliable buses, building/maintenance issues, on-the-ground IEP/service delivery lapses, aftercare/tutoring costs) that affect daily student experience and logistics, which is materially different from the governance bucket’s focus on formal policies, board/administrative misconduct, and procedural/record governance.\"",\n    \""circle entries report stronger and more extensive advanced academic programs, college‑preparation pathways, CTE/dual‑enrollment and measurable student outcomes than square entries\"": \""This bucket consolidates concrete academic-program evidence in circle reviews (IB/AP/dual credit, CTE/vocational partnerships, measurable outcomes like college credits, ACT/SAT results and alumni college success) and is mutually exclusive from the governance bucket because it concerns curriculum, program offerings and student achievement rather than administrative procedure or policy failures.\"",\n    \""circle entries report more pervasive student-safety and disciplinary breakdowns (bullying, fights, gangs, sexual harassment, substance use) and more frequent failure to remediate them than square entries\"": \""This bucket groups frontline safety and climate problems described in circle reviews (physical assaults, drug/alcohol use, sexualized misconduct, bullying and inadequate remediation) and is distinct from the governance bucket because it focuses on the prevalence and remediation of incidents and school climate outcomes rather than on formal policy design, record‑keeping or governance/corruption allegations.\""\n}""]",,22.53482174873352,20837,1024,1518,,[],['resp_0b6afb6e50ddf4ed006a74d580a9fc8192b75d90b1f4a5b13e'],True
