Identifier,Response,Web Search Sources,Time Taken,Input Tokens,Reasoning Tokens,Output Tokens,Reasoning Effort,Error Log,Response IDs,Successful
vote|reduce3|16|0,"[""{\n    \""circle entries report more pervasive student-safety and disciplinary breakdowns (bullying, fights, gangs, sexual harassment, substance use) and more frequent failure to remediate them than square entries\"": \""This groups all reports of student-on-student violence, drug/use/weapon incidents, identity-targeted harassment, and repeated staff failure to stop or remediate them — a concrete safety/climate cluster that is distinct from administrative governance (which focuses on nepotism/cover-ups) and from facilities/resource problems (which concern physical plant and logistics).\"",\n    \""circle entries report more administrative mismanagement, favoritism, nepotism, dishonesty, retaliation, and personnel instability than square entries\"": \""This captures governance and personnel dysfunction (hiring/firing favoritism, cover‑ups, manipulated metrics, retaliatory discipline, leadership churn) evident across many raw items and is conceptually separate from safety incidents, resource/facility deficits, academic/program strength, or community/personalization themes.\"",\n    \""circle entries describe stronger, more extensive academic and extracurricular program offerings and measurable college/post‑secondary outcomes than square entries\"": \""This groups concrete claims about the presence and strength of advanced academic programming (AP/IB/dual‑enrollment/CTE), named magnet/academy pathways, athletic/arts achievements, scholarship totals and measurable college outcomes — a programmatic/outcomes cluster that is about what the school offers and produces, not about staff behavior, safety failures, facilities, or family/community intimacy.\"",\n    \""circle entries report more concrete operational, facility, and day‑to‑day student support failures and inconsistencies (food safety, transportation, pest/mold, lost records, IEP/counseling problems, aftercare costs) than square entries\"": \""This captures repeated, concrete descriptions of broken or unsafe physical plant, food/service shortages, overcrowding, scheduling/recordkeeping failures and other logistical shortcomings that harm students’ daily experience — a materially‑focused bucket distinct from governance, safety/climate, programming/outcomes, and personalized community support.\"",\n    \""circle entries describe a stronger small‑school, family‑style community with intensive parent engagement, personalized onboarding, and close student–staff relationships than square entries\"": \""This groups multigenerational alumni ties, high parent/volunteer involvement, named-mentor programs, accessible teachers/tutoring and a protective small‑school culture — relational/personality features of the school experience that are separate from program breadth, physical resources, safety incidents, or administrative corruption.\""\n}""]",,22.21346879005432,22724,1408,1972,,[],['resp_09e5e67805f1c50d006a74d49d6ad881929c3b6d935ca64788'],True
vote|reduce3|7|0,"[""{\n    \""circle entries report stronger, more extensive advanced academic programming and measurable college‑preparatory outcomes than square entries\"": \""Groups the many Circle items that name concrete AP/IB/dual‑enrollment/CTE offerings, quantified scholarship/graduation/college‑matriculation outcomes and programmatic college‑prep pathways — a program/outcome cluster that is about curricular offerings and results (not about teacher help, facilities, safety, or admin behavior) and so is distinct from the other buckets.\"",\n    \""circle entries report stronger, more personalized teacher‑ and counselor‑level support, remediation, and college/career advising than square entries\"": \""Captures Circle evidence of one‑on‑one tutoring, named teachers, regular meetings, counselor/college advising and small‑school mentorship practices — a people‑level support/service theme that is about direct instructional and counseling supports (not about institutional program breadth, facility conditions, safety incidents, or governance failures), keeping it exclusive from the other buckets.\"",\n    \""circle entries report more frequent and severe student-safety, bullying, drug/violence incidents, and exclusionary harassment than square entries\"": \""Groups all Circle reports of fights, gang/drug problems, physical/sexualized assaults, targeted racial/disability harassment, pervasive bullying, and staff failure to stop them — a safety/behavior/climate cluster focused on student harm and staff non‑protection that is conceptually separate from facilities, academic programming, teacher support, or admin process problems.\"",\n    \""circle entries report more administrative and operational dysfunction (communication, recordkeeping, scheduling, compliance, and favoritism) than square entries\"": \""Aggregates Circle accounts of unresponsive offices, lost records/transfers, inconsistent/retaliatory discipline, nepotism/favoritism in hiring or enforcement, and scheduling/IEP failures — an operational/governance/process category about how the institution is run distinct from physical plant, student‑safety incidents, teacher‑level supports, or curricular offerings.\"",\n    \""circle entries report more facility, space, and resource problems (disrepair, mold, overcrowding, trailers, uneven HVAC, construction/renovation issues, material shortages, and contested spending) than square entries\"": \""Collects Circle observations about broken infrastructure, sanitation, overcrowded classrooms/trailers, HVAC and cafeteria problems, material/tech shortages and contested budget priorities — a physical‑resource/facilities cluster that is about material conditions and capacity rather than staffing practices, academic programs, safety incidents, or administrative process.\""\n}""]",,26.78910517692566,23017,1088,1610,,[],['resp_0290d9f258343206006a74d49d4aac81a0879e53b4aae3a197'],True
vote|reduce3|9|0,"[""{\n    \""circle entries describe stronger/expanded advanced‑academic offerings and measurable college‑prep outcomes (AP/IB/dual enrollment, high test scores, scholarships) than square entries\"": \""This bucket groups all reviewer claims about concrete program offerings and measurable postsecondary outcomes (AP/IB, dual‑enrollment, college credits, high test scores, scholarships) which is a distinct fact about curricular opportunity/outcomes and does not overlap with staff behavior, safety incidents, facilities, or governance problems.\"",\n    \""circle entries report more pervasive bullying, violence, sexual harassment, and failed/complicit safety responses than square entries\"": \""This bucket captures reports of student‑safety harms and school failure to protect (bullying, fights, sexualization, self‑harm, drugs, ignored incidents and counselor/guard inaction), a discrete safety/climate topic that is different from program availability, facilities or administrative governance.\"",\n    \""circle entries report more administrative and governance failures, unresponsiveness, favoritism, nepotism, corruption, and district-level funding/leadership breakdowns than square entries\"": \""This bucket groups reviewer evidence about leadership and governance (nepotistic hiring, favoritism, punitive/retaliatory policies, cover‑ups, funding/prioritization choices, district censorship), which is organizational/policy level and therefore distinct from physical facilities, classroom instruction quality, or direct student safety incidents.\"",\n    \""circle entries report more facility, space, and resource problems (disrepair, mold, overcrowding, trailers, uneven HVAC, construction/renovation issues, material shortages, and contested spending) than square entries\"": \""This bucket gathers concrete, material and logistical failures (pests, sewage, outdated tech/textbooks, overcrowded classrooms, meal/account breakdowns, lost records, transportation/parking hassles, contested spending), a facilities/resources axis separate from governance decisions, safety incidents, teacher behavior, or curricular offerings.\"",\n    \""Circle entries show greater polarization and inconsistency in staff behavior and student support than square entries (simultaneous reports of highly committed/personalized staff and of unprofessional, neglectful, or unstable staffing and poor counseling/special‑needs support)\"": \""This bucket groups the recurring pattern of teacher/counselor‑level variability—both named, highly supportive mentors and frequent accounts of incompetence, yelling, counseling failures or special‑education gaps—which is about adult practice in classrooms and casework and is meaningfully different from institutional governance, physical resources, safety incidents, or program breadth.\""\n}""]",,27.58900785446167,22988,1984,2504,,[],['resp_06cb798ecf65c578006a74d49d6548819eb584047795652c1d'],True
vote|reduce3|17|0,"[""{\n    \""Circle entries portray stronger extracurricular identity, close‑knit community ties, and visible student supports (arts/band success, athletic traditions, parent/alumni engagement, personalized attention) than square entries\"": \""This bucket groups the many circle claims about robust clubs/teams, alumni/parent networks, small‑school intimacy and high‑visibility extracurricular successes — a program/community‑focused cluster distinct from facility, safety, governance or teacher‑quality issues.\"",\n    \""circle entries report more concrete facilities, resource, and operational deficiencies (food/sanitation problems, broken toilets/air, outdated equipment, lack of athletic fields, overcrowding, transportation failures, budget shortfalls) than square entries\"": \""This bucket captures tangible material and logistical problems described in circle reviews (infrastructure, tech/textbook shortages, overcrowding, transport and budget gaps), which are operational/resource facts separate from governance misconduct, safety incidents, teacher variability, or extracurricular strength.\"",\n    \""circle entries report more student-safety incidents, bullying, violent assault, sexual activity, and identity-based harassment with inadequate or inconsistent school response than square entries\"": \""This groups the safety‑and‑discipline evidence (bullying, assaults, racist/queerphobic incidents, drugs/theft and failures to remediate) into a single school‑safety climate theme that is conceptually distinct from facilities, administrative corruption, academic programming, or teacher heterogeneity.\"",\n    \""circle entries report more administrative and governance failures, unresponsiveness, favoritism, nepotism, corruption, and district-level funding/leadership breakdowns than square entries\"": \""This bucket collects claims about leadership, board/district governance, patronage, corruption, retaliation and policy‑bending — systemic decision‑making and ethical failures that are different from physical resource shortfalls, safety incidents, extracurricular offerings, or frontline teacher inconsistency.\"",\n    \""Circle entries show greater polarization and inconsistency in staff behavior and student support than square entries (simultaneous reports of highly committed/personalized staff and of unprofessional, neglectful, or unstable staffing and poor counseling/special‑needs support)\"": \""This captures the recurring pattern in circle reviews of wide variance at the staff level — named excellent mentors and counselors alongside accounts of negligent, bullying, or ineffective teachers — a personnel‑quality variability that is distinct from governance, facilities, safety, or program‑breadth issues.\""\n}""]",,28.150931119918823,22971,2112,2623,,[],['resp_08b53e8be1782fae006a74d49d6308819f82e0ac9928eada48'],True
vote|reduce3|2|0,"[""{\n    \""circle entries report stronger community/parental/alumni engagement and richer localized extracurricular identity (small-town family continuity, active parent/alumni mobilization, celebrated band/arts/FFA/vocational programs and student-driven clubs) than square entries\"": \""This cluster captures reviews that emphasize tight-knit, multigenerational community ties, high alumni/parent mobilization, and a prominent extracurricular/arts/athletics identity — a distinct social/programmatic dimension that is about community involvement and activity breadth (not about facilities, governance, safety, or academic-program depth), so it does not overlap with the other selected buckets.\"",\n    \""circle entries report more concrete facility, resourcing, and operational shortfalls (aging tech/buildings, overcrowding, scheduling/lunch/transport logistics and funding gaps) than square entries\"": \""This bucket groups items describing tangible day‑to‑day operational and physical resource failures (HVAC, overcrowding, textbooks, buses, scheduling, pay‑to‑play fees), which are concrete infrastructure/logistics problems distinct from governance/favoritism, safety/bullying, curricular offerings, or community engagement.\"",\n    \""circle entries report more concrete academic program breadth and measurable college‑preparation outcomes (AP/IB/dual enrollment, test scores, scholarships, internships, counselor supports) than square entries\"": \""This theme aggregates evidence about formal curricular capacity and measurable postsecondary outcomes (named AP/IB/dual‑credit/CTE pathways, test/scholarship/college placements and counselor academic supports), a curricular/outcome axis that is separate from physical resources, safety climate, governance, or community/extracurricular identity.\"",\n    \""circle entries report more pervasive student-safety and disciplinary breakdowns (bullying, fights, gangs, sexual harassment, substance use) and more frequent failure to remediate them than square entries\"": \""This bucket captures recurring, specific accounts of student safety and discipline crises and inadequate staff/administrative protection or remediation — a behavioral/safety climate category that is conceptually distinct from program offerings, facilities, governance/favoritism, or community/arts strengths.\"",\n    \""circle entries report more governance, operational, and equity failures (favoritism, nepotism, budget/priority choices, IEP noncompliance, poor parent communication or legal complaints) than square entries\"": \""This grouping isolates reviews that document administrative misconduct, opaque decision‑making, favoritism/nepotism, selective enforcement, and policy/IEP noncompliance — governance and equity failures focused on decision processes and accountability, which are different from facility deficits, safety incidents, curricular breadth, or community/extracurricular vibrancy.\""\n}""]",,28.570868015289307,22990,1792,2397,,[],['resp_0fd80d80b7fb1424006a74d49d48e481928521e5bdb5336eb5'],True
vote|reduce3|11|0,"[""{\n    \""circle entries report more pervasive bullying, harassment, substance use, physical violence, and failure to protect/respond than square entries\"": \""This bucket groups the many raw terms documenting student-safety crises (fights, shootings/bomb threats, sexual assault accusations, vaping/drugs, identity‑based harassment) and repeated staff/administration failure-to-respond claims — it is exclusive because it captures on-the-ground safety incidents and response failures, not governance mechanics, facilities shortages, curricular offerings, or community/extracurricular strengths which are handled by other buckets.\"",\n    \""circle entries document more administrative and governance dysfunction in concrete policies and procedures (unresponsive offices, punitive/inconsistent discipline policies, nepotism/favoritism, grade manipulation or exam/tuition enforcement, residency/credit transfer problems, and record-keeping errors) than square entries\"": \""This bucket collects the many allegations about how leaders and systems operate (favoritism, nepotism, cover-ups, lost records, punitive/uneven enforcement, residency/tuition manipulation and counselor/registration breakdowns) and is distinct from the safety bucket (which is about incidents) and from facilities, program, or extracurricular descriptions (which are about resources or offerings rather than governance/process failures).\"",\n    \""circle entries report stronger advanced-academic programs and college-preparatory outcomes (IB/AP/rigor, measurable performance, 1:1 computing) than square entries\"": \""This bucket groups concrete, programmatic evidence of academic strength (AP/IB/honors, dual‑enrollment, high test/college‑readiness metrics, scholarships, 1:1 devices) and is mutually exclusive from administrative dysfunction (how the school is run), safety (incidents/response), facilities (physical/material resource issues), and extracurricular/community life (clubs, boosters, alumni), because it focuses specifically on curricular offerings and measurable academic outcomes.\"",\n    \""circle entries report stronger community/parental/alumni engagement and richer localized extracurricular identity (small-town family continuity, active parent/alumni mobilization, celebrated band/arts/FFA/vocational programs and student-driven clubs) than square entries\"": \""This bucket captures the dense set of items about parent/guardian involvement, multi‑generational alumni ties, booster/parent clubs, high‑profile band/arts/athletics traditions and many named student clubs/trips — it is separate from academic-program strength (courses/credit outcomes), safety incidents, governance/process failures, and physical resource problems because it describes social capital and extracurricular identity rather than policy, infrastructure, or curriculum.\"",\n    \""circle entries report more facility, space, and resource problems (disrepair, mold, overcrowding, trailers, uneven HVAC, construction/renovation issues, material shortages, and contested spending) than square entries\"": \""This bucket groups concrete material and logistical deficiencies (unsanitary bathrooms, lack of textbooks, overcrowded classes, HVAC/heat/no AC, construction problems, contested funding/tuition requests, transportation issues) and is intentionally distinct from administrative/governance abuses (which explain who did what) and from programmatic/academic or extracurricular strengths (which describe offerings rather than broken physical systems).\""\n}""]",,29.603792905807495,22508,2112,2776,,[],['resp_056414e41bf04a56006a74d49d5ec8819d9239f165d8206109'],True
vote|reduce3|14|0,"[""{\n    \""circle entries report more pervasive student‑safety and exclusion problems (bullying, assaults, racist incidents, LGBTQ unsafety) and ineffective responses from staff/administration than square entries\"": \""This cluster groups all concrete reports about student harm, identity‑based exclusion, sexualized/violent incidents, and explicit failures to protect or remediate — a distinct safety/climate theme separate from administration misconduct, facilities, teacher quality, or program offerings.\"",\n    \""circle entries report more concrete advanced academic, dual‑enrollment, CTE/academy offerings and measurable college‑readiness outcomes than square entries\"": \""This bucket captures tangible programmatic strengths (AP/IB, dual‑enrollment, CTE, internships, scholarships, measurable admissions/test evidence) — it is about available academic/career pathways and outcomes, not about staff behavior, safety, or physical resources.\"",\n    \""circle entries report more facility, space, and resource problems (disrepair, mold, overcrowding, trailers, uneven HVAC, construction/renovation issues, material shortages, and contested spending) than square entries\"": \""This groups all physical‑plant, capacity, sanitation, technology and contested‑spending complaints into a single operational/resources theme that is materially different from leadership conduct, student safety, teacher performance, or curricular offerings.\"",\n    \""circle entries report more administrative and staff misconduct, favoritism, discrimination, and retaliatory/punitive actions than square entries\"": \""This bucket isolates governance and personnel wrongdoing — nepotism, punitive fee/discipline practices, berating parents/staff, cover‑ups and retaliation — distinguishing leadership/ethical failures from facility problems, student safety incidents, teacher pedagogy, or program inventory.\"",\n    \""Circle entries show greater polarization and inconsistency in staff behavior and student support than square entries (simultaneous reports of highly committed/personalized staff and of unprofessional, neglectful, or unstable staffing and poor counseling/special‑needs support)\"": \""This captures the marked internal variability at the classroom/counselor level — co‑occurring praise for intensely supportive teachers alongside reports of neglect, public shaming, or poor special‑education practice — a personnel‑quality pattern distinct from systemic admin misconduct, safety crises, facilities, or program availability.\""\n}""]",,30.034934997558594,23006,1856,2371,,[],['resp_07c931b883d045d2006a74d49d53b4819ca9cb8bf038cc6d69'],True
vote|reduce3|0|0,"[""{\n    \""circle entries report more administrative mismanagement, favoritism, nepotism, dishonesty, retaliation, and personnel instability than square entries\"": \""This bucket groups concrete governance and personnel failures (e.g., nepotistic placements, retaliation, grade/metric manipulation, principal churn, refusal to meet parents) that are about decisionmaking, ethics, and staff stability and is distinct from facilities, safety, academic programming, or community‑scale features.\"",\n    \""circle entries report more facility, space, and resource problems (disrepair, mold, overcrowding, trailers, uneven HVAC, construction/renovation issues, material shortages, and contested spending) than square entries\"": \""This bucket captures physical‑plant and resourcing breakdowns (pests, roaches/bats, broken HVAC, overcrowded multi‑building campuses, transport/bus failures, material/tech shortages, contested capital spending) which are concrete infrastructure/resource issues separate from governance, safety incidents, curricula, or school culture.\"",\n    \""circle entries report more pervasive student-safety and disciplinary breakdowns (bullying, fights, gangs, sexual harassment, substance use) and more frequent failure to remediate them than square entries\"": \""This bucket groups reports about student conduct and protection (drugs/vaping, fights/assaults, gang activity, sexual assault claims, systemic bullying and failed anti‑bullying enforcement) and the school’s failure to protect students — a safety/behavior cluster distinct from facilities, governance, academic offerings, or family/community features.\"",\n    \""circle entries report stronger advanced-academic programs and college-preparatory outcomes (IB/AP/rigor, measurable performance, 1:1 computing) than square entries\"": \""This bucket groups concrete academic program strengths and measurable post‑secondary outcomes (AP/IB/magnet/dual‑credit/early college, test scores, scholarships, vocational/CTE pathways, named advanced offerings) and is explicitly about program availability and outcomes rather than staff conduct, safety, or facilities.\"",\n    \""circle entries portray smaller enrollment, stronger multi‑generational alumni/parent ties, and more individualized one‑on‑one teacher attention than square entries\"": \""This bucket captures small‑school personalization and community continuity (multi‑generation attendance, named teachers/coaches, intense parent/alumni engagement, 1:1 time, close‑knit rituals) — a social/community/scale characteristic distinct from governance failures, physical resources, safety incidents, or academic program breadth.\""\n}""]",,30.620580911636353,22549,2240,2781,,[],['resp_0eaef6fb5d52f6e1006a74d49d8e4881a08c0bf99c0e2afd18'],True
vote|reduce3|1|0,"[""{\n    \""circle entries report more administrative mismanagement, favoritism, cover‑ups, and governance failures (nepotism, expulsions/revotes, metric manipulation, retaliation) than square entries\"": \""This bucket groups reports of governance and leadership malpractice — e.g., nepotism, grade/discipline manipulation, retaliatory conduct and broken complaint processes — and is distinct from operational/facility issues (physical resources), safety/behavior incidents (student misconduct), programmatic offerings (academics/CTE), or community/parent engagement (alumni/boosters).\"",\n    \""circle entries report more concrete facilities, resource, and operational deficiencies (food/sanitation problems, broken toilets/air, outdated equipment, lack of athletic fields, overcrowding, transportation failures, budget shortfalls) than square entries\"": \""This bucket captures day‑to‑day material and logistical failures (sanitation, HVAC, overcrowded space, lost records, transport breakdowns, funding gaps) and is conceptually separate from leadership/governance abuse, student safety/climate problems, academic program breadth/outcomes, or strength of parent/alumni/extracurricular life.\"",\n    \""circle entries report more pervasive student‑safety and exclusion problems (bullying, assaults, racist incidents, LGBTQ unsafety) and ineffective responses from staff/administration than square entries\"": \""This bucket groups reports of threats to student physical and psychological safety plus staff failure to protect (fights, bullying, hate speech, sexualized conduct, substance incidents), and is distinct from problems about governance, facilities/logistics, academic programming, or parent/community engagement.\"",\n    \""circle entries report stronger and more extensive advanced academic programs, college‑preparation pathways, CTE/dual‑enrollment and measurable student outcomes than square entries\"": \""This bucket covers concrete academic offerings and measurable postsecondary results (AP/IB/dual enrollment, internships, scholarships, high test/placement metrics) and is intentionally separate from teacher/admin behavior, physical resources, student safety climate, or extracurricular/community vitality.\"",\n    \""circle entries report stronger community/parental/alumni engagement and richer localized extracurricular identity (small‑town family continuity, active parent/alumni mobilization, celebrated band/arts/FFA/vocational programs and student‑driven clubs) than square entries\"": \""This bucket groups evidence of deep local ties and extracurricular culture (high parent involvement, alumni continuity, booster activity, distinctive arts/athletics traditions) and is mutually exclusive from governance failures, material facility shortfalls, safety incidents, or the school’s advanced academic program offerings.\""\n}""]",,32.54256892204285,22490,2432,2990,,[],['resp_0906ff4220b79dc8006a74d49d6ae0819c9d12cb76abf21b99'],True
vote|reduce3|10|0,"[""{\n    \""circle entries report more concrete facilities, resource, and operational deficiencies (food/sanitation problems, broken toilets/air, outdated equipment, lack of athletic fields, overcrowding, transportation failures, budget shortfalls) than square entries\"": \""This groups all location/physical‑plant and daily logistics failures (dirty restrooms, pests, lunch shortages, overcrowded campuses, bus breakdowns, outdated textbooks/tech and funding/classroom capacity gaps) into a single operational‑resources bucket that is distinct from safety incidents, administrative misconduct, instructional programming, and community culture because it concerns material infrastructure and service delivery rather than people, policy, or programmatic offerings.\"",\n    \""circle entries report more pervasive student-safety and disciplinary breakdowns (bullying, fights, gangs, sexual harassment, substance use) and more frequent failure to remediate them than square entries\"": \""This clusters accounts of on‑campus threats to student safety and behavioral disorder (physical fights, drug use/vaping, sexualized student conduct, gang activity, bullying and inadequate protection) and is kept separate from facilities/logistics issues, governance/favoritism complaints, academic-program strength, and parental/alumni activity because it is specifically about student conduct and the school's ability to keep students safe.\"",\n    \""circle entries report more administrative unresponsiveness, favoritism, fiscal mismanagement and governance failures than square entries\"": \""This bucket captures governance‑level problems (board or principal corruption/retaliation, nepotism, opaque/exclusionary policies, lost records, transfer/IEP failures, budget mismanagement and refusal to remediate) and is exclusive from the student‑safety bucket (which is about incidents), the facilities bucket (which is about physical resources), the instructional/programming bucket (which is about course offerings/outcomes), and the community/extra‑curricular bucket (which is about parent/alumni and extracurricular identity).\"",\n    \""circle entries report stronger and more extensive advanced academic programs, college‑preparation pathways, CTE/dual‑enrollment and measurable student outcomes than square entries\"": \""This groups concrete programmatic strengths and measurable academic outcomes (IB/AP/dual‑enrollment, career‑technical pathways, internships, scholarship/college placement evidence, test‑score awards) into one theme about curricular and postsecondary opportunity contrasts that is intentionally separate from teacher‑level personalization, safety, operations, or community/booster engagement.\"",\n    \""circle entries report stronger community/parental/alumni engagement and richer localized extracurricular identity (small-town family continuity, active parent/alumni mobilization, celebrated band/arts/FFA/vocational programs and student-driven clubs) than square entries\"": \""This bucket collects reviews that emphasize strong local social ties, booster/parent mobilization, alumni pipelines, high parental involvement, and a visible extracurricular/athletic/arts identity—distinct from instructional program strength (which focuses on courses/outcomes), operational/facility problems, student‑safety crises, or administration/governance misconduct.\""\n}""]",,33.9384982585907,22949,2240,2858,,[],['resp_091532ed04e37409006a74d49d54a481928b7f78fded1351a2'],True
