Identifier,Response,Web Search Sources,Time Taken,Input Tokens,Reasoning Tokens,Output Tokens,Reasoning Effort,Error Log,Response IDs,Successful
vote|final3|7|0,"[""{\n    \""Square entries describe more concrete, diverse advanced academic and career-readiness programs and measurable postsecondary outcomes (AP/IB/dual-credit/CTE/academies) than circle entries\"": \""This bucket groups all programmatic, curricular and outcome evidence (named AP/IB/dual-credit/CTE pathways, academies, college scholarships/rankings and graduate placement) and is mutually exclusive from the other selected buckets because it captures substantive offerings and measurable academic outcomes, not leadership/governance failures, student‑safety incidents, or within‑school variability in supports.\"",\n    \""square entries report more failures and strain in student support services, counseling, and special education compliance than circle entries\"": \""This bucket isolates systemic breakdowns in student support infrastructure (IEP noncompliance, unresponsive counselors, overwhelmed guidance, constrained special‑ed services) and is distinct from the already selected 'within‑school variability' bucket because it focuses on pervasive service shortfalls and strained capacity rather than polarized or mixed success stories; it is also separate from safety and governance buckets which cover peer incidents and administrative misconduct respectively.\"",\n    \""Square entries document more administrative and governance dysfunction — unresponsiveness, favoritism/athletic/wealth bias, leadership turnover, fiscal scandal and punitive or opaque policies — than circle entries\"": \""This bucket captures institutional governance problems (grade‑changing trials, favoritism/nepotism, punitive discipline policies, surveillance, fiscal/ethical scandals and top‑heavy/unresponsive leadership) and is clearly separable from the safety bucket (which is about student peer threats and harm) and from the programmatic or student‑support buckets (which concern curriculum and service delivery rather than governance/ethics).\""\n}""]",,18.763903856277466,20334,1088,1462,,[],['resp_09dfaae14255a3c7006a7258b63674819fabad3ba25878a2ab'],True
vote|final3|3|0,"[""{\n    \""Square entries document more administrative and governance dysfunction — unresponsiveness, favoritism/athletic/wealth bias, leadership turnover, fiscal scandal and punitive or opaque policies — than circle entries\"": \""This bucket captures systemic governance failures (e.g., favoritism, unresponsive administrators, opaque punitive rules, turnover and district fiscal/policy decisions) that are organizational and policy-level issues distinct from peer safety incidents or uneven classroom-level supports described in the already‑selected buckets.\"",\n    \""square entries report more failures and strain in student support services, counseling, and special education compliance than circle entries\"": \""This bucket isolates resource/implementation breakdowns in formal support services (counseling caseload strain, IEP noncompliance, under-resourced special‑education delivery) — a systemic service-failure theme that differs from the already‑selected 'within‑school variability' bucket (which highlights uneven/polarized experiences and inconsistent implementation) and from the student‑safety bucket.\"",\n    \""Square entries describe more concrete, diverse advanced academic and career-readiness programs and measurable postsecondary outcomes (AP/IB/dual-credit/CTE/academies) than circle entries\"": \""This bucket groups descriptions of substantive program breadth and measurable college/career outcomes (IB/AP/dual credit, academies, strong arts/STEM pipelines and documented admissions/scholarships), a programmatic/outcomes theme that is separate from governance problems, safety/climate issues, and inconsistent in‑school support variability.\""\n}""]",,18.959372997283936,20232,960,1274,,[],['resp_04f983e2b196e110006a7258b61454819ca0af95576c07eac8'],True
vote|final3|2|0,"[""{\n    \""Square entries describe more concrete, diverse advanced academic and career-readiness programs and measurable postsecondary outcomes (AP/IB/dual-credit/CTE/academies) than circle entries\"": \""This bucket captures programmatic breadth—named AP/IB/dual‑credit/CTE academies and explicit college/military outcomes—that is about the presence and measurable impact of formal academic pathways (not about safety or inconsistent delivery), so it is distinct from the already‑selected safety and variability buckets.\"",\n    \""Square entries document more administrative and governance dysfunction — unresponsiveness, favoritism/athletic/wealth bias, leadership turnover, fiscal scandal and punitive or opaque policies — than circle entries\"": \""This bucket groups governance‑level problems (nepotism, favoritism toward athletes/wealthy students, principal/board failures, punitive/opaque policies) that are organizational and policy‑oriented rather than program availability or frontline support variability, making it mutually exclusive from the safety and within‑school variability buckets.\"",\n    \""square entries report more failures and strain in student support services, counseling, and special education compliance than circle entries\"": \""This bucket isolates systemic shortages and service‑capacity failures (overburdened counselors, inadequate special‑education compliance, lack of consistent support resources) — a structural strain on student supports distinct from the already‑selected bucket about within‑school variability/polarized supports (which highlights inconsistent delivery and starkly mixed outcomes rather than pervasive resource/capacity failure) and from safety issues.\""\n}""]",,19.127745866775513,20781,896,1265,,[],['resp_0c7c6062e246a98c006a7258b899e481928c89b50875da6316'],True
vote|final3|15|0,"[""{\n    \""Square entries document more administrative and governance dysfunction — unresponsiveness, favoritism/athletic/wealth bias, leadership turnover, fiscal scandal and punitive or opaque policies — than circle entries\"": \""Groups governance- and policy‑level dysfunction (biased enforcement, fiscal/top‑leadership problems, punitive/opaque policies and turnover) that is about district/administration decisions and structures — distinct from the already‑selected buckets because it targets leadership/governance choices rather than classroom‑level variability or discrete student‑safety incidents.\"",\n    \""square entries report more failures and strain in student support services, counseling, and special education compliance than circle entries\"": \""Captures systemic shortages and compliance failures in counseling, IEP/Special Ed delivery, caseload overloads, and denied accommodations — focused on operational support capacity and legal/IEP compliance rather than the previously selected 'within‑school variability' (polarized experiences) or the separate governance/favoritism issues in the admin dysfunction bucket.\"",\n    \""Square entries describe more concrete, diverse advanced academic and career-readiness programs and measurable postsecondary outcomes (AP/IB/dual-credit/CTE/academies) than circle entries\"": \""Groups explicit programmatic breadth and quantifiable college/career outcomes (IB/AP/dual enrollment/CTE/academies, scholarships, rankings) which concern formal curricular offerings and outcomes rather than safety/climate problems or uneven teacher/support quality, making it conceptually orthogonal to the other selected buckets.\""\n}""]",,20.286576986312866,20499,1024,1339,,[],['resp_07dfc1d28d37b157006a7258b637cc819eb5a885e3ea3c2c71'],True
vote|final3|19|0,"[""{\n    \""square entries report more failures and strain in student support services, counseling, and special education compliance than circle entries\"": \""This bucket targets systemic capacity and legal/compliance failures in counseling and special‑education (eg. overloaded counselors, denied testing, IEP noncompliance) — a school‑level service/rights issue distinct from the already‑selected 'within‑school variability' (which highlights uneven teacher quality and polarized classroom outcomes) and from the student‑safety bucket (which captures peer violence/drug incidents rather than service compliance).\"",\n    \""Square entries document more administrative and governance dysfunction — unresponsiveness, favoritism/athletic/wealth bias, leadership turnover, fiscal scandal and punitive or opaque policies — than circle entries\"": \""This bucket groups governance and policy failures (favoritism toward athletes/wealthy families, opaque/punitive rules, board/superintendent failures, turnover and budget cuts) and is clearly about leadership/organizational priorities and decision‑making, not the classroom‑level variability of supports or the peer‑safety incidents captured by the existing buckets. \"",\n    \""Square entries describe more concrete, diverse advanced academic and career-readiness programs and measurable postsecondary outcomes (AP/IB/dual-credit/CTE/academies) than circle entries\"": \""This bucket collects descriptions of programmatic breadth and outcomes (IB/AP/dual credit, career academies, measurable college matriculation) and is focused on curricular/opportunity offerings and measurable results — a program‑and‑outcomes axis that is categorically different from administrative dysfunction, counseling/compliance strain, teacher‑level variability, and student‑safety/climate issues.\""\n}""]",,20.442142009735107,20334,1088,1450,,[],['resp_04519f1e5c39339e006a7258b81088819e9cd578846ae5935e'],True
vote|final3|22|0,"[""{\n    \""Square entries describe more concrete, diverse advanced academic and career-readiness programs and measurable postsecondary outcomes (AP/IB/dual-credit/CTE/academies) than circle entries\"": \""This groups all raw items documenting explicit program breadth, formal partnerships, AP/IB/dual‑enrollment/CTE/academy offerings and measurable college/placement metrics (e.g., program lists, college matriculation, scholarships), and is distinct from the already‑selected buckets because it focuses on curricular/program offerings and outcomes rather than safety incidents or within‑school variability of supports.\"",\n    \""square entries report more failures and strain in student support services, counseling, and special education compliance than circle entries\"": \""This groups items about overloaded counselors, IEP/noncompliance, adversarial special‑education interactions and systemic counseling failures (e.g., 300‑student counselors, ignored IEPs), and is mutually exclusive from the existing 'within‑school variability' bucket because it captures broad, systemic resource/ compliance shortfalls across support services rather than contrasting polarized pockets of excellent vs poor support within the same school.\"",\n    \""Square entries document more administrative and governance dysfunction — unresponsiveness, favoritism/athletic/wealth bias, leadership turnover, fiscal scandal and punitive or opaque policies — than circle entries\"": \""This groups raw terms about administrators/boards (bureaucratic avoidance, protecting staff, favoritism toward athletes/affluent families, repeated principal turnover, opaque punishments and fiscal/misdirection complaints), and is distinct from the safety and support buckets because it targets governance, policy and decision‑making behaviors rather than student safety incidents or direct service delivery problems.\""\n}""]",,20.49539303779602,20335,1024,1377,,[],['resp_0dfca6d100b30e57006a7258b636e081a3bfd0c09e95aa27e6'],True
vote|final3|1|0,"[""{\n    \""Square entries document more administrative and governance dysfunction — unresponsiveness, favoritism/athletic/wealth bias, leadership turnover, fiscal scandal and punitive or opaque policies — than circle entries\"": \""This groups numerous raw terms about leadership failures, opaque policies, nepotism/favoritism, misallocated funding, punitive or obstructive administrative practices and district-level politics — a governance/power-theme distinct from (a) safety/social‑climate incidents and (b) within‑school variability of individual teacher/IEP outcomes already captured by the locked buckets.\"",\n    \""Square entries describe more concrete, diverse advanced academic and career-readiness programs and measurable postsecondary outcomes (AP/IB/dual-credit/CTE/academies) than circle entries\"": \""This groups all references to institutional program breadth and measurable college/career outcomes (AP/IB counts, dual‑credit, academies, pre‑apprenticeships and scholarship placement) — an academic-programs/outcomes dimension clearly separable from governance problems and from the safety/support variability themes in the existing buckets.\"",\n    \""square entries report more failures and strain in student support services, counseling, and special education compliance than circle entries\"": \""This groups capacity/compliance failures tied to guidance, mental‑health, counseling workloads, IEP delays/noncompliance and nurse/trauma supports — a systemic service‑capacity and legal‑compliance theme focused on staff shortages and procedural breakdowns that is different from the already-selected bucket’s emphasis on polarized/uneven single‑teacher or parent‑advocacy contrasts and from the safety/peer‑climate incidents bucket.\""\n}""]",,21.225449085235596,19515,896,1261,,[],['resp_0c24b2f3bdd5a297006a7258b634b0819dafaa1703bb35f21e'],True
vote|final3|14|0,"[""{\n    \""Square entries describe more concrete, diverse advanced academic and career-readiness programs and measurable postsecondary outcomes (AP/IB/dual-credit/CTE/academies) than circle entries\"": \""This bucket groups the many Square reviews that enumerate structured academic pathways, named AP/IB/STEM/CTE/academy offerings and concrete college matriculation/test-score evidence (e.g., IB programs, numerous APs, dual‑credit, PLTW, top‑university admits), and it is clearly distinct from the already-selected buckets because it catalogs programmatic, curricular and outcome resources rather than variability in supports or safety incidents.\"",\n    \""Square entries document more administrative and governance dysfunction — unresponsiveness, favoritism/athletic/wealth bias, leadership turnover, fiscal scandal and punitive or opaque policies — than circle entries\"": \""This bucket captures recurring systemic governance themes in Square reviews (nepotism, athletic favoritism, school‑board blame, tenure shielding, micromanagement, unresponsive principals/boards and punitive policies) and is conceptually separate from the existing buckets because it focuses on leadership/board/fiscal/policy failings rather than student-safety events or within‑school variability of student supports.\"",\n    \""square entries report more failures and strain in student support services, counseling, and special education compliance than circle entries\"": \""This bucket groups Square reports that describe systemic breakdowns or strained capacity in counseling, IEP/special‑education support, guidance office responsiveness, credit recovery and other formal student‑support systems (e.g., discouraged IEP help, counselor nonresponse), and is distinct from the 'within‑school variability' bucket because it highlights persistent programmatic failure/under‑resourcing of support services rather than polarized or inconsistent individual experiences.\""\n}""]",,21.23590397834778,20268,1280,1676,,[],['resp_071e382f0d23b829006a7258b64134819db741f16f2010443d'],True
vote|final3|12|0,"[""{\n    \""square entries report more failures and strain in student support services, counseling, and special education compliance than circle entries\"": \""This bucket targets pervasive operational breakdowns in counseling and special‑education (e.g., unresponsive counselors, IEP noncompliance, chronic staffing shortages for support roles and overloaded caseloads) — distinct from the already-selected 'within‑school variability' bucket because that one captures polarized/coexisting excellent vs poor supports, whereas this candidate describes systemic, widespread failure or resource strain rather than mixed outcomes.\"",\n    \""Square entries document more administrative and governance dysfunction — unresponsiveness, favoritism/athletic/wealth bias, leadership turnover, fiscal scandal and punitive or opaque policies — than circle entries\"": \""This bucket groups top‑level governance and policy problems (nepotism, favoritism toward athletes/teachers' kids, opaque discipline or budget priorities, principal misconduct and turnover) which are organizational and policy‑level, and therefore separate from the safety/social‑climate bucket (incidents among students) and the support‑services/counseling bucket (frontline service failures).\"",\n    \""Square entries describe more concrete, diverse advanced academic and career-readiness programs and measurable postsecondary outcomes (AP/IB/dual-credit/CTE/academies) than circle entries\"": \""This bucket captures programmatic academic breadth and documented outcomes (counts of AP/IB/dual credit, magnet/academy partnerships, scholarship/college placement examples), which is orthogonal to governance, safety, and support‑service themes because it concerns the presence and measurable impact of formal academic and career pathways rather than staff behavior, safety incidents, or counseling compliance.\""\n}""]",,21.3159658908844,20068,1024,1413,,[],['resp_04b3a22f6769c360006a7258b63d7481a3831c8226c1031833'],True
vote|final3|20|0,"[""{\n    \""Square entries describe more concrete, diverse advanced academic and career-readiness programs and measurable postsecondary outcomes (AP/IB/dual-credit/CTE/academies) than circle entries\"": \""This captures programmatic breadth and measurable postsecondary outcomes (AP/IB/dual‑credit, CTE, diploma tracks, college placements and scholarships) — a discrete axis about formal curricular offerings and outcomes that is orthogonal to the already‑selected buckets (which cover intra‑school variability and safety/social‑climate), and groups the many raw terms documenting named programs, diploma pathways, and concrete college/scholarship results.\"",\n    \""square entries report more failures and strain in student support services, counseling, and special education compliance than circle entries\"": \""Although related to supports, this bucket specifically targets systemic shortages, noncompliance, and staffing/response strain in guidance and special‑education services (e.g., ‘only two counselors,’ denied IEP accommodations, counselors discouraging college) rather than the already‑selected 'within‑school variability' bucket which records polarized/mixed experiences across classrooms and cases; thus it groups items that describe broad service failure and resource strain rather than mixed case-level variability.\"",\n    \""Square entries document more administrative and governance dysfunction — unresponsiveness, favoritism/athletic/wealth bias, leadership turnover, fiscal scandal and punitive or opaque policies — than circle entries\"": \""This bucket isolates governance/administration issues (named principal misconduct, favoritism/nepotism, selective discipline, fee enforcement, turnover, fiscal/operational mismanagement and punitive policies) which are organizational and policy-level problems distinct from the prior buckets about safety incidents or variability of in-class supports.\""\n}""]",,21.559101819992065,20112,1088,1453,,[],['resp_0f8d32bcd5dce73b006a7258b6370881a2a67d2171121e24c5'],True
