Identifier,Response,Web Search Sources,Time Taken,Input Tokens,Reasoning Tokens,Output Tokens,Reasoning Effort,Error Log,Response IDs,Successful
vote|reduce1|14|0,"[""{\n    \""square entries report more facility, maintenance, and resource allocation problems (pests, overcrowding, HVAC, limited tech, uneven funding) than circle entries\"": \""Groups many raw items about sanitation, overcrowding, parking/transport, construction, HVAC/mold, textbook/tech shortages and contested capital spending into a single operational/facility bucket; this is distinct from program, safety, admin or extracurricular themes because it focuses on physical plant and resource-allocation evidence rather than policy, people, or curricular offerings.\"",\n    \""square entries describe more extensive advanced academic, CTE, and measurable college-preparation offerings and outcomes than circle entries\"": \""Captures the numerous concrete mentions of AP/IB/dual‑enrollment, vocational/CTE tracks, magnets, college credits, and alumni/placement metrics in square reviews; this is mutually exclusive from extracurricular breadth, facility problems, administrative dysfunction, and safety incidents because it specifically addresses curricular pathways and measurable postsecondary outcomes.\"",\n    \""square entries report more frequent and severe student safety, substance, and behavior incidents than circle entries\"": \""Groups the many explicit accounts of bullying, fights, gangs, drug use, assaults, police presence, and self‑harm threats into a single student‑safety/behavior bucket; it is separate from administrative or resource complaints because it centers on peer harm and on‑campus violence/substance problems rather than governance or facilities.\"",\n    \""square entries report more administrative failures, favoritism, policy manipulation, and record/discipline mismanagement than circle entries\"": \""Aggregates raw items about nepotism/favoritism, grade/discipline manipulation, unresponsive or rude administrators, lost records, governance/board conflicts, and fiscal mismanagement into a governance/accountability bucket distinct from physical resources, curricular offerings, extracurriculars, or student safety.\"",\n    \""square entries report more and stronger extracurricular, arts, and athletics programs and organized booster/community support than circle entries\"": \""Collects the many concrete mentions of robust band/choir/arts, large athletics programs, JROTC/FFA/ROTC, booster/PTA activity, travel/awards and scholarship athletes into an extracurricular/booster support bucket that is conceptually separate from curricular rigor, facilities maintenance, student‑safety, or administrative dysfunction.\""\n}""]",,25.429028034210205,26395,1152,1646,,[],['resp_0e0ffd77e2dee231006a7257306d84819db318bd4baa730c6f'],True
vote|reduce1|22|3,"[""{\n    \""square entries report more frequent, severe, and unresolved safety/discipline incidents (bullying, assaults, gangs, drugs, weapon incidents) than circle entries\"": \""Groups all concrete reports of on‑campus danger and unhandled student misconduct (daily fights, pervasive bullying, drugs, threats, police/security involvement) into a single safety/discipline bucket that is clearly about incidents and responses and therefore distinct from resource, academic-program, administrative, or instructional‑support categories.\"",\n    \""square entries describe more concrete college‑preparatory programs, advanced coursework and measurable postsecondary outcomes (AP pass rates, dual enrollment, elite admits, scholarships) than circle entries\"": \""Captures the many square reports naming AP/IB/dual‑enrollment, test/exam support, measurable admissions and scholarship outcomes — a program/outcomes cluster that is programmatic and results‑focused and separate from safety, facilities, governance, or day‑to‑day support variability.\"",\n    \""square entries report chronic facility, staffing, and operational resource shortfalls and misallocated spending more than circle entries\"": \""Collects the operational and physical‑plant complaints (overcrowding, HVAC/asbestos/cleanliness, scheduling/transport failures, textbook/substitute shortages and contested funding choices) into one resource/facilities bucket that is about material capacity and allocation rather than pedagogy, safety incidents, or governance behavior.\"",\n    \""square entries report more administrative dysfunction, favoritism, and communication failures than circle entries\"": \""Groups allegations of leadership failures, nepotism/favoritism (athlete/parent/teacher bias), cover‑ups, unresponsiveness and opaque district policy decisions into an explicit governance/management bucket distinct from operational resource gaps, safety incidents, academic offerings, or classroom‑level variability.\"",\n    \""square entries describe greater inconsistency in classroom instruction and student supports — variability in teacher quality, grading/discipline practices, and inconsistent special‑education/counseling implementation — compared with circle entries\"": \""Captures the polarized, classroom‑and‑support‑level patterns (named outstanding teachers alongside abusive or incompetent teachers, uneven grading/retaking policies, IEP/IEP mismanagement and counselor overload) into a single instructional/support variability bucket that is about how students are taught and supported, separate from schoolwide safety, facilities, governance, or formal advanced‑program offerings.\""\n}""]",,25.87689709663391,26413,1152,1682,,[],['resp_00d3e1606e384657006a725730713c81a2ba13ea3c999efd5b'],True
vote|reduce1|18|5,"[""{\n    \""square entries report more administrative governance problems, punitive or inconsistent discipline policies, favoritism, recordkeeping failures, and poor parent communication than circle entries\"": \""This groups reviews describing managerial and governance breakdowns (favoritism/nepotism, opaque discipline rules, lost records, refusal to engage parents) — a distinct theme focused on leadership, policy and communications failures that is organizational (not about building condition, student safety incidents, program breadth, or special‑education casework).\"",\n    \""square entries describe more frequent and severe student safety and behavioral problems (violence, drugs, fights, police presence, pervasive bullying) than circle entries\"": \""This captures all concrete reports of threats to student safety and recurrent peer misconduct (fights, drug use, arson, racial/sexual harassment, police/armed guards) and is separable from governance problems (how leaders handle incidents), facilities (where incidents occur), academic programming, or individualized support failures.\"",\n    \""square entries report more concrete facility, maintenance, overcrowding, transportation and resource allocation issues (and named capital investments) than circle entries\"": \""This groups complaints and evidence about the physical and operational plant (roaches, HVAC/ceilings, overcrowded classes, bus problems, cafeteria, capital projects and budget allocation choices) — a material‑resources cluster distinct from governance style, safety incidents, curricular/program descriptions, or special‑education/counseling failures.\"",\n    \""Square entries provide more concrete measurable academic outcomes, counseling and college‑preparation evidence (both positive and negative) than circle entries\"": \""This groups reviews that cite tangible academic signals — AP/IB/dual‑enrollment counts, standardized‑score claims, alumni college placement, formal academies and documented counseling/college‑prep outcomes — a program/outcome cluster that is about curricular offerings and measurable results, not about safety, facilities, governance, or individualized IEP compliance.\"",\n    \""square entries report more gaps and failures in individualized student support (special education, guidance, mental‑health, and graduation support) than circle entries\"": \""This captures detailed accounts about counseling breakdowns, IEP/504 noncompliance, missed graduation credits, and mental‑health support failures — a focused category on individualized services and compliance that is distinct from broader administrative governance, physical resources, schoolwide safety incidents, or aggregate academic program claims.\""\n}""]",,26.26686191558838,22699,1216,1744,,[],['resp_08ee118cadfa2bc1006a72573064a481a292ebf8c7c387f87d'],True
vote|reduce1|22|5,"[""{\n    \""square entries allege more operational and governance failures — mismanaged records/credits, unresponsive guidance, inconsistent/punitive discipline, and leadership turnover — than circle entries\"": \""Groups numerous raw items about record/transcript mistakes, counselor/guidance failures, inconsistent or punitive discipline, cover‑ups, and leadership/staffing churn under a single governance/operations theme; this is distinct from safety, facilities, academics, or extracurriculars because it concerns administrative processes and policy enforcement rather than student behavior, physical plant, program offerings, or extracurricular culture.\"",\n    \""square entries report more frequent and severe safety, discipline, substance‑abuse, and student mental‑health crises than circle entries\"": \""Captures the cluster of concrete incident reports—bullying, fights, weapons, drug/alcohol use, sexual harassment, lockdowns, and mental‑health crises—that describe student harm and lack of remediation; it is mutually exclusive from the governance bucket (which is about administrative process) and from facilities, academics, or extracurricular program descriptions.\"",\n    \""square entries describe substantially more formal advanced/college‑preparatory and specialized academic programming (AP, IB, STEM, dual‑enrollment, formal remediation) than circle entries\"": \""Aggregates all raw terms that name AP/IB/dual‑credit/STEM/CTE pathways and documented college outcomes into a single academic‑programs bucket; this focuses on curricular depth and measurable postsecondary preparation and is separate from operational problems, safety incidents, facilities, or extracurricular/athletics emphasis.\"",\n    \""Square entries highlight more facility, capacity, and operational logistics problems than circle entries\"": \""Groups items about overcrowding, building condition, pest/mold, cafeteria/food quality, testing logistics, parking/loading‑zone hazards, and capital projects under a facilities/capacity/operations logistics heading; this is distinct from governance/process failures (administration behavior), safety/discipline incidents, advanced academic offerings, and extracurricular culture.\"",\n    \""square entries document a wider array of extracurricular, arts, vocational and athletic offerings while also reporting stronger athletic prioritization and favoritism than circle entries\"": \""Consolidates raw terms that describe breadth of clubs/arts/CTE/JROTC/internships and simultaneous patterns of athletic emphasis, booster/fee dependence, and favoritism/cliquishness into one extracurricular‑culture bucket; it is separate from curricular/college‑prep programming, facility/capacity issues, pure safety incidents, and administrative/governance failures.\""\n}""]",,26.875957012176514,22633,1280,1797,,[],['resp_00e4574511d91eb2006a7257309b1081a1ad3d038bf371f7ba'],True
vote|reduce1|5|4,"[""{\n    \""square entries document more administrative unresponsiveness, punitive or politicized governance, record‑keeping failures, and retaliatory behavior than circle entries\"": \""This groups all reports of leadership failure—unreturned emails/calls, opaque/punitive policies, cover‑ups, favoritism/nepotism and governance politics—which are organizational/governance problems distinct from (but sometimes related to) safety, facilities, special‑education, or programmatic offerings.\"",\n    \""square entries report more frequent and severe student safety, bullying, substance/weapon incidents (and local non‑remediation) than circle entries\"": \""This captures the cluster of concrete safety harms—fights, assaults, gang/drug activity, homophobic/racial harassment and visible police/security responses—that are operational safety/behavior crises rather than administration governance, curricular breadth, facility maintenance, or individualized‑support failures.\"",\n    \""square entries report more extensive advanced academic and postsecondary pathways (AP/IB/dual‑enrollment/magnet/STEM/vocational) and measurable college outcomes than circle entries\"": \""This groups all descriptions of formal advanced‑academics and measurable postsecondary outcomes (IB/AP/dual credits, magnets, vocational certificates, elite college admits), a programmatic/academic‑pathways theme that is conceptually separate from safety, administration, facilities, or special‑education support issues.\"",\n    \""Square entries report more concrete facility, resource, and operational shortages or contested funding/prioritization decisions than circle entries\"": \""This bucket covers physical and logistical conditions—overcrowding, sanitation/maintenance, construction/capital choices, transportation/food/technology rollouts, fees and contested budget priorities—which are infrastructural/resource problems distinct from governance tone, student safety events, specialized programs, or counseling/IEP compliance.\"",\n    \""square entries report systemic failures or inconsistencies in individualized student supports and college/career advising (special‑education/IEP/504 mishandling, counselor shortages, poor scholarship/college guidance, parents forced to fight or homeschool) more than circle entries\"": \""This groups all reports about special‑education noncompliance, counseling overload/slow response, IEP/504 mishandling and forced parental advocacy—targeted, student‑level support breakdowns that are functionally different from schoolwide safety incidents, program breadth, facilities, or high‑level governance complaints.\""\n}""]",,27.504889965057373,26062,1344,1842,,[],['resp_07a1e7ad1dd7fa0b006a725730126481a1ba4b6b3cb1139b39'],True
vote|reduce1|17|3,"[""{\n    \""square entries report more administrative dysfunction, turnover, poor recordkeeping, and accountability failures than circle entries\"": \""This bucket groups all governance- and process-oriented failures (lost records, unresponsive boards, nepotism, wrongful withdrawals, inconsistent enforcement) and is distinct from facility, safety, programmatic or extracurricular topics because it focuses on leadership, paperwork, and accountability rather than physical conditions, student behavior, or curricular breadth.\"",\n    \""square entries describe more persistent facility, resource and operational shortfalls (overcrowding, maintenance, scheduling, and logistics) than circle entries\"": \""This bucket captures concrete operational and material problems (portables, overcrowding, broken bathrooms, tech rollouts, transportation, budget-driven cuts) and is mutually exclusive from the admin-dysfunction bucket because it concerns day-to-day infrastructure and resource constraints rather than governance, and distinct from safety/program buckets because it centers on capacity/maintenance/logistics.\"",\n    \""square entries report more frequent and severe student safety and conduct problems (bullying, fights, assaults, drugs, gangs, security breaches) than circle entries\"": \""This bucket groups all student‑behavior and safety crises (recurrent fights, bullying, drug/vape epidemics, weapons, police presence, sexual harassment, suicidality) and is separate from administrative, facility, curricular or extracurricular buckets because it refers to on-the-ground incidences of harm and deterrence rather than program offerings, facilities condition, or governance.\"",\n    \""square entries document broader, formalized academic and extracurricular pathways and measurable college/career outcomes than circle entries\"": \""This bucket aggregates references to formal advanced-academic pipelines (IB/AP/dual-enrollment, internships, measurable alumni/college matriculation, career academies) and is distinct from the extracurricular/facilities buckets because it focuses on structured curricular and postsecondary outcomes rather than the mere existence of clubs, sports, or buildings.\"",\n    \""Square entries emphasize broader extracurricular, arts, vocational and athletic program breadth and often report athletics‑first resource/favoritism dynamics more than circle entries\"": \""This bucket captures expansive non-academic offerings and community-backed investments (band, JROTC, culinary, athletics prominence, booster-funded projects and pay-to-play tensions) and is mutually exclusive from the advanced-academic bucket because it centers on enrichment/athletics/arts ecosystems and related favoritism rather than formal AP/IB/college-prep pathways.\""\n}""]",,27.88580822944641,26287,1856,2377,,[],['resp_0276e0592f39af76006a7257306b7c819c883f4b817217567c'],True
vote|reduce1|15|0,"[""{\n    \""square entries report more administrative governance problems, punitive or inconsistent discipline policies, favoritism, recordkeeping failures, and poor parent communication than circle entries\"": \""Groups all reports of school governance and office-level dysfunction (arbitrary/zero‑tolerance discipline, favoritism/nepotism, withheld records/transcript failures, rude front‑office staff, and broken parent communication) — these are operational/governance failures distinct from (a) student safety incidents, (b) curricular/college‑prep offerings, (c) extracurricular/facility investment, and (d) classroom/teacher variability.\"",\n    \""square entries report more frequent and severe student safety and conduct problems than circle entries\"": \""Collects the numerous concrete accounts of on‑campus harm and disorder (daily fights, weapons/lockdowns, gang activity, pervasive drug dealing/use, suicides, severe bullying and sexual/physical incidents) — a discrete category about student behavior and immediate safety that is conceptually separate from administrative governance, program offerings, extracurricular investment, or teacher instructional quality.\"",\n    \""Square entries report broader, deeper, and more measurable advanced-academic and college-preparatory programs (AP/IB/honors, dual-enrollment, vocational CTE) and clearer college-placement outcomes than circle entries\"": \""Captures the many concrete references to formal advanced pathways, institutional partnerships, dual‑enrollment/CTE credentials, IB/AP scope and named college admissions/alumni outcomes — this is a programmatic/outcome cluster distinct from facilities/extracurricular prominence, safety incidents, governance problems, or teacher-level variability.\"",\n    \""square entries report broader, higher‑profile extracurricular, arts, and athletics programs and community engagement than circle entries\"": \""Groups descriptions of rich extracurricular ecosystems, high‑level arts/ band/JROTC/athletics, booster/parent funding and visible capital projects (stadiums, aquatic centers) and school‑spirit/community legacy — a community/facility/program‑investment theme separate from administrative misconduct, on‑campus safety, advanced‑academic pathways, or classroom instruction quality.\"",\n    \""square entries exhibit greater variability and polarization in teacher quality, instructional rigor, and student-support practices than circle entries\"": \""Aggregates accounts of wildly mixed classroom experiences (named excellent teachers and tenure‑protected poor teachers, inconsistent grading, special‑education/IEP compliance failures, overloaded/ineffective counselors, and both strong individualized supports and documented teacher misconduct) — this instructional/support variability is distinct from governance/discipline failures, safety incidents, curricular breadth, or extracurricular/facility descriptions.\""\n}""]",,27.8885817527771,26549,1344,1880,,[],['resp_0bf91f7fc28ec240006a725730525c8191b5091ac3fea6afd0'],True
vote|reduce1|0|5,"[""{\n    \""square entries report more pervasive student safety problems, bullying, hate‑based harassment, substance abuse, and violent incidents than circle entries\"": \""Many raw terms document weapons, stabbings, fights, sexual harassment, heavy drug use and unaddressed bullying in Square — this bucket isolates concrete on‑campus harm and delinquent student behavior (distinct from administrative or facility causes handled in other buckets).\"",\n    \""square entries document more administrative unresponsiveness, punitive or politicized governance, record‑keeping failures, and retaliatory behavior than circle entries\"": \""Numerous items describe cover‑ups, favoritism toward athletes/wealthy families, punishment of complaining parents, lost records, and opaque decision‑making in Square — this groups governance/discipline/accountability failures that are organizational rather than physical‑facility, support‑service, academic‑program, or pure safety issues.\"",\n    \""square entries describe more concrete specialized academic and career‑technical pathways, AP/IB/magnet offerings, dual‑enrollment and measurable college outcomes than circle entries\"": \""Many Square reviews enumerate IB/AP/CTE/dual‑enrollment programs and named vocational outcomes and college matriculation evidence — this groups programmatic breadth and measurable college/career pathways, separate from counseling/IEP or operational problems.\"",\n    \""square entries report more facility, capacity, and day‑to‑day operational/logistical problems than circle entries\"": \""A large set of raw terms detail HVAC/bathroom/overcrowding/transportation/phone/registration failures and scheduling/policy hassles in Square — this bucket captures physical infrastructure and daily logistics distinct from governance, safety incidents, academic programming, or student‑support quality.\"",\n    \""square entries report more inadequate special-education, mental-health, counseling, and targeted student-support failures than circle entries\"": \""Many entries describe IEP noncompliance, overworked/ineffective counselors, mental‑health crises, and poor accommodations in Square — this groups student‑support and special‑needs shortcomings that are different from facility faults, governance/cover‑ups, program offerings, or overt student safety incidents.\""\n}""]",,27.89848828315735,22848,1344,1786,,[],['resp_054a7dfee17170b3006a7257301a5c81919e04862e1036cc60'],True
vote|reduce1|9|4,"[""{\n    \""square entries report more student safety incidents, substance use, and violent behavior than circle entries\"": \""Groups the many raw terms about fights, bullying (including LGBT/race‑based harassment), drugs/vaping, police/lockdown responses, self‑harm/suicide claims and other acute safety incidents into a single safety/behavior cluster that is clearly different from programmatic, staffing, facility or governance topics.\"",\n    \""square entries document broader, formalized advanced and career pathways with measurable postsecondary outcomes more than circle entries\"": \""Captures the extensive IB/AP/dual‑enrollment/CTE/academy/industry‑aligned program mentions and concrete college/credential outcomes (scholarships, elite matriculation, certifications) that are about curricular pathways and outcomes rather than safety, facilities, administration, or inconsistent classroom supports.\"",\n    \""Square entries document more administrative and district‑level mismanagement, favoritism/nepotism, politicization, and legal/financial controversies than circle entries\"": \""Groups allegations and evidence of governance problems—lawsuits, board dysfunction, favoritism/nepotism, politicized decisions, fiscal/metric manipulation and cover‑ups—into an accountability/governance bucket that is conceptually distinct from safety incidents, program offerings, facilities, or teacher/support variability.\"",\n    \""square entries contain more concrete operational and resource details — facilities, overcrowding, scheduling, fees, technology, and administrative/process problems — than circle entries\"": \""Collects the granular operational items (overcrowding, bathrooms, mold/health hazards, construction and drop‑off logistics, tech rollouts, registration/scheduling problems, fee/fundraising issues) into a facilities/operations bucket separate from governance, safety, curricular pathways or classroom/support inconsistencies.\"",\n    \""Square entries show greater within‑school variability and contradictory reports about teacher effectiveness, special‑education services, and student supports than circle entries\"": \""Groups the mixed/conflicting accounts about teacher quality (from heroic remediation to absenteeism), inconsistent special‑education/IEP practice, counseling availability, tutoring and turnover—an intra‑school variability/supports dimension that is meaningfully different from systemic admin failures, physical resource problems, safety crises, or the presence/absence of advanced programs.\""\n}""]",,28.43914532661438,25918,1344,1803,,[],['resp_02095e9e44c9a4ca006a7257304ec881a287570b7d0a9dca25'],True
vote|reduce1|20|2,"[""{\n    \""square entries report more administrative dysfunction, favoritism, cover‑ups, and unstable governance than circle entries\"": \""Groups of raw terms repeatedly document governance problems (board/leadership turnover, nepotism, protected staff, opaque complaint handling) that are about organizational decision‑making and accountability — distinct from student safety incidents, facilities shortages, teacher variability, or program offerings.\"",\n    \""square entries report more chronic facility, capacity, and resource problems (broken bathrooms, overcrowding, outdated technology, poor maintenance) than circle entries\"": \""Many raw items detail concrete infrastructure, crowding, sanitation and technology failures that are operational/resource issues separate from administrative favoritism, student safety incidents, academic-program breadth, or teacher/support variability.\"",\n    \""square entries report more severe student-safety, discipline, substance and gang problems (with administrative tolerance or inaction) than circle entries\"": \""Numerous reviews describe fights, bullying, drug/alcohol use, weapons/assaults and gang activity (often paired with inadequate incident response), a frontline safety/behavior cluster that is conceptually different from governance failures, facility deficits, academic-program strength, or variation in staff supports.\"",\n    \""square entries describe stronger, more numerous formal advanced‑academics and college‑preparation pathways than circle entries\"": \""A coherent subset of raw terms documents concrete programmatic advantages (AP/IB/dual‑enrollment, CTE, measurable college outcomes and elite extracurriculars) — this curricular/programming axis is about offered pathways and outcomes, not about safety, buildings, governance, or intra‑staff variability.\"",\n    \""square entries show greater variability in teacher/staff behavior and concrete student supports — from intensive one‑on‑one help to high turnover and instructional breakdowns — than circle entries\"": \""Many entries contrast named, highly supportive teachers and strong counseling/special‑ed cases with reports of teacher burnout, uneven instruction, misassigned transcripts and IEP/504 failures, a people‑and‑service variability theme that is distinct from facility problems, safety incidents, governance/favoritism, or program breadth.\""\n}""]",,28.653005123138428,26333,2048,2485,,[],['resp_0cc9c5bf9bb9b15f006a7257306d888191a352fdb6a8533333'],True
