Identifier,Response,Web Search Sources,Time Taken,Input Tokens,Reasoning Tokens,Output Tokens,Reasoning Effort,Error Log,Response IDs,Successful
vote|reduce4|7|0,"[""{\n    \""circle entries report more pervasive student-safety problems, bullying, fights, racial harassment, sexual harassment, gang activity, and administrative minimization or nonresponse than square entries\"": \""This bucket groups all concrete safety and abuse incidents (bullying, assaults, gang/drug activity, staff sexual‑misconduct, policing/lockdown failures) described in circle reviews and is distinct from other buckets because it focuses strictly on physical/psychological safety events and administrative nonresponse rather than curricular, resource, governance, or extracurricular issues.\"",\n    \""circle entries describe stronger, more concrete advanced-academic and college-preparation pathways and supports (AP/IB, dual‑enrollment, early‑college, external partnerships, conservatory tracks) than square entries\"": \""This bucket captures circle reviews that name formal, measurable college‑prep and advanced‑course pathways and postsecondary placements, and is mutually exclusive from extracurricular/community or facilities buckets because it concerns structured academic programs and outcomes rather than campus life, governance, or infrastructure.\"",\n    \""Circle entries allege greater administrative corruption, favoritism, secrecy, arbitrary personnel/financial decisions, and governance instability than square entries\"": \""This bucket collects circle allegations about corrupt or politicized decision‑making, nepotism, finance/PTA irregularities, hiring/tenure abuses and revolving leadership, and is separate from safety or resource buckets because it targets governance behaviors and malfeasance rather than operational shortfalls or programmatic offerings.\"",\n    \""circle entries report more chronic facility and resource shortfalls and operational problems (overcrowding, outdated tech/textbooks, maintenance, budget cuts) than square entries\"": \""This bucket groups recurring, tangible operational and infrastructure failures (overcrowded classes, old textbooks, broken facilities, budget crises, sanitation/transportation problems) described in circle reviews and is distinct from governance/favoritism or academic-program buckets because it addresses material capacity and logistics rather than policy choices or curricular strength.\"",\n    \""circle entries describe richer, more active community & extracurricular ecosystems (parent/PTA/booster involvement, alumni networks, business/nonprofit mentoring, robust arts/athletics) than square entries\"": \""This bucket covers circle descriptions of broad extracurricular life, volunteer/parent engagement, boosters, alumni ties and external partnerships, and is exclusive from the advanced‑academics bucket because it emphasizes community/activities and supports (arts, sports, clubs, volunteerism) rather than formal academic pathways or governance/resource failures.\""\n}""]",,22.029676914215088,19906,1088,1634,,[],['resp_0b08d7408d944549006a7255b8e244819f90b614a0d8e7e11d'],True
vote|reduce4|24|0,"[""{\n    \""circle entries report more administrative and staff dysfunctional practices (unresponsiveness, nepotism/favoritism, hiring problems, inconsistent teacher quality, counseling/special‑education failures, allegations of misconduct and discriminatory discipline) than square entries\"": \""Groups the many reviews that document personnel- and governance-centered failures (e.g., rude/unresponsive admins, nepotism, IEP noncompliance, counselor failures, teacher churn and misconduct); this is distinct from facility, safety, programmatic, or community-experience buckets because it centers on staff/governance behavior and policy implementation rather than physical conditions, student-safety incidents, curricular offerings, or extracurricular/community life.\"",\n    \""circle entries report more acute facility, operational, and resource failures (overcrowding, broken/absent equipment, sanitation/food-safety issues, transportation gaps) than square entries\"": \""Captures the cluster of reviews describing tangible infrastructure and day‑to‑day operational breakdowns (overcrowding, pests, no AC, flooded grounds, poor lunches, parking/bus shortages); this is mutually exclusive from administration/staff dysfunction (which is about people and policies), student-safety incidents (which are about violent/abusive events), academic-program strength, and community/extracurricular vibrancy.\"",\n    \""circle entries report stronger formal college‑preparatory programs, measurable academic outcomes, and advanced‑course/dual‑enrollment opportunities than square entries\"": \""Aggregates the numerous concrete references to AP/IB/dual‑enrollment/early‑college, measurable test/graduation outcomes and articulated college pathways in circle reviews; this bucket is about formal curricular offerings and measurable academic results and is deliberately separated from staff behavior, facilities, student safety, and community/extracurricular resources.\"",\n    \""circle entries describe richer, more active community & extracurricular ecosystems (parent/PTA/booster involvement, alumni networks, business/nonprofit mentoring, robust arts/athletics) than square entries\"": \""Collects reviews highlighting vibrant outside‑the‑classroom life—strong booster/parent/alumni engagement, award‑winning arts, successful athletics, vocational/CTE partnerships and community fundraising—which is conceptually distinct from core academic program strength, administrative dysfunction, physical facility problems, or reports of on‑campus safety incidents.\"",\n    \""circle entries report more frequent and severe student safety, bullying, gang, drug, and physical‑fight incidents than square entries\"": \""Encompasses reviews documenting recurrent safety threats, bullying, fights, vaping/drug issues and related victimization or assault allegations; this safety/behavior cluster is treated separately from staff/governance failings (though related in some reviews), facility problems, curricular offerings, and community/extracurricular strength to preserve analytic clarity between who/what (staff, building, programs, or student‑on‑student harm) is at issue.\""\n}""]",,23.229161977767944,20000,1152,1789,,[],['resp_0fb0f88830a2144c006a7255b8e53481a2b77eb27f3f08e155'],True
vote|reduce4|6|0,"[""{\n    \""circle entries report more administrative and staff dysfunctional practices (unresponsiveness, nepotism/favoritism, hiring problems, inconsistent teacher quality, counseling/special‑education failures, allegations of misconduct and discriminatory discipline) than square entries\"": \""This bucket groups the many raw terms documenting leadership/staff breakdowns (no callbacks, cronyism, arbitrary rules, IEP/counseling failures, staff misconduct) and is distinct from safety, facilities, extracurricular, or academics because it focuses on personnel/governance and service-delivery failures rather than student incidents, infrastructure, program breadth, or academic rigor.\"",\n    \""circle entries report more pervasive student-safety problems, bullying, fights, racial harassment, sexual harassment, gang activity, and administrative minimization or nonresponse than square entries\"": \""This bucket captures the cluster of violent/abusive student-conduct and harassment claims (bullying, assaults, gang/drug activity, sexual harassment) and the school response failures tied specifically to safety incidents, making it mutually exclusive from the administrative/staff bucket (which centers on governance and staffing practices) and from facilities, extracurricular, or academic-program buckets.\"",\n    \""circle entries report more acute facility, operational, and resource failures (overcrowding, broken/absent equipment, sanitation/food-safety issues, transportation gaps) than square entries\"": \""This bucket collects concrete physical and operational resource problems described (dilapidated buildings, odors, no textbooks, cafeteria/transportation issues, overcrowding) and is separate from governance/staff dysfunction, student-safety incidents, extracurricular richness, or academic-program strength because it concerns physical plant and logistics rather than people, programs, or student behavior.\"",\n    \""circle entries describe stronger, more concrete advanced-academic and college-preparation pathways and supports (AP/IB, dual‑enrollment, early‑college, external partnerships, conservatory tracks) than square entries\"": \""This bucket groups all claims about robust advanced coursework and measurable postsecondary outcomes (IB/AP emphasis, dual enrollment, scholarships, external partnerships), distinct from safety, facilities, governance, or extracurricular/community themes because it specifically addresses curricular rigor and college-prep infrastructure and outcomes.\"",\n    \""circle entries describe richer, more active community & extracurricular ecosystems (parent/PTA/booster involvement, alumni networks, business/nonprofit mentoring, robust arts/athletics) than square entries\"": \""This bucket captures the many references to broad extracurricular opportunity, parental/alumni engagement, boosters/faith identity and community partnerships that form a communal ecosystem, and it is mutually exclusive from academics (curriculum/outcomes), safety (incidents), facilities (physical resources), and staff/governance dysfunction (personnel issues).\""\n}""]",,27.18062996864319,20675,1472,2063,,[],['resp_0fe25df632de20bf006a7255b8e4f0819e802991ecf41564a7'],True
vote|reduce4|22|0,"[""{\n    \""circle entries report stronger formal college‑preparatory programs, measurable academic outcomes, and advanced‑course/dual‑enrollment opportunities than square entries\"": \""Groups all raw terms about AP/IB/dual‑enrollment, measurable test/college outcomes, honors/small‑class college prep and explicit early‑credit pathways into a single academic‑programs bucket that is conceptually distinct from facilities, extracurriculars, governance, or safety issues.\"",\n    \""circle entries report more administrative and staff dysfunctional practices (unresponsiveness, nepotism/favoritism, hiring problems, inconsistent teacher quality, counseling/special‑education failures, allegations of misconduct and discriminatory discipline) than square entries\"": \""Captures governance‑ and personnel‑level dysfunction (favoritism, hiring/turnover, counseling/IEP failures, discriminatory staff conduct and communication breakdowns) that is organizationally different from discrete safety incidents, physical resource shortfalls, extracurricular breadth, or curricular rigor.\"",\n    \""circle entries report more frequent and more severe student‑safety and criminal‑behavior problems (bullying, physical assaults, on‑campus drug dealing/overdoses, and staff sexual‑misconduct complaints) than square entries\"": \""Groups all reports of direct threats to student safety and criminalized behaviors (drugs, fights, sexual/harassment incidents, overdose, severe bullying) and administrative minimization of those incidents, which is distinct from staffing/governance problems, facility shortages, academic programming, or community/extracurricular strengths.\"",\n    \""circle entries report more chronic facility and resource shortfalls and operational problems (overcrowding, outdated tech/textbooks, maintenance, budget cuts) than square entries\"": \""Collects recurring, tangible operational deficits—space, technology/textbook shortages, maintenance, levy/budget impacts and transportation/logistics—that affect day‑to‑day functioning and are separable from programmatic, safety, staff‑behavioral, or community/extracurricular differences.\"",\n    \""circle entries describe richer, more active community & extracurricular ecosystems (parent/PTA/booster involvement, alumni networks, business/nonprofit mentoring, robust arts/athletics) than square entries\"": \""Groups the many items about vigorous parent/alumni engagement, faith/identity cultures, inclusive small‑school cohesion, and broad extracurricular/arts/athletics offerings into one outward‑facing community/programs bucket that does not overlap with internal governance failures, safety incidents, facilities, or core academic program descriptions.\""\n}""]",,29.194615125656128,20608,1600,2126,,[],['resp_0236034b0f0c0658006a7255b8e5d4819c8d09e0fb30fb8247'],True
vote|reduce4|20|0,"[""{\n    \""circle entries report more administrative/governance dysfunction—unresponsiveness, favoritism/nepotism, leadership instability, and refusal to discipline—than square entries\"": \""This groups reviews that describe concrete governance and personnel pathologies (e.g., nepotistic hiring, unresponsive principals/boards, arbitrary enforcement) and is distinct from facility, safety, programmatic or community themes because it focuses on decision-making, accountability, and leadership behavior rather than physical resources, student safety incidents, curricular offerings, or extracurricular/community vitality.\"",\n    \""circle entries report more chronic facility and resource shortfalls and operational problems (overcrowding, outdated tech/textbooks, maintenance, budget cuts) than square entries\"": \""This captures posts about tangible infrastructure and operational deficits (overcrowding, broken lockers, sanitation/food issues, budget‑driven program cuts) and is mutually exclusive from the governance bucket because it concerns material resource/capacity problems rather than who runs or governs the school.\"",\n    \""circle entries report more frequent and severe student safety, bullying, gang, drug, and physical‑fight incidents than square entries\"": \""This groups observations of acute safety and conduct problems (gang activity, fights, drug circulation, sexual harassment, extreme bullying) and is intentionally separate from both governance (which may describe responses) and facilities (which describe material conditions) because it centers on student-on-student and criminal/safety incidents themselves.\"",\n    \""circle entries describe stronger, more concrete advanced-academic and college-preparation pathways and supports (AP/IB, dual‑enrollment, early‑college, external partnerships, conservatory tracks) than square entries\"": \""This groups reviews that emphasize robust academic pipelines and measurable college-prep offerings (IB/AP breadth, dual‑credit, academies, internship/industry certification) and is distinct from extracurricular/community and facility buckets by focusing specifically on advanced curricular structures and postsecondary outcomes rather than extracurricular breadth or physical resources.\"",\n    \""circle entries describe richer, more active community & extracurricular ecosystems (parent/PTA/booster involvement, alumni networks, business/nonprofit mentoring, robust arts/athletics) than square entries\"": \""This captures accounts of strong extracurricular life, volunteerism, alumni ties, boosters, and community partnerships and is mutually exclusive from the academic bucket (curriculum/college-prep), the safety bucket (incidents/threats), the governance bucket (leadership/discipline), and the facilities bucket (physical/resource conditions) because it focuses on social capital and programmatic extracurricular engagement rather than governance, safety, physical resources, or curricular rigor.\""\n}""]",,29.54028606414795,20328,1472,2048,,[],['resp_0e6ec5cb7490b86e006a7255b8e6dc81a0b4e70889d1194321'],True
vote|reduce4|4|0,"[""{\n    \""circle entries report more administrative and staff dysfunctional practices (unresponsiveness, nepotism/favoritism, hiring problems, inconsistent teacher quality, counseling/special‑education failures, allegations of misconduct and discriminatory discipline) than square entries\"": \""This bucket groups numerous raw items about counseling/IEP failures, inconsistent teacher quality/turnover, unresponsive office staff, favoritism/nepotism, and discriminatory or unprofessional staff behavior — distinct from facility or student-safety issues because it centers on personnel, governance of staff, and service-delivery failures rather than physical resources, extracurricular strength, or peer violence.\"",\n    \""circle entries report more pervasive student-safety problems, bullying, fights, racial harassment, sexual harassment, gang activity, and administrative minimization or nonresponse than square entries\"": \""This captures the many reports of bullying, repeated fights, stabbings/stalking, drug dealing/usage, homophobic/sexist harassment and the school’s failure to protect or properly respond — it focuses on peer-on-peer and criminalized student conduct and immediate safety response, which is different from personnel dysfunction or resource shortcomings.\"",\n    \""circle entries describe stronger, more concrete advanced-academic and college-preparation pathways and supports (AP/IB, dual‑enrollment, early‑college, external partnerships, conservatory tracks) than square entries\"": \""This groups the multiple concrete claims about AP/IB, dual enrollment, early‑college completions, measurable college outcomes and formal partnerships — a programmatic, outcome-oriented academic contrast that is separate from climate/safety, staff dysfunction, or extracurricular/community culture.\"",\n    \""circle entries emphasize stronger parental/community engagement, faith/identity-driven culture, and small‑school cohesion than square entries\"": \""This bucket aggregates references to tight familylike communities, active parental volunteering/booster involvement, faith or Catholic identity, alumni continuity, and small-school social cohesion — a community/culture cluster distinct from staff governance, student-safety incidents, facilities, or formal advanced‑academics.\"",\n    \""circle entries report more acute facility, operational, and resource failures (overcrowding, broken/absent equipment, sanitation/food-safety issues, transportation gaps) than square entries\"": \""This groups concrete infrastructure and operational complaints — overcrowded lunches, unsanitary bathrooms, sliding fields, lunch/billing errors, parking/traffic and tech or textbook shortages — focusing on physical and logistic breakdowns separate from staff misconduct, student-safety incidents, academic programming, or community culture.\""\n}""]",,30.98846697807312,20324,1856,2378,,[],['resp_0b246ef684ccd85a006a7255b8ec90819fbc609f3d38a2b33c'],True
vote|reduce4|19|0,"[""{\n    \""circle entries describe richer, more active community & extracurricular ecosystems (parent/PTA/booster involvement, alumni networks, business/nonprofit mentoring, robust arts/athletics) than square entries\"": \""This bucket groups the many raw items that describe strong parent/booster/PTA engagement, alumni networks, extensive clubs/arts/athletics, external partnerships and organized volunteer programs in circle reviews — it is distinct from the academic-program bucket (which is about formal AP/dual‑enroll/college outcomes), the facilities bucket (which is about physical/resource shortfalls), the safety bucket (which is about threats/bullying/drugs), and the governance bucket (which is about nepotism/unresponsiveness).\"",\n    \""circle entries report more pervasive student-safety problems, bullying, fights, racial harassment, sexual harassment, gang activity, and administrative minimization or nonresponse than square entries\"": \""This bucket captures the cluster of raw terms documenting on‑campus violence, repeated bullying, drug use, threats, racial/sexual harassment and administrators failing to act — it is narrowly about safety incidents and response, not about broader governance processes, physical facilities, extracurricular breadth, or formal college/AP programming.\"",\n    \""circle entries report stronger formal college‑preparatory programs, measurable academic outcomes, and advanced‑course/dual‑enrollment opportunities than square entries\"": \""This bucket collects the raw items about AP/STEM/tracks, dual‑enrollment, AVID/early‑college pathways, measurable AP/test/graduation outcomes and alumni college/professional placements in circle reviews — it is focused on formal academic pathways and measurable student outcomes, and is therefore separate from community/extra‑curricular vitality, safety incidents, facility shortages, or governance/staff dysfunction.\"",\n    \""circle entries report more chronic facility and resource shortfalls and operational problems (overcrowding, outdated tech/textbooks, maintenance, budget cuts) than square entries\"": \""This bucket groups reports of systemic physical and operational failures — overcrowding, leaking ceilings, outdated textbooks, broken labs, scheduling/transportation gaps and budget‑driven program cuts — and is explicitly about infrastructure and resourcing rather than about extracurricular strength, student safety incidents, governance behavior, or formal academic program design.\"",\n    \""circle entries report more administrative and staff dysfunctional practices (unresponsiveness, nepotism/favoritism, hiring problems, inconsistent teacher quality, counseling/special‑education failures, allegations of misconduct and discriminatory discipline) than square entries\"": \""This bucket aggregates items describing governance and personnel breakdowns — unresponsive administrators, favoritism/nepotism, collusion, poor counseling/special‑ed support, teacher misconduct or inconsistent discipline — and is intentionally differentiated from the safety bucket (which catalogs incidents), the facilities bucket (infrastructure/resources), the academic‑pathways bucket (AP/dual‑enroll/outcomes), and the community/extra‑curricular bucket (parent/booster/alumni/activity ecosystems).\""\n}""]",,31.465453147888184,20190,1728,2339,,[],['resp_048b4736424cf3d5006a7255b8e32c81929973f2d4de518d91'],True
vote|reduce4|18|0,"[""{\n    \""circle entries describe richer, more active community & extracurricular ecosystems (parent/PTA/booster involvement, alumni networks, business/nonprofit mentoring, robust arts/athletics) than square entries\"": \""Groups reviews that emphasize external and community supports (PTA/boosters, alumni returning as mentors/teachers, parent volunteering, booster-funded programs and celebrated arts/athletics)—this is distinct from facility/operational or curricular differences because it’s about community networks and extracurricular ecosystem rather than building condition, governance, or academic pathways.\"",\n    \""circle entries report more chronic facility and resource shortfalls and operational problems (overcrowding, outdated tech/textbooks, maintenance, budget cuts) than square entries\"": \""Captures persistent, systemic resourcing and infrastructure complaints (overcrowded lunches and buses, outdated/absent equipment, ongoing janitorial/cleanliness and funding shortfalls) and is mutually exclusive from safety, governance, community, and curricular buckets because it focuses on material/operational capacity rather than student misconduct, leadership behavior, community engagement, or academic program offerings.\"",\n    \""circle entries report more administrative and staff dysfunctional practices (unresponsiveness, nepotism/favoritism, hiring problems, inconsistent teacher quality, counseling/special‑education failures, allegations of misconduct and discriminatory discipline) than square entries\"": \""Groups reports about governance and adult-practice breakdowns—unresponsive principals/counselors, favoritism/donor cliques, staffing/IEP mishandling and personnel controversies—which is separate from student-safety incidents, physical facility problems, community extracurricular strength, or formal academic-program availability.\"",\n    \""circle entries report more frequent and more severe student‑safety and criminal‑behavior problems (bullying, physical assaults, on‑campus drug dealing/overdoses, and staff sexual‑misconduct complaints) than square entries\"": \""Collects reviews describing tangible threats to student safety and severe peer misconduct (stabbings, police involvement, pervasive bullying, drugs, gang-like behavior and alleged staff harm), and is distinct from administrative dysfunction or facility deficits because it centers on harmful student/staff behaviors and safety outcomes rather than governance or resource issues.\"",\n    \""circle entries describe stronger, more concrete advanced-academic and college-preparation pathways and supports (AP/IB, dual‑enrollment, early‑college, external partnerships, conservatory tracks) than square entries\"": \""Groups evidence-based academic-program advantages (IB/AP/dual-credit, early-college, documented college acceptances and AP/dual enrollment pass rates) and is exclusive from extracurricular/community and facility/governance buckets because it specifically addresses formal curriculum, credentialing pathways, and measurable college-prep offerings rather than outside supports, building condition, or staff conduct.\""\n}""]",,32.29711723327637,20182,1728,2336,,[],['resp_092f20242ea816ee006a7255b8e05481a0a80c58dbca4457ea'],True
vote|reduce4|2|0,"[""{\n    \""circle entries depict a closer, small-school/family-like community with high parental volunteering, teacher mentorship, and alumni return networks more than square entries\"": \""Captures reviews that describe intimate, family-style culture, strong volunteer/alumni networks and teacher mentorship—distinct from programmatic strength, safety incidents, administrative misconduct, or academic-program descriptions in other buckets.\"",\n    \""circle entries report stronger, broader, and more celebrated extracurriculars, athletics, arts, vocational shops, and external opportunities than square entries\"": \""Groups content about breadth and quality of extracurricular programs, teams, conservatory/CTE offerings and celebrated milestones—focused on program presence and participation rather than community intimacy, governance failures, safety problems, or formal AP/IB pathways.\"",\n    \""circle entries report more administrative and staff dysfunctional practices (unresponsiveness, nepotism/favoritism, hiring problems, inconsistent teacher quality, counseling/special‑education failures, allegations of misconduct and discriminatory discipline) than square entries\"": \""Collects instances of governance and staff-level dysfunction—nepotism, poor communication, IEP/counseling breakdowns and discriminatory practices—which is about institutional/staff behavior and therefore distinct from student-safety incidents, facilities/resource shortfalls, extracurricular strength, or academic-program descriptions.\"",\n    \""circle entries report more pervasive student-safety problems, bullying, fights, racial harassment, sexual harassment, gang activity, and administrative minimization or nonresponse than square entries\"": \""Encompasses reports of student-on-student violence, substance/gang issues, harassment/assault and failures to protect—focused on campus safety and victimization rather than staff governance, facilities, extracurriculars, or formal academic supports.\"",\n    \""circle entries describe stronger, more concrete advanced-academic and college-preparation pathways and supports (AP/IB, dual‑enrollment, early‑college, external partnerships, conservatory tracks) than square entries\"": \""Aggregates concrete advanced-academic offerings, measurable outcomes and structured college-prep supports (IB/AP/dual-enrollment, tech/STEM/career tracks), separating formal curricular pathways from extracurriculars, culture, safety, or administrative dysfunction.\""\n}""]",,33.049335956573486,19845,2048,2497,,[],['resp_02797a46c18c47f3006a7255b8e1808191bad1c0993188f61e'],True
vote|reduce4|3|0,"[""{\n    \""circle entries report more pervasive student-on-student bullying, sexual harassment/assault, violent threats, and administrative minimization of safety incidents than square entries\"": \""Groups all raw items documenting day‑to‑day student safety harms (bullying, fights, gangs, drugs, arrests, sexual/physical targeting) and reviewers’ accounts that administrators downplay or ignore those incidents; this is distinct from governance/favoritism issues because it centers on student-to-student/incident safety and the school’s failure to protect rather than on hiring, finance, or nepotistic decisions.\"",\n    \""Circle entries allege greater administrative corruption, favoritism, secrecy, arbitrary personnel/financial decisions, and governance instability than square entries\"": \""Captures reviews that allege nepotism, campaign/board mismanagement, opaque hiring/financing, leaders retaining jobs after misconduct, and churn/instability in leadership—a governance/ethics cluster separate from concrete safety incidents, facilities shortages, academic-program strengths, or community/extracurricular vibrancy.\"",\n    \""circle entries describe stronger, more concrete advanced-academic and college-preparation pathways and supports (AP/IB, dual‑enrollment, early‑college, external partnerships, conservatory tracks) than square entries\"": \""Collects the many items that point to formal, measurable academic pathways and outcomes (AP/IB, dual credit, associate-degree tracks, scholarship placements, college‑prep programs) and therefore focuses on curriculum and measurable post‑secondary preparation, not on extracurricular/community life, safety, administration corruption, or building/resources problems.\"",\n    \""circle entries report more acute facility, operational, and resource failures (overcrowding, broken/absent equipment, sanitation/food-safety issues, transportation gaps) than square entries\"": \""Groups concrete operational and infrastructure complaints (bad lunches/food safety, no heat/AC, pest/maintenance problems, overcrowded hallways, bus/transport failures, outdated tech/textbooks and scheduling constraints) that are about physical/logistical resourcing rather than administration ethics, student-safety incidents, academic program offerings, or parent/community engagement.\"",\n    \""circle entries describe richer, more active community & extracurricular ecosystems (parent/PTA/booster involvement, alumni networks, business/nonprofit mentoring, robust arts/athletics) than square entries\"": \""Covers reviews emphasizing a small‑school/family feel, strong parent volunteering/PTA influence, vibrant arts/athletics/theater/band, internships and alumni networks—a social/community/extracurricular cluster that is conceptually distinct from safety problems, governance corruption, infrastructure deficits, or academic pathway strength.\""\n}""]",,33.53807520866394,20404,1856,2443,,[],['resp_017367a26ce58c8f006a7255b8e1a081a28fbbaf33d9fdb3dd'],True
